Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
CC1604248,5/26/16,0:00,5/12/16,11:00,500 blk of STOUGHTON ST,LARCENY,REPORTED TO OTHER AGENCY,0
II1600916,5/26/16,8:00,5/26/16,8:00,DANVILLE,EOD; ASSIST OTHER,ADMIN. CLOSE,0
CC1604563,5/26/16,0:00,5/22/16,12:00,PIZZAZZ HAIRCUTTERY,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1604513,5/26/16,0:00,5/22/16,2:00,600 blk of E DANIEL ST,DRUGS,REPORTED TO OTHER AGENCY,18
CC1604473,5/26/16,0:00,5/13/16,0:01,UNIVERSITY CHRISTIAN CHU,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
FI16-830,5/26/16,2:46,5/26/16,2:46,903 S LOCUST,ATTEMPTED THEFT,ADMIN. CLOSED,0
F16-835,5/26/16,18:20,5/26/16,18:20,OAK ST/DANIEL,PUBLIC URINATION,STUDENT DISCIPLINE REFERRAL,0
F16-838,5/26/16,23:33,5/26/16,23:33,700 S SIXTH ST,PUBLIC URINATION,ADMIN. CLOSED,14
00743-2016,5/26/16,8:00,3/20/16,16:10,PRIVATE APT,DRUGS,STUDENT DISCIPLINE,0
00812-2016,5/26/16,8:00,4/4/16,23:36,FAR MAIN BUILDING,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,41
01045-2016,5/26/16,8:00,5/3/16,23:11,LAR MAIN BUILDING,THEFT,ADMIN CLOSED,36
CC1603990,5/27/16,0:00,5/5/16,0:25,IT'S BROTHER BAR & GRILL,LIQUOR,REPORTED TO OTHER AGENCY,14
II1600923,5/27/16,21:44,5/27/16,21:44,100 blk of FIRST ST N,WARRANT ARREST,ARREST,0
II1600917,5/27/16,3:57,5/27/16,2:40,ORCHARD DOWNS RES HALL,DOMESTIC VIOLENCE,ARREST,46
CC1604268,5/27/16,0:00,5/13/16,20:10,AZIPP PIZZA,LIQUOR,REPORTED TO OTHER AGENCY,0
CC1603986,5/27/16,0:00,5/4/16,22:30,FAT CITY BAR AND GRILL,LIQUOR,REPORTED TO OTHER AGENCY,0
CC1604169,5/27/16,0:00,3/13/16,20:00,LEGENDS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,0
II1600922,5/27/16,17:22,5/27/16,17:22,THIRD STREET N / PARK ST E,WARRANT ARREST,ARREST,0
II1600925,5/28/16,0:35,5/28/16,0:35,CLARK E / FOURTH,BURGLARY FROM MOTOR VEHICLE,PENDING,0
II1600928,5/28/16,23:42,5/28/16,23:41,SPRINGFIELD AVE / LINCOLN AVE,UNLAWFUL USE OF WEAPONS,ARREST,0
F16-841,5/28/16,2:33,5/28/16,2:33,400 S THIRD,PUBLIC URINATION,ADMIN. CLOSED,0
II1600929,5/29/16,0:27,5/29/16,0:27,CLARK E / SECOND,THEFT $500 AND UNDER,PENDING,0
II1600931,5/29/16,15:20,5/28/16,14:00,ORCHARD DOWNS RESD HALL,DECEPTIVE PRACTICES,PENDING,46
II1600930,5/29/16,3:27,5/29/16,3:24,400 blk of GREEN E,ASSIST UPD,ADMIN. CLOSE,0
F16-844,5/29/16,16:05,5/29/16,16:05,901 W OREGON ST,THEFT,ADMIN. CLOSED,26
II1600934,5/30/16,16:58,5/30/16,16:58,GREEN ST E / THIRD ST S,WARRANT ARREST,ARREST,0
II1600933,5/30/16,3:34,5/30/16,3:32,1100 blk of UNIVERSITY W,ASSIST UPD,ADMIN. CLOSE,36
II1600937,5/31/16,8:28,5/25/16,21:00,VET MED LARGE ANIMAL HOSP,THEFT OVER $500,PENDING,0
II1600938,6/1/16,2:24,6/1/16,2:24,FIRST ST S / E JOHN ST,DUI,ARREST,0
UU1602415,6/1/16,0:00,5/11/16,17:00,800 blk of OREGON ST W,THREATS,REPORTED TO OTHER AGENCY,0
F16-852,6/1/16,22:56,6/1/16,22:56,1301 APRINGFIELD AVE,ATTEMPTED THEFT,ADMIN. CLOSED,0
II1600940,6/2/16,1:51,6/2/16,1:51,SECOND ST / DANIEL ST E,DUI,ARREST,0
II1600944,6/2/16,12:44,4/9/16,10:13,CLARK RESIDENCE HALL,DECEPTIVE PRACTICES,ADMIN. CLOSE,34
II1600948,6/3/16,1:53,6/3/16,1:44,1700 blk of NEIL ST S,THEFT $500 AND UNDER,PENDING,0
II1600956,6/4/16,2:38,6/4/16,2:38,1200 blk of OAK S,WARRANT ARREST,ARREST,0
II1600958,6/4/16,21:54,6/4/16,21:54,300 blk of STOUGHTON ST E,WARRANT ARREST,ARREST,0
FI6-867,6/4/16,19:24,6/4/16,19:24,2001 S LINCOLN AVE,DRUGS,STUDENT DISCIPLINE REFERRAL,0
II1600961,6/5/16,23:46,6/5/16,23:46,UNIVERSITY AVENUE E / WRIGHT ST N,WARRANT ARREST,ARREST,0
II1600959,6/5/16,18:44,6/5/16,18:44,STOUGHTON ST E / THIRD ST S,WARRANT ARREST,ARREST,0
II1600969,6/7/16,14:07,6/7/16,14:07,CHEMICAL LIFE SCIENCES,DRUG EQUIPMENT-POSSESSION,ARREST,15
II1600970,6/7/16,17:47,6/7/16,17:47,600 blk of RANDOLPH STREET S,BRINGING CONTRABAND INTO PENAL INST,PENDING,0
II1600972,6/7/16,14:33,5/13/16,17:00,ENGINEERING HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,11
II1600973,6/8/16,10:35,6/8/16,10:00,UNIVERSITY HIGH SCHOOL,TELEPHONE THREATS,ADMIN. CLOSE,7
II1600978,6/9/16,19:10,6/9/16,19:10,300 blk of GREEN ST E,TRAFFIC CITATIONS,ARREST,0
UU1602970,6/10/16,0:00,6/7/16,13:40,LINCOLN AV / NEVADA,DRUGS,REPORTED TO OTHER AGENCY,0
II1600984,6/10/16,8:58,6/10/16,0:00,CCSO,ASSIST CCSO,ADMIN. CLOSE,0
II1600980,6/10/16,2:16,6/10/16,2:16,FIRST ST S / KIRBY AVE,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1600986,6/11/16,0:47,6/11/16,0:47,ARMORY E / WRIGHT,WARRANT ARREST,ARREST,0
II1600988,6/11/16,23:21,6/11/16,23:21,NEIL ST S / MARSHALL,ILLEGAL TRANSPORTATION OF LIQUOR,WARNING (TRAFFIC),0
II1600987,6/11/16,23:55,6/11/16,23:55,GREEN ST W / MATHEWS ST,WARRANT,ARREST,0
FI16-894,6/12/16,0:50,6/12/16,0:50,506 S WRIGHT,PUBLIC URINATION,ADMIN. CLOSED,47
F16-895,6/12/16,1:56,6/12/16,1:56,600 E DANIEL,PUBLIC URINATION,STUDENT DISCIPLINE REFERRAL,18
F16-898,6/12/16,20:41,6/12/16,20:41,THIRD/HEALEY,DOMESTIC BATTERY,UNFOUNDED,0
II1600990,6/13/16,1:55,6/13/16,1:55,CHESTER ST E / WATER,DOMESTIC VIOLENCE,ARREST,0
II1600997,6/14/16,14:08,6/10/16,17:00,INTERNATIONAL STUDIES,THEFT $500 AND UNDER,ADMIN. CLOSE,22
II1600996,6/14/16,13:19,6/14/16,13:19,FIRST / KIRBY,FLEEING/ELUDING,PENDING,0
UU1603012,6/15/16,0:00,6/9/16,21:51,400 blk of GREGORY ST N,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,0
F16-906,6/15/16,18:50,6/15/16,18:50,305 E HEALEY,DRUGS,ADMIN. CLOSED,0
II1601004,6/16/16,8:35,6/15/16,15:00,ARMORY BUILDING,THEFT OVER $500,ADMIN. CLOSE,31
II1601006,6/16/16,16:46,6/16/16,16:46,DUNLAP AV N / TOMARAS W,DOMESTIC DISPUTE - VERBAL ONLY,ADMIN. CLOSE,0
II1601008,6/17/16,12:14,6/17/16,12:14,CHEM LIFE SCIENCE,STALKING,PENDING,15
II1601011,6/18/16,2:06,6/18/16,2:06,DANIEL ST E / FIFTH ST,ASSAULT,PENDING,22
II1601014,6/18/16,6:02,6/18/16,6:02,VINE ST / ILLINOIS ST,DUI,ARREST,0
II1601019,6/19/16,23:40,6/19/16,23:40,NEIL ST / CHARLES ST,DUI,ARREST,0
F16-923,6/19/16,0:29,6/19/16,0:29,RACE/BLISS,BATTERY,ADMIN. CLOSED,0
F16-927,6/19/16,1:40,6/19/16,1:40,1401 W GREEN ST,THEFT,ADMIN. CLOSED,0
II1601021,6/20/16,3:24,6/20/16,3:24,ILLINOIS ST W / GREGORY,THEFT $500 AND UNDER,ARREST,36
UU1603114,6/20/16,0:00,6/14/16,13:20,1000 blk of LINCOLN AV S,BURGLARY,REPORTED TO OTHER AGENCY,0
II1601020,6/20/16,1:39,6/20/16,0:01,SIXTH ST / GREEN ST,THEFT $500 AND UNDER,ADMIN. CLOSE,14
II1601024,6/21/16,21:55,6/21/16,21:55,OAK STREET S / STADIUM DRIVE,WARRANT ARREST,ARREST,0
II1601025,6/21/16,23:37,6/21/16,20:30,OAK ST S / STADIUM DR,BURGLARY MOTOR VEH PARTS & ACCESS,PENDING,0
II1601028,6/21/16,11:55,6/21/16,11:50,CHEM LIFE SCIENCE BLDG,STALKING,PENDING,15
II1601032,6/22/16,20:04,6/22/16,18:00,MUMFORD HALL,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,36
II1601037,6/23/16,17:41,6/23/16,17:41,UNIVERSITY AVE E / SECOND ST N,WARRANT ARREST,ARREST,0
F16-942,6/25/16,1:49,6/25/16,1:49,FIRST/HEALEY,DOMESTIC VIOLENCE,ADMIN. CLOSED - VERBAL ONLY,0
F16-946,6/25/16,10:47,6/25/16,10:47,GREEN/FOURTH,MIP,ADMIN. CLOSED,0
F16-944,6/25/16,3:30,6/25/16,3:30,701 S GREGORY,DOMESTIC VIOLENCE,ADMIN. CLOSED - VERBAL ONLY,25
II1601046,6/26/16,22:58,6/26/16,22:58,LINCOLN AVE S / OREGON ST,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,0
II1601044,6/26/16,2:39,6/26/16,2:39,GREEN ST E / THIRD SR,DISORDERLY CONDUCT,ARREST,10
II1601051,6/27/16,23:55,6/27/16,23:55,400 blk of PARK ST W,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,0
II1601055,6/28/16,17:11,6/28/16,17:11,500 blk of STOUGHTON ST E,SAFEKEEPING,PENDING,0
II1601063,6/28/16,15:28,6/28/16,15:10,200 blk of WHITE E,ASSIST CPD,ADMIN. CLOSE,0
II1601052,6/28/16,6:00,6/27/16,16:00,HAZELWOOD DR / FOURTH ST,THEFT $500 AND UNDER,PENDING,0
II1601054,6/28/16,20:31,6/28/16,18:45,OAK STREET BASKETBALL COU,THEFT OVER $500,ADMIN. CLOSE,33
II1601060,6/29/16,17:06,6/29/16,8:30,FOREIGN LANGUAGE BLDG,THEFT $500 AND UNDER,UNFOUNDED,47
II1601058,6/29/16,10:49,6/29/16,8:00,HENRY ADMINSTRATION BLDG,DECEPTIVE PRACTICES,ADMIN. CLOSE,47
F16-974,6/29/16,6:28,6/29/16,6:28,707 S MATHEWS AVE,DRUGS,STUDENT DISCIPLINE REFERRAL,47
II1601068,6/30/16,17:01,6/30/16,17:00,FLORIDA AVE / MARYLAND DR,DEL/MANUF CANNABIS OVER 30 G -FEL,ARREST,0
II1601071,6/30/16,20:27,6/30/16,20:27,blk of GREEN STREET E,ASSIST UPD,ADMIN. CLOSE,10
II1601067,6/30/16,16:32,6/30/16,16:32,500 blk of JOHN STREET E,WARRANT ARREST,ARREST,0
UU1603293,6/30/16,0:00,6/23/16,22:01,PERKINS,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,0
II1601070,6/30/16,23:39,6/30/16,23:39,SECOND S / CLARK,POSSESSION OF CANNABIS,ARREST,0
F16-857,6/30/16,23:10,6/30/16,23:10,1800 S LINCOLN AVE,DRUGS,ADMIN. CLOSED,46
II1601079,7/1/16,23:51,7/1/16,23:51,WHITE S / SECOND,POSSESSION OF CANNABIS,ARREST,0
II1601082,7/2/16,3:08,7/2/16,3:08,NEIL ST S / KIRBY,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,0
II1601080,7/2/16,0:20,7/2/16,0:20,900 blk of LOCUST ST S,WARRANT ARREST,ARREST,0
II1601084,7/5/16,2:35,7/5/16,2:35,GOODWIN AVE / SPRINGFIELD AVE,DEFACING IDENTI.MARKS OF FIREARMS,PENDING,8
II1601088,7/5/16,16:37,7/5/16,16:37,NEIL ST S / GREEN ST W,WARRANT ARREST,ARREST,0
II1601092,7/6/16,18:18,7/5/16,22:30,TURNER HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,36
II1601096,7/8/16,21:08,7/8/16,21:07,HOULIHAN'S,THEFT $500 AND UNDER,ADMIN. CLOSE,0
FI16-989,7/8/16,20:12,7/8/16,20:12,CHALMERS/FIFTH,DRUGS,ADMIN. CLOSED,0
II1601098,7/9/16,17:27,7/9/16,17:27,blk of UNIVERSITY AVE E,WARRANT ARREST,ARREST,36
II1601097,7/9/16,13:43,7/9/16,13:43,FIFTH ST S / HEALEY,ASSIST OTHER PD,ADMIN. CLOSE,0
F16-992,7/9/16,3:55,7/9/16,3:55,709 S MATHEWS,ALCOHOL,ADMIN. CLOSED,47
II1601102,7/10/16,23:25,7/10/16,23:25,SPRINGFIELD E / NEIL,POSSESSION OF CANNABIS,ARREST,0
F16-995,7/10/16,2:01,7/10/16,2:01,PENNSYLVANLIA/SIXTH,ALCOHOL,STUDENT DISCIPLINE REFERRAL,36
II1601103,7/11/16,0:51,7/11/16,0:51,JOHN ST / LOCUST ST,WARRANT ARREST,ARREST,0
II1601109,7/11/16,10:40,7/8/16,9:00,HENRY ADMINISTRATION BLDG,HARASSMENT,ADMIN. CLOSE,47
II1601118,7/15/16,10:28,7/15/16,10:28,700 blk of MATHEWS AV S,SEXUAL-ASSAULT-CRIMINAL,ADMIN. CLOSE,24
II1601125,7/15/16,13:00,7/15/16,11:45,CIMIC,TELEPHONE THREAT,ADMIN. CLOSE,0
II1601117,7/15/16,6:49,7/15/16,6:49,1100 blk of KERR ST E,METRO,ADMIN. CLOSE,0
AI16-1019,7/15/16,22:55,7/15/16,22:55,618 E Daniel,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,18
F16-1022,7/16/16,23:55,7/16/16,23:55,601 E JOHN S,PUBLIC URINATION,ADMIN. CLOSED,18
F16-1013,7/16/16,3:50,7/16/16,3:50,GOODWIN/GREEN,DOMESTIC VIOLENCE,ADMIN. CLOSED - VERBAL ONLY,16
II1601128,7/17/16,2:22,7/17/16,2:22,SIXTH ST S / DANIEL ST,PUBLIC URINATION,ARREST,18
II1601134,7/18/16,23:45,7/18/16,23:42,FIRST ST / HEALEY ST,ARMED VIOLENCE,PENDING,0
II1601135,7/19/16,9:35,7/19/16,9:30,LAW BUILDING,VIOLATION OF ORDER PROTECTION,ARREST,38
CSA16-020,7/20/16,16:44,7/20/16,UNKNOWN,1206 S FOURTH,DISORDERLY,ADMIN CLOSED,35
II1601141,7/21/16,10:01,7/19/16,10:04,GOODWIN AV N / UNIVERSITY / CLARK,THEFT $500 AND UNDER,ADMIN. CLOSE,36
II1601140,7/21/16,6:36,7/20/16,15:00,CARLE CLINIC,BURGLARY,PENDING,0
II1601146,7/22/16,12:28,3/23/15,12:00,blk of GREENCROFT,DISORDERLY,PENDING,0
II1601144,7/22/16,5:18,7/22/16,5:17,SANGAMON AV E / GARRARD ST,METRO,ADMIN. CLOSE,0
II1601149,7/24/16,0:04,7/24/16,0:03,FOURTH ST / HEALEY ST,ROBBERY,ARREST,0
F16-1043,7/24/16,22:00,7/24/16,22:00,1306 N LINCOLN AVE,DOMESTIC VIOLENCE,ADMIN. CLOSED - VERBAL ONLY,0
II1601156,7/26/16,1:14,7/26/16,1:14,blk of MICHELLE LN,ASSIST CCSO,ADMIN. CLOSE,0
CC1606592,7/26/16,0:00,7/23/16,12:56,E DANIEL ST / S THIRD ST,LARCENY,REPORTED TO OTHER AGENCY,0
II1601159,7/26/16,14:09,4/4/16,16:00,ARCHITECTURE BUILDING,DISORDERLY CONDUCT,ADMIN. CLOSE,36
CC1606583,7/27/16,0:00,7/24/16,2:05,blk of E ARMORY AV,ROBBERY,REPORTED TO OTHER AGENCY,0
II1601164,7/28/16,20:35,7/28/16,20:35,FIRST ST S / GREEN,DOMESTIC VIOLENCE,ARREST,0
II1601168,7/29/16,18:35,7/29/16,18:35,GREEN ST W / WRIGHT ST,WARRANT,ARREST,47
II1601169,7/30/16,22:23,7/30/16,22:15,I-HOTEL,DOMESTIC VIOLENCE,PENDING,0
II1601170,7/31/16,2:29,7/31/16,2:29,SPRINGFIELD AVE W / STATE ST,DUI,ARREST,0
II1601173,8/1/16,12:00,7/28/16,16:00,ORCHARD DOWNS APARTMENTS,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,46
II1601176,8/1/16,23:49,8/1/16,23:49,SPRINGFIELD E / LOCUST,ARSON,ARREST,0
F16-1070,8/1/16,3:10,8/1/16,3:10,1011 S LOCUST,BURGLARY OF MOTOR VEHICLE,ADMIN. CLOSED,0
F16-1071,8/1/16,0:40,8/1/16,0:40,54 E CHALMERS,DRUGS,STUDENT DISCIPLINE REFERRAL,0
F16-1072,8/2/16,2:02,8/2/16,2:02,WRIGHT/HEALEY,THEFT,ADMIN. CLOSED,9
CSA16-022,8/2/16,14:41,8/2/16,2:32,GOODWIN/GREEN APARTMENTS,STALKING,ADMIN CLOSED,16
II1601185,8/3/16,23:12,8/3/16,23:12,GREEN ST / FIRST ST,OBSTRUCTING JUSTICE,ARREST,0
II1601180,8/3/16,2:29,8/3/16,2:29,FIRST ST / GREGORY DR,DUI,ARREST,34
II1601191,8/4/16,15:41,8/2/16,13:13,WENDY'S,BURGLARY,ADMIN. CLOSE,0
UU1604083,8/5/16,0:00,7/31/16,22:00,DAIRY QUEEN,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
AI16-1086,8/5/16,2:22,8/5/16,2:22,1308 W GREEN,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
II1601196,8/6/16,16:29,8/6/16,15:10,US ARMY CERL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,0
CC1605496,8/7/16,0:00,6/20/16,21:45,300 blk of S SECOND ST,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
CC1606427,8/7/16,0:00,7/16/16,12:00,PHI GAMMA DELTA,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1605328,8/7/16,0:00,6/15/16,14:09,400 blk of N PRAIRIE ST,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
II1601199,8/7/16,21:42,8/7/16,21:42,1300 blk of NEIL ST S,WARRANT ARREST,ARREST,0
CC1606115,8/7/16,0:00,7/9/16,13:43,FIFTH / HEALEY,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,0
CC1605665,8/7/16,0:00,6/25/16,19:30,blk of E WASHINGTON ST,LIQUOR,REPORTED TO OTHER AGENCY,0
CC1604881,8/7/16,0:00,5/31/16,12:00,900 blk of S FIRST ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1605675,8/7/16,0:00,6/25/16,23:30,SIXTH / GREEN,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,18
CC1605673,8/7/16,0:00,6/24/16,22:30,1000 blk of S THIRD ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
II1601207,8/8/16,17:40,8/8/16,17:40,UNIVERSITY AVE / LINCOLN AVE,CANNABIS POSS 30 G AND UNDER - OLD,PENDING,0
II1601209,8/9/16,20:27,8/9/16,20:27,DORNER DR / GREGORY DR,CANNABIS POSS OVER 30 G - OLD,ARREST,50
II1601210,8/9/16,23:22,8/9/16,23:21,PENNSYLVANIA AVE / SIXTH ST,WARRANT ARREST,ARREST,36
CC1605383,8/10/16,0:00,6/17/16,16:42,600 blk of E ARMORY AV,LARCENY,REPORTED TO OTHER AGENCY,29
CC1606730,8/10/16,0:00,7/28/16,13:50,HEALEY ST / FOURTH ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1606805,8/10/16,0:00,7/29/16,19:00,700 blk of S LOCUST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1605788,8/10/16,0:00,6/29/16,14:00,200 blk of E CLARK ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1604109,8/10/16,0:00,4/26/16,1:30,DOMINOS,LARCENY,REPORTED TO OTHER AGENCY,0
CC1606259,8/10/16,0:00,7/14/16,3:19,200 blk of E DANIEL ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1605279,8/10/16,0:00,6/14/16,11:30,DOLLAR GENERAL,LARCENY,REPORTED TO OTHER AGENCY,0
CC1605544,8/10/16,0:00,6/21/16,22:54,CAFFE BENE,LARCENY,REPORTED TO OTHER AGENCY,0
CC1604711,8/10/16,0:00,5/27/16,19:00,SECOND ST / E UNIVERSITY AVE,LARCENY,REPORTED TO OTHER AGENCY,0
CC1605414,8/10/16,0:00,6/18/16,17:11,MARKET / LOGAN,DOMESTIC - UNLAWFUL RESTRAINT,REPORTED TO OTHER AGENCY,0
CC1605169,8/10/16,0:00,6/9/16,20:00,400 blk of E UNIVERSITY AVE,LARCENY,REPORTED TO OTHER AGENCY,0
CC1606302,8/10/16,0:00,7/15/16,2:40,blk of CHESTER ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1606214,8/10/16,0:00,7/12/16,15:42,S THIRD STREET / HEALEY,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,0
CC1606271,8/10/16,0:00,10/23/15,19:00,LEGENDS,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,0
CC1604643,8/10/16,0:00,5/25/16,22:00,THIRD ST / GREEN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1604586,8/10/16,0:00,5/17/16,0:01,BETA THETA PI,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1605248,8/10/16,0:00,5/30/16,11:00,500 blk of BASH CT,LARCENY,REPORTED TO OTHER AGENCY,0
II1601211,8/10/16,2:55,8/10/16,2:55,UNIVERSITY AVE / LINCOLN AVE N,DUI,ARREST,0
CC1605243,8/10/16,0:00,5/29/16,12:00,COMM UNITED CHURCH,LARCENY,REPORTED TO OTHER AGENCY,17
CC1606775,8/10/16,0:00,7/29/16,17:30,300 blk of E JOHN,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,0
CC1606211,8/10/16,0:00,7/15/15,17:00,LAYALINE GRILL,LARCENY,REPORTED TO OTHER AGENCY,0
CC1605250,8/10/16,0:00,6/13/16,17:15,500 blk of S FIRST ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1605430,8/10/16,0:00,6/19/16,4:06,BYERS VACUUM,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1604928,8/10/16,0:00,6/3/16,17:00,300 blk of S LOCUST ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1605817,8/10/16,0:00,6/21/16,12:00,300 blk of E SPRINGFIELD,LARCENY,REPORTED TO OTHER AGENCY,0
CC1606086,8/10/16,0:00,7/8/16,10:50,400 blk of BRIAR LN,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1606546,8/10/16,0:00,7/23/16,2:10,JOHN ST / SECOND ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,0
CC1604579,8/10/16,0:00,5/24/16,6:20,PANERA BREAD,LARCENY,REPORTED TO OTHER AGENCY,0
CC1606164,8/10/16,0:00,7/10/16,23:30,700 blk of S FIFTH ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,0
CC1606272,8/10/16,0:00,7/14/16,11:15,1100 blk of ARBOR ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1606228,8/10/16,0:00,7/13/16,2:47,THIRD ST / E CLARK ST,DRUGS,REPORTED TO OTHER AGENCY,0
CC1606064,8/10/16,0:00,7/8/16,2:30,200 blk of S THIRD ST,LARCENY,REPORTED TO OTHER AGENCY,0
II1601218,8/12/16,3:28,8/12/16,3:28,THIRD S / STOUGHTON,RESIST/OBSTRUCT,ARREST,0
II1601065,8/12/16,11:57,8/12/16,11:57,DODSON DR S / MAIN,CONTROLLED SUBSTANCE-POSS W/INTENT,ARREST,0
II1601220,8/12/16,14:50,8/12/16,13:09,GREGORY PLACE,DECEPTIVE PRACTICES,PENDING,25
II1601224,8/14/16,8:50,8/13/16,17:00,ALICE CAMPBELL ALUMNI,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,0
F16-1117,8/14/16,20:35,8/14/16,20:35,GREEN/CHESTNUT,DRUGS,ADMIN. CLOSED,0
II1601227,8/15/16,13:36,8/15/16,13:36,PARKING LOT D-6,THEFT $500 AND UNDER,ADMIN. CLOSE,17
F16-1124,8/15/16,12:00,8/15/16,12:00,ASHTON WOODS RESIDENCE,DOMESTIC VIOLENCE,ADMIN. CLOSED - VERBAL ONLY,0
AI16-1126,8/17/16,2:26,8/17/16,2:26,GREGORY/THIRD,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,34
II1601246,8/18/16,9:18,8/18/16,9:15,NEVADA ST W / GREGORY ST,DOMESTIC DISPUTE,ADMIN. CLOSE,26
II1601249,8/18/16,10:47,7/29/16,12:00,1800 blk of NEIL ST S,DECEPTIVE PRACTICES,REFERRED TO OTHER,0
II1601247,8/18/16,10:45,5/6/15,0:00,500 blk of MAIN ST W,UNLAWFUL RESTRAINT,CLEARED EXCEPT. PROS. FAIL TO,0
II1601245,8/18/16,9:19,8/18/16,9:19,2000 blk of VAWTER,METRO,PENDING,0
AR16-1136,8/18/16,23:58,8/18/16,23:58,LIBRARY AND INFORMATIONAL SCIENCES,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,47
II1601255,8/19/16,16:34,8/18/16,8:30,AFRICAN AMERICAN STUDIES,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,49
F16-1140,8/19/16,4:06,8/19/16,4:06,TEMPLE HOYNE BUELL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,36
CSA16-024,8/19/16,17:21,8/17/16,23:00,GREGORY PLACE APARTMENTS,SEX OFFENSE,ADMIN CLOSED,0
UU1604277,8/20/16,0:00,8/11/16,21:30,1000 blk of SPRINGFIELD AVE,MOTOR VEHICLE THEFT,REPORTED TO OTHER AGENCY,0
II1601343,8/20/16,2:01,8/19/16,0:44,200 blk of DANIEL ST E,SEXUAL-ASSAULT-CRIMINAL,PENDING,0
II1601261,8/20/16,23:15,8/20/16,23:15,CHALMERS ST / OAK ST S,MIP ALCOHOL/LIQUOR,ARREST,0
AI16-1146,8/20/16,22:33,8/20/16,22:33,FOURTH/GREEN,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
AI16-1150,8/20/16,23:43,8/20/16,23:43,SECOND/DANIEL,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
II1601263,8/21/16,0:31,8/21/16,0:30,GREEN ST / WRIGHT ST,DUI,ADMIN. CLOSE,47
II1601271,8/21/16,20:17,8/21/16,20:17,1000 blk of UNIVERSITY AVE W,WARRANT ARREST,ARREST,0
II1601265,8/21/16,2:55,8/21/16,2:55,SIXTH ST / CHALMERS ST,DUI,ARREST,23
F16-1159,8/21/16,23:39,8/21/16,23:39,FIFTH/DANAIEL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
