Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
CC1303132,4/23/13,12:00:00 a. m.,4/12/13,5:25:00 p. m.,600 blk of UNIVERSITY AV E,LARCENY,REPORTED TO OTHER,0
CC1303106,4/23/13,12:00:00 a. m.,4/12/13,12:01:00 a. m.,700 blk of FIRST S,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1303108,4/23/13,12:00:00 a. m.,4/12/13,12:01:00 a. m.,100 blk of JOHN ST E,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CSA-13-11,4/23/13,3:42:00 p. m.,9/1/12,UNKNOWN,FLB,SEX OFFENSE,ADMIN. CLOSED,47
II1300790,4/25/13,3:25:00 p. m.,4/25/13,12:00:00 p. m.,PEABODY DR E / EUCLID,CRIMINAL DAMAGE TO PROPERTY,PENDING,34
II1300787,4/25/13,9:10:00 a. m.,4/25/13,9:10:00 a. m.,BECKMAN INSTITUTE,TRESPASS NOTICE,ADMIN. CLOSE,1
II1300909,4/25/13,2:25:00 p. m.,4/25/13,1:00:00 p. m.,400 blk of ELM STREET W,INTIMIDATION,PENDING,0
CSA-13-12,4/25/13,4:53:00 p. m.,4/25/13,UNKNOWN,APT FIFTH/GREEN,SEX OFFENSE,ADMIN. CLOSED,0
II1300802,4/26/13,10:55:00 p. m.,4/26/13,10:55:00 p. m.,600 blk of FIRST ST S,BATTERY,ARREST,0
II1300801,4/26/13,8:42:00 p. m.,4/26/13,8:00:00 p. m.,SURVEYING BUILDING,DISORDERLY CONDUCT-ALL,ARREST,36
II1300803,4/27/13,1:26:00 a. m.,4/27/13,1:26:00 a. m.,MECHANICAL ENG LAB,CRIMINAL DAMAGE GOVT,ARREST,11
II1300804,4/27/13,2:27:00 a. m.,4/26/13,10:30:00 p. m.,PARKING LOT A-3,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1300806,4/27/13,6:53:00 p. m.,4/27/13,6:53:00 p. m.,UNIVERSITY AVENUE E / MARKET,WARRANT-IN STATE,ARREST,0
II1300808,4/28/13,6:40:00 p. m.,4/27/13,9:00:00 p. m.,LICOLN HALL,THEFT UNDER,PENDING,47
II1300817,4/29/13,8:01:00 p. m.,4/27/13,6:00:00 p. m.,PARKING LOT E-27,THEFT-MOTOR VEHICLE,UNFOUNDED,0
II1300819,4/29/13,10:07:00 p. m.,4/29/13,5:00:00 p. m.,ILLINI UNION COURTYARD,THEFT OVER,PENDING,47
II1300820,4/29/13,9:22:00 p. m.,4/29/13,9:22:00 p. m.,SIX PACK BASKETBALL COURT,BATTERY,PENDING,33
1016-2013,4/29/13,10:35:00 a. m.,4/1/13,9:50:00 a. m.,PRETTY NAILS,THEFT,STUDENT DISCIPLINE,0
II1300822,4/30/13,6:32:00 a. m.,4/29/13,5:00:00 p. m.,OUTSIDE NOYES LAB,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,47
II1300828,4/30/13,5:15:00 p. m.,4/30/13,5:15:00 p. m.,FOURTH STREET N / UNIVERSITY,WARRANT-IN STATE,ARREST,0
II1300824,4/30/13,11:11:00 a. m.,4/30/13,11:11:00 a. m.,GREEN ST E / FIFTH,TRESPASS NOTICE,ADMIN. CLOSE,0
CC1303264,4/30/13,12:00:00 a. m.,4/16/13,2:20:00 a. m.,700 blk of S FIRST ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1303148,4/30/13,12:00:00 a. m.,4/12/13,11:22:00 p. m.,THIRD ST S / CHALMERS,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1303200,4/30/13,12:00:00 a. m.,4/13/13,1:00:00 a. m.,500 blk of HEALEY ST E,BURGLARY,REPORTED TO OTHER,0
CC1303285,4/30/13,12:00:00 a. m.,2/22/12,12:00:00 p. m.,HOMETOWN PANTRY,FORGERY,REPORTED TO OTHER,0
CC1303189,4/30/13,12:00:00 a. m.,4/13/13,10:55:00 p. m.,700 blk of FIFTH S,LIQUOR,REPORTED TO OTHER,0
CC1303188,4/30/13,12:00:00 a. m.,4/13/13,11:20:00 p. m.,ITS BROTHERS,LIQUOR,REPORTED TO OTHER,14
II1300833,5/1/13,9:16:00 a. m.,4/30/13,6:30:00 p. m.,ELECTRICAL & COMPUTER ENG,CRIMINAL DEFACEMENT OF,ADMIN. CLOSE,1
II1300837,5/1/13,3:14:00 p. m.,5/1/13,3:00:00 p. m.,TURNER STUDENT SERVICES,TRESPASS NOTICE,ADMIN. CLOSE,14
II1300840,5/2/13,12:29:00 a. m.,5/2/13,12:29:00 a. m.,FOURTH ST E / GREEN,DRUG EQUIPMENT-POSSESSION,ARREST,0
CSA-13-13,5/2/13,9:11:00 p. m.,5/1/13,UNKNOWN,UNKNOWN APT,SEX OFFENSE,ADMIN. CLOSED,0
II1300853,5/3/13,3:24:00 a. m.,5/3/13,3:24:00 a. m.,FIFTH ST S / SPRINGFIELD AVE,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1300862,5/3/13,4:28:00 p. m.,5/3/13,4:28:00 p. m.,LAW BUILDING,TRESPASS NOTICE,ADMIN. CLOSE,38
II1300857,5/3/13,1:07:00 p. m.,5/3/13,1:07:00 p. m.,SCOTT LAUNDRY FACILITY,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,34
II1300864,5/3/13,11:08:00 p. m.,5/3/13,11:08:00 p. m.,HEALEY E / THIRD,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1300868,5/4/13,12:51:00 p. m.,5/4/13,12:51:00 p. m.,NEIL ST S / GREEN,WARRANT-IN STATE,ARREST,0
II1300869,5/4/13,1:11:00 p. m.,5/3/13,5:00:00 p. m.,NATURAL HISTORY BUILDING,CRIMINAL DAMAGE GOVT,ADMIN. CLOSE,47
II1300870,5/4/13,6:04:00 p. m.,5/2/13,10:30:00 a. m.,600 blk of GREEN ST W,THEFT OVER,ADMIN. CLOSE,0
II1300880,5/6/13,11:57:00 a. m.,1/1/13,8:00:00 a. m.,SNYDER BIKE RACK,THEFT UNDER,ADMIN. CLOSE,0
II1300877,5/6/13,2:58:00 a. m.,5/5/13,10:12:00 p. m.,4200 blk of FIRST ST S,TRESPASS NOTICE,ADMIN. CLOSE,0
II1300884,5/7/13,10:17:00 a. m.,5/7/13,10:17:00 a. m.,ART & DESIGN,THEFT UNDER,ADMIN. CLOSE,35
II1300903,5/8/13,2:15:00 p. m.,5/8/13,2:15:00 p. m.,CARR BIKE LOT,THEFT UNDER,PENDING,0
II1300901,5/8/13,1:32:00 p. m.,5/7/13,7:00:00 p. m.,BECKMAN,THEFT UNDER,PENDING,1
II1300907,5/8/13,6:39:00 p. m.,5/8/13,6:39:00 p. m.,BLAISDELL RESIDENCE HALL,THEFT OVER,PENDING,41
II1300892,5/8/13,1:01:00 a. m.,5/7/13,10:30:00 p. m.,PARKING LOT F-13,BURGLARY FROM MOTOR,PENDING,17
CC1303678,5/8/13,12:00:00 a. m.,4/26/13,11:57:00 p. m.,600 blk of CLARK ST E,ROBBERY,REPORTED TO OTHER,0
CC1303753,5/8/13,12:00:00 a. m.,4/29/13,12:45:00 p. m.,300 blk of WATER ST S,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1303676,5/8/13,12:00:00 a. m.,4/26/13,10:55:00 p. m.,600 blk of S FIRST ST,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1303570,5/8/13,12:00:00 a. m.,4/23/13,8:00:00 p. m.,200 blk of JOHN ST E,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1303471,5/8/13,12:00:00 a. m.,4/21/13,10:05:00 p. m.,FIFTH ST S / STOUGHTON ST,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1303585,5/8/13,12:00:00 a. m.,4/25/13,1:30:00 a. m.,S FOURTH ST / GREEN STREET,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1303714,5/8/13,12:00:00 a. m.,4/28/13,1:54:00 a. m.,CLYBORNES,SIMPLE ASSAULT,REPORTED TO OTHER,14
II1300910,5/9/13,10:17:00 a. m.,5/4/13,1:47:00 a. m.,2100 blk of ORCHARD ST,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
II1300918,5/10/13,5:58:00 a. m.,5/10/13,5:58:00 a. m.,400 blk of SANGAMON E,METRO ACTIVATION,ADMIN. CLOSE,0
II1300928,5/10/13,9:09:00 p. m.,5/10/13,9:09:00 p. m.,UNIVERSITY / LINCOLN,ASSIST/K9,ADMIN. CLOSE,36
II1300751,5/10/13,10:01:00 p. m.,5/10/13,8:15:00 p. m.,800 blk of FIRST ST S,ASSIST/SEACH WARRANT,PENDING,0
1197-2013,5/10/13,10:17:00 a. m.,4/26/13,10:30:00 p. m.,ALPHA EPSILON PI,THREATS,STUDENT DISCIPLINE,0
II1300929,5/11/13,1:59:00 a. m.,5/11/13,1:59:00 a. m.,300 blk of E GREEN ST,THEFT OF LOST/MISLAID PROP,ARREST,0
II1300950,5/13/13,1:28:00 a. m.,5/13/13,1:28:00 a. m.,OHIO / BUSEY,THEFT UNDER,ADMIN. CLOSE,0
CC1303563,5/13/13,12:00:00 a. m.,4/23/13,10:00:00 p. m.,SKELTON PLACE,BURGLARY,REPORTED TO OTHER,0
CC1303500,5/13/13,12:00:00 a. m.,4/19/13,3:00:00 a. m.,900 blk of S FIRST ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1303530,5/13/13,12:00:00 a. m.,4/23/13,12:10:00 p. m.,300 blk of SPRINGFIELD AV E,DECPTIVE PRACTICE,REPORTED TO OTHER,0
CC1303401,5/13/13,12:00:00 a. m.,4/20/13,12:40:00 a. m.,BONEYARD CORRIDOR,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1303449,5/13/13,12:00:00 a. m.,4/21/13,2:40:00 a. m.,1000 blk of SIXTH ST S,LARCENY,REPORTED TO OTHER,29
CC1303498,5/13/13,12:00:00 a. m.,4/22/13,5:00:00 p. m.,SECOND ST S / WHITE ST,LARCENY,REPORTED TO OTHER,0
CC1303268,5/13/13,12:00:00 a. m.,2/15/13,10:30:00 p. m.,200 blk of E DANIEL ST,UNLAW USE ID,REPORTED TO OTHER,0
CC1303391,5/13/13,12:00:00 a. m.,4/19/13,4:15:00 p. m.,300 blk of SECOND ST,DISORDERLY CONDUCT,REPORTED TO OTHER,0
CC1303855,5/13/13,12:00:00 a. m.,5/1/13,11:07:00 p. m.,WHITE HORSE,LIQUOR,REPORTED TO OTHER,0
CC1303853,5/13/13,12:00:00 a. m.,5/1/13,10:10:00 p. m.,700 blk of S SIXTH,LIQUOR,REPORTED TO OTHER,14
CC1303520,5/13/13,12:00:00 a. m.,4/23/13,12:40:00 p. m.,TAU KAPPA EPSILON,SIMPLE ASSAULT,REPORTED TO OTHER,0
CC1303911,5/13/13,12:00:00 a. m.,5/3/13,3:02:00 a. m.,JOHN ST E / LOCUST,DRUGS,REPORTED TO OTHER,0
CC1303724,5/13/13,12:00:00 a. m.,4/23/13,4:00:00 p. m.,ALPHA CHI RHO,AGGRAVATED ASSAULT,REPORTED TO OTHER,30
CC1303774,5/13/13,12:00:00 a. m.,4/30/13,1:15:00 a. m.,300 blk of STOUGHTON ST E,SIMPLE ASSAULT,REPORTED TO OTHER,0
CC1303787,5/13/13,12:00:00 a. m.,4/30/13,11:44:00 a. m.,E GREEN ST / LOCUST ST,LARCENY,REPORTED TO OTHER,0
CC1303795,5/13/13,12:00:00 a. m.,4/30/13,3:33:00 p. m.,"CHI PSI,CH",DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1303858,5/13/13,12:00:00 a. m.,5/1/13,11:05:00 p. m.,KAPPA SIGMA FRATERNITY,BURNING PROHIBITED,REPORTED TO OTHER,0
UU1302136,5/13/13,12:00:00 a. m.,5/3/13,3:42:00 a. m.,MUSIC ED ANNEX,PUBLIC URINATION,REPORTED TO OTHER,0
II1300953,5/14/13,4:43:00 p. m.,5/14/13,4:42:00 p. m.,GOODWIN AV S / GREEN ST,WARRANT-IN STATE,ARREST,16
II1300952,5/14/13,8:23:00 a. m.,5/13/13,2:00:00 p. m.,SCHOOL OF SOCIAL WORK,THEFT UNDER,PENDING,26
CC1303666,5/14/13,12:00:00 a. m.,4/26/13,5:25:00 p. m.,URBAN OUTFITTERS,LARCENY,REPORTED TO OTHER,0
CC1303689,5/14/13,12:00:00 a. m.,4/27/13,5:26:00 a. m.,800 blk of S SECOND ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1303627,5/14/13,12:00:00 a. m.,4/25/13,4:00:00 p. m.,E DANIEL ST / FOURTH STREET,DESTR/DAMAG/VAND,REPORTED TO OTHER,21
II1300959,5/15/13,7:59:00 p. m.,5/15/13,7:59:00 p. m.,BASKETBALL COURT,WARRANT-IN STATE,ARREST,33
CC1303382,5/15/13,12:00:00 a. m.,4/19/13,1:33:00 p. m.,200 blk of CLARK ST E,DOMESTIC DISPUTE,REPORTED TO OTHER,0
FI131290062,5/15/13,9:31:00 a. m.,5/9/13,2:45:00 a. m.,UNIV STEAM TUNNEL,TRESPASS,STUDENT DISCIPLINE,36
II1300961,5/16/13,11:43:00 a. m.,5/15/13,12:00:00 p. m.,PARKING LOT F-11,BURGLARY FROM MOTOR,ADMIN. CLOSE,0
II1300970,5/19/13,1:19:00 a. m.,5/19/13,1:19:00 a. m.,GREEN STREET E / FIFTH ST,OBSTRUCTING JUSTICE,ARREST,0
II1300972,5/19/13,10:13:00 a. m.,5/17/13,7:30:00 p. m.,KCPA PAKRING LOT,CRIMINAL DAMAGE TO PROPERTY,PENDING,0
II1300971,5/19/13,3:23:00 a. m.,5/19/13,3:23:00 a. m.,MERRY ANNS DINER,THEFT UNDER,ADMIN. CLOSE,0
II1300978,5/20/13,1:35:00 p. m.,5/20/13,1:35:00 p. m.,blk of GREEN ST E,WARRANT-IN STATE,ARREST,0
II1300977,5/20/13,1:35:00 p. m.,5/20/13,1:35:00 p. m.,PARKING LOT F-25,BURGLARY FROM MOTOR,ADMIN. CLOSE,0
II1300979,5/20/13,9:43:00 p. m.,5/20/13,9:43:00 p. m.,FLORIDA AV W / GOODWIN AV,TRESPASS NOTICE,ADMIN. CLOSE,40
II1300988,5/21/13,11:51:00 p. m.,5/21/13,11:51:00 p. m.,500 blk of UNIVERSITY AV E,UNLAWFUL USE OF WEAPONS,ARREST,0
CC1304177,5/21/13,12:00:00 a. m.,5/9/13,2:05:00 a. m.,PHI SIGMA KAPPA,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1304250,5/21/13,12:00:00 a. m.,5/11/13,4:07:00 a. m.,600 blk of S THIRD ST,SIMPLE ASSAULT,REPORTED TO OTHER,0
CC1304313,5/21/13,12:00:00 a. m.,5/13/13,2:54:00 a. m.,ALPHA CHI RO,DESTR/DAMAG/VAND,REPORTED TO OTHER,30
CC1304157,5/21/13,12:00:00 a. m.,5/3/13,1:20:00 p. m.,300 blk of E JOHN S,LARCENY,REPORTED TO OTHER,0
CC1304181,5/21/13,12:00:00 a. m.,5/6/13,1:00:00 p. m.,200 blk of CHALMERS ST E,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1304221,5/21/13,12:00:00 a. m.,5/9/13,7:00:00 p. m.,300 blk of STOUGHTON E,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1304151,5/21/13,12:00:00 a. m.,5/8/13,12:01:00 a. m.,1100 blk of S SECOND ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1304248,5/21/13,12:00:00 a. m.,5/11/13,2:49:00 a. m.,100 blk of W SPRINGFIELD AVE,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1304301,5/21/13,12:00:00 a. m.,5/13/13,2:36:00 a. m.,E CHALMERS / FOURTH,ARSON,REPORTED TO OTHER,0
CC1304346,5/21/13,12:00:00 a. m.,5/14/13,12:00:00 p. m.,300 blk of E ARMORY E,LARCENY,REPORTED TO OTHER,0
CC1304237,5/21/13,12:00:00 a. m.,5/10/13,11:34:00 p. m.,500 blk of E GREEN ST,LIQUOR,REPORTED TO OTHER,0
CC1304208,5/21/13,12:00:00 a. m.,3/2/13,12:01:00 a. m.,600 blk of E GREEN ST,UNLAW USE ID,REPORTED TO OTHER,14
II1300994,5/22/13,11:07:00 p. m.,5/22/13,11:07:00 p. m.,MUSIC BUILDING,TRESPASS NOTICE,ADMIN. CLOSE,25
II1300999,5/23/13,10:57:00 a. m.,5/22/13,6:00:00 p. m.,BASKETBALL CTS,THEFT UNDER,ADMIN. CLOSE,0
II1301004,5/23/13,6:25:00 p. m.,5/23/13,6:08:00 p. m.,THE WHIP HAIR SALON,WARRANT-IN STATE,ARREST,0
II1301002,5/23/13,4:45:00 p. m.,5/23/13,4:45:00 p. m.,THE SMOKE SHACK,WARRANT-IN STATE,ARREST,0
II1300997,5/23/13,2:36:00 a. m.,5/23/13,2:36:00 a. m.,NEIL ST / STADIUM DR,DRIVING UNDER THE INFL-,ARREST,0
II1301005,5/24/13,12:14:00 a. m.,5/24/13,12:14:00 a. m.,MEMORIAL STADIUM,TRESPASS-STATE SUPPORTED,ARREST,39
II1301011,5/24/13,9:58:00 p. m.,5/24/13,9:58:00 p. m.,GREEN ST E / SIXTH,WARRANT-IN STATE,ARREST,14
II1301013,5/25/13,9:26:00 a. m.,5/25/13,9:26:00 a. m.,CHAMPAIGN TENT & AWNING,ASSIST/THEFT,ADMIN. CLOSE,0
II1301018,5/26/13,10:50:00 p. m.,5/25/13,10:50:00 p. m.,OREGON ST E / WABASH AV,ASSIST/ARMED SUBJECT,ADMIN. CLOSE,0
II1301019,5/27/13,8:43:00 a. m.,5/27/13,8:43:00 a. m.,MECHANICAL ENGINEERING,TRESPASS NOTICE,ADMIN. CLOSE,12
II1301021,5/28/13,9:46:00 a. m.,5/28/13,9:46:00 a. m.,GOODWIN AV N / MAIN ST,WARRANT-IN STATE,ARREST,0
II1301024,5/28/13,9:55:00 p. m.,5/28/13,9:55:00 p. m.,100 blk of UNIVERSITY AV E,WARRANT-IN STATE,ARREST,0
II1301023,5/28/13,9:52:00 p. m.,5/28/13,9:50:00 p. m.,GREEN ST E / SIXTH ST,CANNABIS-POSS 30 GM & UNDER,ARREST,14
II1301934,5/29/13,10:38:00 p. m.,5/29/13,10:00:00 p. m.,THE PLACE AT 117,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1304420,5/29/13,12:00:00 a. m.,5/16/13,12:20:00 a. m.,GREEN STREET CAFE,LIQUOR,REPORTED TO OTHER,0
CC1304648,5/29/13,12:00:00 a. m.,5/23/13,12:20:00 a. m.,S FIRST ST / ARMORY AV,SIMPLE ASSAULT,REPORTED TO OTHER,30
CC1304525,5/29/13,12:00:00 a. m.,5/19/13,9:25:00 a. m.,E SPRINGFIELD AVE / THIRD ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
II1301031,5/31/13,3:03:00 p. m.,5/30/13,5:00:00 p. m.,AG ENG BUILDING,THEFT OVER,ADMIN. CLOSE,36
II1301032,6/1/13,1:10:00 a. m.,6/1/13,1:10:00 a. m.,FOURTH ST S / STOUGHTON ST,RESIST/OBSTRUCT/DISARM AN,ARREST,0
II1301033,6/1/13,8:20:00 a. m.,6/1/13,7:56:00 a. m.,IHOTEL,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
II1301034,6/1/13,4:40:00 p. m.,6/1/13,4:40:00 p. m.,CIRLE K GAS STATION,WARRANT-IN STATE,ARREST,0
II1301037,6/3/13,11:28:00 a. m.,8/1/12,8:00:00 a. m.,RESEARCH PARK,THEFT OVER,ADMIN. CLOSE,0
II1301040,6/3/13,10:22:00 p. m.,5/26/13,12:00:00 p. m.,AGRICULTURE ENG SCIENCES,BURGLARY,ADMIN. CLOSE,36
II1301045,6/4/13,5:04:00 p. m.,6/4/13,12:00:00 p. m.,MAIN LIBRARY BIKE RACK,THEFT UNDER,ADMIN. CLOSE,0
II1301044,6/4/13,2:23:00 p. m.,5/20/13,7:00:00 a. m.,FLORIDA,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
II1301042,6/4/13,12:03:00 a. m.,6/4/13,12:03:00 a. m.,UNIVERSITY / CHESTNUT N,ASSIST/K9,ADMIN. CLOSE,0
II1301052,6/4/13,12:43:00 a. m.,6/4/13,12:43:00 a. m.,MANOR MOTEL,ASSIST/ARMED SUBJECT,ADMIN. CLOSE,0
CC1304729,6/4/13,12:00:00 a. m.,5/24/13,12:33:00 p. m.,DALLAS & COMPANY,LARCENY,REPORTED TO OTHER,0
II1301051,6/5/13,1:35:00 a. m.,6/5/13,1:35:00 a. m.,HEALEY ST E / FIFTH,DRIVING UNDER THE INFL-,ARREST,0
II1301065,6/6/13,1:49:00 p. m.,5/19/13,12:01:00 a. m.,ALLEN BIKE RACK,THEFT UNDER,ADMIN. CLOSE,0
II1301064,6/6/13,12:12:00 p. m.,6/6/13,12:12:00 p. m.,FIRST ST S / PEABODY DR,UNLAWFUL USE OF WEAPONS,ARREST,38
II1301061,6/6/13,9:23:00 a. m.,5/29/13,9:08:00 a. m.,CENTRAL RECEIVING STORE,THEFT OVER,PENDING,0
II1301060,6/6/13,8:57:00 a. m.,6/5/13,3:00:00 p. m.,SWANLUND,CRIMINAL DAMAGE GOVT,ADMIN. CLOSE,18
II1301069,6/7/13,5:26:00 p. m.,6/7/13,5:26:00 p. m.,WRIGHT STREET S / HEALEY ST,WARRANT-IN STATE,ARREST,11
II1301073,6/8/13,8:35:00 a. m.,6/8/13,8:35:00 a. m.,SPRINGFIELD AV E / SECOND ST,WARRANT-IN STATE,ARREST,0
II1301077,6/8/13,7:56:00 p. m.,6/8/13,7:51:00 p. m.,800 blk of STATE ST N,DISORDERLY CONDUCT-ALL,ARREST,0
II1301078,6/8/13,9:09:00 p. m.,6/8/13,9:09:00 p. m.,THE CLARK BAR,INTIMIDATION,ARREST,0
II1301084,6/10/13,6:42:00 p. m.,6/10/13,6:42:00 p. m.,SIEBEL CENTER FOR COMPUTE,THEFT UNDER,ADMIN. CLOSE,4
II1301086,6/10/13,7:33:00 p. m.,6/10/13,7:33:00 p. m.,STADIUM DRIVE / OAK S,WARRANT-IN STATE,ARREST,37
II1301082,6/10/13,10:02:00 a. m.,6/10/13,10:02:00 a. m.,CIRCLE K GARBAGE CAN,ASSIST/THEFT,ADMIN. CLOSE,0
II1301088,6/11/13,2:17:00 a. m.,6/11/13,2:17:00 a. m.,FRAT PARK,RESISTING/OBSTR. OFFICER,ARREST,0
II1301090,6/11/13,11:04:00 a. m.,6/11/13,11:04:00 a. m.,LOOMIS BIKE RACK,THEFT UNDER,ADMIN. CLOSE,0
II1301093,6/11/13,10:23:00 p. m.,6/11/13,10:23:00 p. m.,PERKINS PARKING LOT,WARRANT-IN STATE,ARREST,0
II1301176,6/11/13,8:00:00 a. m.,5/20/13,4:03:00 p. m.,300 blk of WASHINGTON W,ASSIST/HARRESSMENT,ADMIN. CLOSE,0
II1301100,6/13/13,12:52:00 a. m.,6/13/13,12:52:00 a. m.,800 blk of UNIVERSITY AV W,WARRANT-IN STATE,ARREST,0
II1301107,6/14/13,2:17:00 a. m.,6/14/13,2:17:00 a. m.,UNIVERSITY AV W / RANDOLPH ST,ASSIST/DOMESTIC BATTERY,ADMIN. CLOSE,36
II1301112,6/14/13,10:42:00 p. m.,6/14/13,10:35:00 p. m.,900 blk of SPRINGFIELD AV W,THEFT UNDER,ADMIN. CLOSE,0
II1301121,6/15/13,9:27:00 p. m.,6/15/13,9:27:00 p. m.,WINGSTOP,ASSIST/DISORDERLY SUBJ,ADMIN. CLOSE,0
II1301124,6/16/13,1:04:00 a. m.,6/16/13,1:04:00 a. m.,WRIGHT ST N / UNIVERSITY AV,WARRANT-IN STATE,ARREST,0
II1301123,6/16/13,12:26:00 a. m.,6/16/13,12:25:00 a. m.,GREEN ST W / WRIGHT ST,CONTROLLED SUBSTANCE-,ARREST,47
II1301126,6/17/13,9:00:00 a. m.,6/14/13,3:00:00 p. m.,TELECOMMUNICATIONS WAREHO,THEFT UNDER,ADMIN. CLOSE,0
II1301129,6/17/13,3:37:00 p. m.,6/17/13,6:30:00 a. m.,PARKING LOT E-38,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,17
II1301127,6/17/13,12:58:00 p. m.,6/17/13,12:58:00 p. m.,CAPSTONE QUARTERS,ASSIST/STABBING,ADMIN. CLOSE,0
II1301125,6/17/13,1:11:00 a. m.,6/17/13,1:11:00 a. m.,GREEN E / FIRST ST,POSS OF DRUG PARAPHENALIA,ARREST,0
II1301133,6/18/13,6:38:00 p. m.,6/18/13,6:38:00 p. m.,COUNTY MARKET SIDEWALK,WARRANT-IN STATE,ARREST,0
II1301135,6/18/13,10:37:00 p. m.,6/18/13,10:37:00 p. m.,OAK ST S / GREGORY DR,BURGLARY FROM MOTOR,ARREST,33
UU1302584,6/18/13,12:00:00 a. m.,5/25/13,1:00:00 a. m.,100 blk of LINCOLN AV S,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1304803,6/18/13,12:00:00 a. m.,5/26/13,2:00:00 a. m.,500 blk of THIRD S,FORCIBLE SEX OFFENSE,REPORTED TO OTHER,0
CC1304789,6/18/13,12:00:00 a. m.,5/28/13,2:40:00 a. m.,MOBILE SUPER PANTRY,LARCENY,REPORTED TO OTHER,0
CC1304805,6/18/13,12:00:00 a. m.,5/28/13,2:45:00 p. m.,CLARK ST E / THIRD ST,LARCENY,REPORTED TO OTHER,0
CC1304797,6/18/13,12:00:00 a. m.,5/27/13,8:00:00 p. m.,HONG ZHOU TRADE GROUP,BURGLARY,REPORTED TO OTHER,0
CC1304784,6/18/13,12:00:00 a. m.,5/25/13,5:00:00 p. m.,600 blk of E SPRINGFIELD AV,LARCENY,REPORTED TO OTHER,0
CC1304724,6/18/13,12:00:00 a. m.,5/24/13,4:00:00 p. m.,BERI FROZEN YOGURT,BURGLARY,REPORTED TO OTHER,14
CC1304989,6/18/13,12:00:00 a. m.,4/26/13,9:00:00 p. m.,S FIRST ST / DANIEL ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1304973,6/18/13,12:00:00 a. m.,5/30/13,7:00:00 p. m.,500 blk of S THIRD,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1305022,6/18/13,12:00:00 a. m.,6/4/13,1:45:00 a. m.,THIRD ST S / CLARK,HARASSMENT BY TX,REPORTED TO OTHER,0
II1301137,6/19/13,2:25:00 p. m.,6/19/13,2:25:00 p. m.,GEORGE HUFF DR S / MUMFORD,ASSIST/BURGLARY,ADMIN. CLOSE,0
II1301136,6/19/13,1:43:00 p. m.,6/19/13,8:30:00 a. m.,PARKING LOT B-21,BURGLARY FROM MOTOR,ADMIN. CLOSE,17
II1301138,6/19/13,3:35:00 p. m.,6/19/13,8:30:00 a. m.,HUFF HALL,THEFT UNDER,ADMIN. CLOSE,35
II1301143,6/20/13,7:15:00 p. m.,6/20/13,7:15:00 p. m.,CLOCK / BRADLEY,ASSIST/K9,ADMIN. CLOSE,0
II1301142,6/20/13,5:13:00 p. m.,6/20/13,5:13:00 p. m.,UNIVERSITY AV E / THIRD,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1301144,6/21/13,2:48:00 a. m.,6/21/13,2:48:00 a. m.,blk of DANIEL ST E,WARRANT-IN STATE,ARREST,0
II1301152,6/22/13,4:22:00 a. m.,6/22/13,4:22:00 a. m.,STEAK & SHAKE,DRIVING UNDER THE INFL-,ARREST,0
II1301149,6/22/13,12:03:00 a. m.,6/22/13,12:03:00 a. m.,WRIGHT ST S / JOHN ST,DRIVING UNDER THE INFL-,ARREST,47
