incidentID,reportedAt,occuredAt,disposition,crimeTypeID
IF1801334,2018-7-10 22:48,2018-7-10 22:48,ADMIN CLOSED,785
II1801210,2018-10-10 1:31,2018-10-10 1:31,ADMIN. CLOSE,803
II1801213,2018-10-10 16:10,2018-10-10 12:03,REFERRED TO OTHER JURISDICTION,565
II1801217,2018-10-10 17:56,2018-9-10 19:00,ADMIN. CLOSE,764
II1801218,2018-10-10 18:41,2018-10-10 18:41,ADMIN. CLOSE,803
UU1804824,2018-10-10 0:00,2018-1-10 8:00,REPORTED TO OTHER AGENCY,594
02686-2018,2018-11-10 12:22,2018-9-10 1:18,STUDENT DISC REFERRAL,305
02702-2018,2018-11-10 12:31,2018-9-10 22:05,STUDENT DISC REFERRAL,827
II1801226,2018-12-10 6:06,2018-12-10 6:00,PENDING,512
II1801231,2018-12-10 23:26,2018-12-10 23:26,ARREST,790
UR1804896,2018-12-10 7:00,2018-11-10 23:13,REPORTED TO OTHER AGENCY,357
IF1801352,2018-13-10 0:58,2018-13-10 0:58,ADMIN CLOSED,721
IF1801391,2018-13-10 15:20,2018-13-10 15:20,ADMIN CLOSED,305
II1801232,2018-13-10 3:40,2018-13-10 3:40,STUDENT DISCIPLINE REFERRAL,619
II1801238,2018-13-10 23:00,2018-13-10 23:00,ADMIN. CLOSE,803
II1801241,2018-14-10 12:04,2018-14-10 0:37,PENDING,600
II1801242,2018-14-10 13:05,2018-13-10 14:30,ADMIN. CLOSE,594
CC1808158,2018-15-10 0:00,2018-8-10 19:15,REPORTED TO OTHER AGENCY,402
CC1808191,2018-15-10 0:00,2018-4-10 15:00,REPORTED TO OTHER AGENCY,512
UR1804944,2018-15-10 7:00,2018-14-10 12:08,REPORTED TO OTHER AGENCY,387
UR1804964,2018-16-10 7:00,2018-15-10 15:22,REPORTED TO OTHER AGENCY,393
UR1804976,2018-16-10 7:00,2018-15-10 20:35,REPORTED TO OTHER AGENCY,557
IF1801376,2018-17-10 1:13,2018-17-10 1:13,ADMIN CLOSED,721
II1801263,2018-17-10 15:00,2018-13-10 18:00,PENDING,512
II1801269,2018-17-10 21:30,2018-17-10 1:20,CLEARED EXCEPT. PROS. FAIL TO,594
II1801274,2018-18-10 18:56,2018-18-10 18:56,PENDING,533
IF1801414,2018-21-10 3:24,2018-21-10 3:24,ADMIN CLOSED,305
IF1801417,2018-21-10 2:06,2018-21-10 2:06,ADMIN CLOSED,305
CC1808364,2018-22-10 0:00,2018-15-10 23:00,REPORTED TO OTHER AGENCY,764
CH1808519,2018-22-10 7:00,2018-21-10 16:36,REPORTED TO OTHER AGENCY,557
CSA18-218,2018-22-10 18:46,2017-7-8 6:00,ADMIN CLOSED,527
II1801290,2018-22-10 23:48,2018-22-10 23:48,ARREST,790
UR1805074,2018-22-10 7:00,2018-21-10 10:20,REPORTED TO OTHER AGENCY,393
CC1808204,2018-23-10 0:00,2018-3-10 0:01,REPORTED TO OTHER AGENCY,659
CC1808433,2018-24-10 0:00,2018-19-8 18:00,REPORTED TO OTHER AGENCY,659
UU1805128,2018-24-10 0:00,2018-15-10 11:00,REPORTED TO OTHER AGENCY,619
03030-2018,2018-25-10 14:13,2018-25-10 0:41,STUDENT DISC REFERRAL,305
CC1807369,2018-25-10 0:00,2018-14-9 14:30,REPORTED TO OTHER AGENCY,512
CC1807384,2018-25-10 0:00,2018-14-9 15:00,REPORTED TO OTHER AGENCY,464
CC1807936,2018-25-10 0:00,2018-26-9 1:00,REPORTED TO OTHER AGENCY,512
CC1808271,2018-25-10 0:00,2018-12-10 22:00,REPORTED TO OTHER AGENCY,695
UU1804105,2018-25-10 0:00,2018-1-9 20:40,REPORTED TO OTHER AGENCY,578
UU1804135,2018-25-10 0:00,2018-3-9 11:30,REPORTED TO OTHER AGENCY,461
CC1806971,2018-26-10 0:00,2018-1-9 8:26,REPORTED TO OTHER AGENCY,592
CC1808637,2018-26-10 0:00,2018-26-10 1:35,REPORTED TO OTHER AGENCY,387
II1801316,2018-26-10 23:46,2018-26-10 20:50,ADMIN. CLOSE,416
IF1801451,2018-27-10 2:05,2018-27-10 2:05,ADMIN CLOSED,305
IF1801456,2018-27-10 0:23,2018-27-10 0:23,STUDENT DISC REFERRAL,305
II1801320,2018-27-10 19:07,2018-27-10 18:40,ADMIN. CLOSE,535
II1801321,2018-28-10 0:29,2018-27-10 19:20,PENDING,513
II1801328,2018-28-10 21:06,2018-28-10 17:30,ADMIN. CLOSE,461
UR1805221,2018-28-10 7:00,2018-28-10 1:14,REPORTED TO OTHER AGENCY,731
03098-2018,2018-30-10 14:15,2018-27-10 22:00,STUDENT DISC REFERRAL,305
II1801335,2018-30-10 9:43,2018-30-10 8:30,PENDING,461
UR1805248,2018-30-10 7:00,2018-29-10 15:29,REPORTED TO OTHER AGENCY,731
II1801342,2018-31-10 9:41,2018-30-10 17:00,PENDING,764
II1801348,2018-31-10 20:22,2018-31-10 15:11,ADMIN. CLOSE,512
II1801349,2018-31-10 20:55,2018-31-10 20:54,ADMIN. CLOSE,512
UR1805274,2018-31-10 7:00,2018-30-10 19:28,REPORTED TO OTHER AGENCY,731
CC1808656,2018-1-11 0:00,2018-25-10 17:00,REPORTED TO OTHER AGENCY,512
IF1801495,2018-1-11 0:34,2018-1-11 0:34,ADMIN CLOSED,751
II1801351,2018-1-11 0:58,2018-1-11 0:58,ARREST,578
IF1801501,2018-2-11 1:33,2018-2-11 1:33,ADMIN CLOSED,305
CC1808886,2018-3-11 0:00,2018-3-11 1:10,REPORTED TO OTHER AGENCY,387
II1801366,2018-3-11 2:41,2018-3-11 2:41,PENDING,578
II1801371,2018-3-11 22:35,2018-3-11 21:45,STUDENT DISCIPLINE REFERRAL,387
IF1801509,2018-4-11 4:33,2018-4-11 4:33,ADMIN CLOSED,640
UR1805366,2018-4-11 7:00,2018-4-11 1:10,REPORTED TO OTHER AGENCY,751
UR1805370,2018-4-11 7:00,2018-4-11 2:55,REPORTED TO OTHER AGENCY,731
II1801381,2018-6-11 2:44,2018-6-11 2:10,PENDING,416
CC1808562,2018-7-11 0:00,2018-10-8 12:00,REPORTED TO OTHER AGENCY,512
II1801386,2018-7-11 8:14,2018-6-11 17:25,ADMIN. CLOSE,512
II1801393,2018-7-11 20:22,2018-7-11 17:45,ADMIN. CLOSE,512
CC1808881,2018-8-11 0:00,2018-2-11 22:11,REPORTED TO OTHER AGENCY,440
CC1808913,2018-8-11 0:00,2018-3-11 23:00,REPORTED TO OTHER AGENCY,695
II1801394,2018-8-11 0:34,2018-8-11 0:34,ADMIN. CLOSE,803
II1801401,2018-9-11 20:51,2018-9-11 18:55,ADMIN. CLOSE,461
II1801402,2018-10-11 2:06,2018-10-11 2:06,ADMIN. CLOSE,803
II1801404,2018-11-11 20:52,2018-11-11 20:52,ADMIN. CLOSE,803
UR1805515,2018-11-11 7:00,2018-10-11 14:10,REPORTED TO OTHER AGENCY,357
CSA18-236,2018-12-11 7:44,2018-8-11 15:30,ADMIN CLOSED,306
CC1809158,2018-13-11 0:00,2018-10-11 1:00,REPORTED TO OTHER AGENCY,847
F10-18-343,2018-13-11 13:00,2018-13-10 2:29,REPORTED TO OTHER AGENCY,800
IF1801577,2018-15-11 10:22,2016-15-11 10:22,ADMIN CLOSED,443
CC1809039,2018-16-11 0:00,2018-7-11 23:00,REPORTED TO OTHER AGENCY,790
CC1809060,2018-16-11 0:00,2018-8-11 18:00,REPORTED TO OTHER AGENCY,425
CH1809100,2018-16-11 12:50,2018-10-11 1:35,REPORTED TO OTHER AGENCY,357
II1801427,2018-16-11 0:56,2018-16-11 0:56,ADMIN. CLOSE,803
UR1805616,2018-16-11 7:00,2018-16-11 0:53,REPORTED TO OTHER AGENCY,393
CH1809260,2018-17-11 7:00,2018-16-11 6:41,REPORTED TO OTHER AGENCY,457
II1801435,2018-17-11 9:30,2018-10-11 7:57,PENDING,533
II1801440,2018-17-11 23:46,2018-17-11 23:46,ADMIN. CLOSE,803
UR1805653,2018-18-11 7:00,2018-17-11 18:41,REPORTED TO OTHER AGENCY,357
UR1805685,2018-20-11 7:00,2018-19-11 19:18,REPORTED TO OTHER AGENCY,731
UU1804846,2018-20-11 0:00,2018-10-10 1:30,REPORTED TO OTHER AGENCY,413
UU1805280,2018-20-11 0:00,2018-30-10 21:30,REPORTED TO OTHER AGENCY,357
IF1801597,2018-22-11 2:31,2018-22-11 2:31,ADMIN CLOSED,387
CC1809191,2018-26-11 0:00,2018-7-11 10:00,REPORTED TO OTHER AGENCY,512
II1801462,2018-28-11 7:11,2018-28-11 7:11,ADMIN. CLOSE,526
II1801466,2018-28-11 11:57,2018-28-11 9:40,ADMIN. CLOSE,512
IF1801636,2018-1-12 0:17,2018-1-12 0:17,ADMIN CLOSED,305
IF1801646,2018-2-12 3:16,2018-2-12 3:16,ADMIN CLOSED,305
II1801483,2018-2-12 3:30,2018-2-12 3:30,ADMIN. CLOSE,803
II1801484,2018-2-12 5:01,2018-2-12 5:01,PENDING,594
CC1809505,2018-3-12 0:00,2018-27-11 0:01,REPORTED TO OTHER AGENCY,461
03765-2018,2018-4-12 10:39,2018-30-11 1:01,STUDENT DISC REFERRAL,827
CC1809662,2018-5-12 0:00,2018-1-12 20:40,REPORTED TO OTHER AGENCY,764
UU1805912,2018-5-12 0:00,2018-4-12 20:00,REPORTED TO OTHER AGENCY,619
IF1801670,2018-7-12 2:08,2018-7-12 2:08,ADMIN CLOSED,305
II1801509,2018-7-12 0:01,2018-7-12 0:01,ADMIN. CLOSE,803
UR1805935,2018-7-12 7:00,2018-6-12 8:11,REPORTED TO OTHER AGENCY,357
IF1801682,2018-8-12 0:43,2018-8-12 0:43,STUDENT DISC REFERRAL,305
II1801518,2018-8-12 0:06,2018-7-12 20:03,ARREST,461
II1801522,2018-8-12 22:54,2018-8-12 22:54,ARREST,790
UR1805981,2018-8-12 7:00,2018-8-12 5:05,REPORTED TO OTHER AGENCY,357
UU1805979,2018-8-12 0:00,2018-8-12 1:45,REPORTED TO OTHER AGENCY,619
CC1809723,2018-10-12 0:00,2018-21-9 17:00,REPORTED TO OTHER AGENCY,659
03994-2018,2018-11-12 12:40,2018-8-12 21:40,STUDENT DISC REFERRAL,305
II1801534,2018-11-12 3:12,2018-11-12 3:12,ADMIN. CLOSE,578
II1801535,2018-11-12 9:57,2018-8-12 0:01,ADMIN. CLOSE,533
II1801541,2018-12-12 9:33,2018-12-12 9:33,ARREST,835
CC1809647,2018-13-12 0:00,2018-2-12 1:53,REPORTED TO OTHER AGENCY,547
CC1809810,2018-13-12 0:00,2018-7-12 11:29,REPORTED TO OTHER AGENCY,512
II1801545,2018-13-12 11:21,2018-15-7 12:00,PENDING,565
II1801553,2018-14-12 20:02,2018-27-11 14:08,UNFOUNDED,533
II1801558,2018-16-12 2:29,2018-16-12 2:29,ADMIN. CLOSE,578
II1801559,2018-16-12 13:57,2018-6-11 22:26,PENDING,512
UR1806110,2018-16-12 7:00,2018-15-12 13:16,REPORTED TO OTHER AGENCY,731
CC1809834,2018-18-12 0:00,2018-7-12 23:55,REPORTED TO OTHER AGENCY,724
II1801570,2018-19-12 19:59,2018-19-12 19:59,ARREST,667
CC1809129,2018-21-12 0:00,2018-11-11 5:23,REPORTED TO OTHER AGENCY,790
CC1809152,2018-21-12 0:00,2018-11-11 23:16,REPORTED TO OTHER AGENCY,842
CC1809613,2018-21-12 0:00,2018-29-11 12:50,REPORTED TO OTHER AGENCY,464
CC1809715,2018-21-12 0:00,2018-30-11 3:14,REPORTED TO OTHER AGENCY,461
UU1805640,2018-21-12 0:00,2018-16-11 23:58,REPORTED TO OTHER AGENCY,632
IF1801748,2018-23-12 21:06,2018-23-12 21:06,STUDENT DISC REFERRAL,827
II1801580,2018-23-12 23:31,2018-23-12 23:31,PENDING,702
UU1806243,2018-23-12 0:00,2018-22-12 17:00,REPORTED TO OTHER AGENCY,357
II1801583,2018-24-12 22:33,2018-24-12 22:33,ADMIN. CLOSE,803
CH1810336,2018-27-12 7:00,2018-26-12 19:53,REPORTED TO OTHER AGENCY,769
II1801588,2018-30-12 2:29,2018-30-12 2:29,ADMIN. CLOSE,803
UR1806335,2018-30-12 7:00,2018-29-12 16:10,REPORTED TO OTHER AGENCY,357
CH1810459,2019-1-1 7:00,2018-31-12 23:39,REPORTED TO OTHER AGENCY,387
IF1900002,2019-1-1 3:10,2019-1-1 3:10,STUDENT DISC REFERRAL,305
II1900002,2019-2-1 2:35,2019-2-1 2:35,ARREST,790
II1900003,2019-2-1 7:47,2019-2-1 7:47,ADMIN. CLOSE,638
II1900006,2019-3-1 15:24,2016-21-11 12:00,PENDING,764
04258-2018,2019-4-1 12:47,2018-22-12 12:45,STUDENT DISC REFERRAL,827
CC1809987,2019-4-1 0:00,2018-13-7 22:00,REPORTED TO OTHER AGENCY,659
CC1809989,2019-4-1 0:00,2018-3-8 0:30,REPORTED TO OTHER AGENCY,659
CC1810018,2019-4-1 0:00,2018-14-12 2:00,REPORTED TO OTHER AGENCY,554
CC1810062,2019-4-1 0:00,2018-15-12 15:00,REPORTED TO OTHER AGENCY,402
CC1810080,2019-4-1 0:00,2018-16-12 23:46,REPORTED TO OTHER AGENCY,447
CC1810100,2019-4-1 0:00,2018-17-12 16:35,REPORTED TO OTHER AGENCY,541
CC1810111,2019-4-1 0:00,2018-15-12 23:00,REPORTED TO OTHER AGENCY,363
CC1810167,2019-4-1 0:00,2018-19-12 18:00,REPORTED TO OTHER AGENCY,375
CC1810181,2019-4-1 0:00,2018-21-9 22:30,REPORTED TO OTHER AGENCY,659
II1900009,2019-4-1 10:05,2019-4-1 10:00,ARREST,342
II1900011,2019-4-1 17:07,2019-4-1 16:44,ADMIN. CLOSE,533
II1900012,2019-5-1 22:17,2019-5-1 22:17,ADMIN. CLOSE,803
UU1900081,2019-6-1 7:00,2019-6-1 4:38,REPORTED TO OTHER AGENCY,731
II1900015,2019-7-1 19:46,2019-7-1 19:46,ADMIN. CLOSE,803
CC1803801,2019-8-1 0:00,2017-13-10 22:30,REPORTED TO OTHER AGENCY,594
CC1810190,2019-8-1 0:00,2018-18-12 19:37,REPORTED TO OTHER AGENCY,533
CC1810275,2019-8-1 0:00,2018-23-12 0:01,REPORTED TO OTHER AGENCY,461
CC1810459,2019-8-1 0:00,2018-31-12 23:38,REPORTED TO OTHER AGENCY,724
II1900020,2019-8-1 17:24,2019-8-1 17:00,ADMIN. CLOSE,464
UU1900111,2019-8-1 7:00,2019-7-1 19:49,REPORTED TO OTHER AGENCY,328
II1900022,2019-9-1 11:53,2019-9-1 11:50,STUDENT DISCIPLINE REFERRAL,660
II1900023,2019-9-1 21:09,2019-9-1 21:09,ARREST,790
II1900027,2019-11-1 0:50,2019-11-1 0:50,ARREST,496
II1900031,2019-13-1 14:26,2018-1-12 12:00,ADMIN. CLOSE,512
UU1900184,2019-13-1 7:00,2019-12-1 19:19,REPORTED TO OTHER AGENCY,731
CC1900311,2019-14-1 0:00,2019-13-1 20:00,REPORTED TO OTHER AGENCY,817
II1900033,2019-14-1 0:21,2019-13-1 22:00,ARREST,578
II1900034,2019-14-1 13:42,2019-14-1 11:00,ADMIN. CLOSE,533
II1900039,2019-14-1 17:28,2019-14-1 17:28,ADMIN. CLOSE,464
00002-2019,2019-16-1 8:03,2019-7-1 0:01,STUDENT DISC REFERRAL,555
00012-2019,2019-16-1 8:09,2019-13-1 20:45,STUDENT DISC REFERRAL,652
00014-2019,2019-16-1 8:14,2019-13-1 23:40,STUDENT DISC REFERRAL,652
00047-2019,2019-16-1 8:22,2019-14-1 20:55,ADMIN CLOSED,766
00051-2019,2019-16-1 8:29,2019-15-1 1:10,STUDENT DISC REFERRAL,305
CC1900143,2019-16-1 0:00,2019-6-1 10:00,REPORTED TO OTHER AGENCY,375
CC1900339,2019-16-1 0:00,2019-15-1 9:30,REPORTED TO OTHER AGENCY,619
II1900042,2019-16-1 9:26,2019-15-1 22:00,UNFOUNDED,764
II1900044,2019-16-1 11:32,2019-16-1 11:32,ARREST,619
II1900045,2019-16-1 13:42,2019-14-1 7:00,PENDING,513
II1900047,2019-16-1 20:01,2019-16-1 20:01,ADMIN. CLOSE,803
UU1900227,2019-16-1 7:00,2019-15-1 11:26,REPORTED TO OTHER AGENCY,731
CC1900388,2019-17-1 7:00,2019-17-1 3:24,REPORTED TO OTHER AGENCY,731
II1900052,2019-17-1 10:12,2018-3-9 3:00,ADMIN. CLOSE,680
II1900056,2019-17-1 15:48,2019-17-1 15:48,ARREST,545
II1900060,2019-17-1 20:53,2019-17-1 19:33,ADMIN. CLOSE,764
II1900061,2019-17-1 20:37,2019-17-1 20:37,ADMIN. CLOSE,803
CC1900416,2019-18-1 0:00,2019-18-1 3:02,REPORTED TO OTHER AGENCY,619
IF1900040,2019-18-1 23:00,2019-18-1 23:00,ADMIN CLOSED,827
II1900065,2019-18-1 17:07,2019-18-1 16:10,ADMIN. CLOSE,512
II1900067,2019-18-1 15:38,2019-18-1 15:37,ADMIN. CLOSE,461
II1900069,2019-18-1 23:23,2019-18-1 23:23,ADMIN. CLOSE,526
IF1900048,2019-20-1 1:20,2019-20-1 1:20,ADMIN CLOSED,305
IF1900053,2019-20-1 21:25,2019-20-1 21:25,ADMIN CLOSED,827
UU1900303,2019-20-1 7:00,2019-20-1 0:59,REPORTED TO OTHER AGENCY,387
CC1900328,2019-22-1 0:00,2018-17-12 16:00,REPORTED TO OTHER AGENCY,363
CC1900335,2019-22-1 0:00,2018-2-12 8:00,REPORTED TO OTHER AGENCY,533
CC1900341,2019-22-1 0:00,2019-15-1 3:00,REPORTED TO OTHER AGENCY,461
CC1900349,2019-22-1 0:00,2019-15-1 17:59,REPORTED TO OTHER AGENCY,461
II1900085,2019-22-1 22:52,2019-22-1 13:25,ADMIN. CLOSE,533
00167-2019,2019-23-1 12:25,2019-17-1 14:30,STUDENT DISC REFERRAL,555
CSA19-005,2019-23-1 15:46,2018-21-12 20:00,ADMIN CLOSED,527
II1900090,2019-23-1 15:08,2018-10-12 17:00,ADMIN. CLOSE,764
CC1809905,2019-24-1 0:00,2018-10-12 15:40,REPORTED TO OTHER AGENCY,387
CC1900455,2019-24-1 0:00,2019-19-1 0:01,REPORTED TO OTHER AGENCY,375
CC1900461,2019-24-1 0:00,2019-19-1 13:30,REPORTED TO OTHER AGENCY,764
IF1900068,2019-24-1 3:56,2019-24-1 3:56,STUDENT DISC REFERRAL,305
CC1900581,2019-25-1 0:00,2019-25-1 4:32,REPORTED TO OTHER AGENCY,793
IF1900073,2019-25-1 22:54,2019-25-1 22:54,ADMIN CLOSED,827
IF1900075,2019-25-1 1:15,2019-25-1 1:15,ADMIN CLOSED,305
II1900097,2019-25-1 15:28,2019-17-1 7:05,ADMIN. CLOSE,803
IF1900076,2019-26-1 2:07,2019-26-1 2:07,ADMIN CLOSED,827
IF1900078,2019-26-1 1:43,2019-26-1 1:43,STUDENT DISC REFERRAL,305
II1900101,2019-26-1 6:06,2019-26-1 6:06,PENDING,357
IF1900079,2019-27-1 1:55,2019-27-1 1:55,ADMIN CLOSED,827
IF1900080,2019-27-1 2:14,2019-27-1 2:14,ADMIN CLOSED,305
II1900107,2019-27-1 16:19,2019-27-1 15:50,ADMIN. CLOSE,764
UU1900423,2019-28-1 0:00,2019-27-1 0:47,REPORTED TO OTHER AGENCY,596
CC1809650,2019-29-1 0:00,2018-2-12 3:29,REPORTED TO OTHER AGENCY,387
CC1809702,2019-29-1 0:00,2018-3-12 15:24,REPORTED TO OTHER AGENCY,512
CC1809755,2019-29-1 0:00,2018-5-12 12:30,REPORTED TO OTHER AGENCY,512
CC1809758,2019-29-1 0:00,2018-5-12 12:59,REPORTED TO OTHER AGENCY,512
CC1809803,2019-29-1 0:00,2018-7-12 3:31,REPORTED TO OTHER AGENCY,619
CC1809823,2019-29-1 0:00,2018-6-12 17:55,REPORTED TO OTHER AGENCY,545
CC1809884,2019-29-1 0:00,2018-9-12 22:27,REPORTED TO OTHER AGENCY,790
CC1809975,2019-29-1 0:00,2018-12-12 19:08,REPORTED TO OTHER AGENCY,330
CC1810020,2019-29-1 0:00,2018-14-12 2:37,REPORTED TO OTHER AGENCY,447
CC1810025,2019-29-1 0:00,2018-13-12 6:30,REPORTED TO OTHER AGENCY,545
CC1810186,2019-29-1 0:00,2018-20-12 1:00,REPORTED TO OTHER AGENCY,375
CC1810334,2019-29-1 0:00,2018-26-12 18:13,REPORTED TO OTHER AGENCY,790
CC1900534,2019-29-1 0:00,2019-22-1 23:57,REPORTED TO OTHER AGENCY,720
UU1805917,2019-29-1 0:00,2018-1-12 14:00,REPORTED TO OTHER AGENCY,461
UU1900198,2019-29-1 0:00,2018-15-12 12:00,REPORTED TO OTHER AGENCY,394
UU1900441,2019-29-1 7:00,2019-28-1 16:16,REPORTED TO OTHER AGENCY,758
CC1900551,2019-1-2 0:00,2019-23-1 20:55,REPORTED TO OTHER AGENCY,643
CC1900574,2019-1-2 0:00,2019-17-1 23:15,REPORTED TO OTHER AGENCY,464
CC1900601,2019-1-2 0:00,2019-25-1 16:00,REPORTED TO OTHER AGENCY,464
II1900128,2019-1-2 13:33,2019-28-1 17:09,ADMIN. CLOSE,533
CC1900773,2019-2-2 7:00,2019-2-2 2:30,REPORTED TO OTHER AGENCY,387
II1900134,2019-2-2 14:38,2019-24-1 11:00,ADMIN. CLOSE,764
IF1900105,2019-3-2 2:43,2019-3-2 2:43,ADMIN CLOSED,827
II1900135,2019-3-2 2:04,2019-3-2 2:04,ARREST,773
II1900144,2019-4-2 14:51,2018-1-4 8:00,ADMIN. CLOSE,375
II1900147,2019-4-2 11:06,2019-4-2 11:05,PENDING,358
00341-2019,2019-5-2 13:04,2019-3-2 16:24,STUDENT DISC REFERRAL,305
00353-2019,2019-5-2 13:13,2019-24-1 18:49,ADMIN CLOSED,443
CC1900866,2019-5-2 0:00,2019-4-2 23:36,REPORTED TO OTHER AGENCY,619
II1900146,2019-5-2 1:57,2019-5-2 1:57,ARREST,773
II1900150,2019-5-2 16:26,2018-19-9 8:00,ADMIN. CLOSE,533
00377-2019,2019-7-2 13:23,2019-6-2 21:00,STUDENT DISC REFERRAL,652
CC1900629,2019-7-2 0:00,2019-26-1 22:40,REPORTED TO OTHER AGENCY,541
CC1900631,2019-7-2 0:00,2019-26-1 23:20,REPORTED TO OTHER AGENCY,541
CC1900637,2019-7-2 0:00,2019-27-1 1:05,REPORTED TO OTHER AGENCY,440
CC1900805,2019-7-2 0:00,2019-3-2 2:41,REPORTED TO OTHER AGENCY,447
CC1900854,2019-7-2 0:00,2019-3-2 20:00,REPORTED TO OTHER AGENCY,505
CC1900862,2019-7-2 0:00,2019-4-2 8:00,REPORTED TO OTHER AGENCY,461
SS1900113,2019-8-2 0:00,2018-16-9 12:00,REPORTED TO OTHER AGENCY,844
CC1900987,2019-10-2 0:00,2019-9-2 22:38,REPORTED TO OTHER AGENCY,619
IF1900136,2019-10-2 21:15,2019-10-2 21:15,ADMIN CLOSED,827
IF1900139,2019-10-2 22:20,2019-10-2 22:20,ADMIN CLOSED,827
II1900169,2019-10-2 10:24,2019-10-2 9:10,ADMIN. CLOSE,479
II1900170,2019-10-2 12:04,2019-10-2 0:01,ADMIN. CLOSE,512
CC1900633,2019-11-2 0:00,2019-27-1 0:10,REPORTED TO OTHER AGENCY,440
II1900173,2019-11-2 14:35,2019-11-2 14:35,PENDING,363
II1900176,2019-11-2 20:10,2019-6-2 22:30,ADMIN. CLOSE,512
00435-2019,2019-12-2 8:49,2019-12-2 2:20,STUDENT DISC REFERRAL,305
II1900177,2019-12-2 9:18,2019-12-2 9:18,ARREST,593
II1900178,2019-12-2 14:25,2019-12-2 14:20,ADMIN. CLOSE,357
II1900179,2019-12-2 14:57,2019-9-2 22:00,ADMIN. CLOSE,464
II1900180,2019-12-2 16:39,2019-10-2 18:45,ADMIN. CLOSE,764
II1900183,2019-12-2 17:17,2019-12-2 9:00,ADMIN. CLOSE,638
CC1810217,2019-13-2 0:00,2018-20-12 23:17,REPORTED TO OTHER AGENCY,619
II1900185,2019-13-2 16:07,2019-7-1 8:00,ADMIN. CLOSE,530
CC1900798,2019-14-2 0:00,2019-3-2 0:06,REPORTED TO OTHER AGENCY,547
UU1900700,2019-14-2 7:00,2019-13-2 23:12,REPORTED TO OTHER AGENCY,731
II1900194,2019-15-2 16:47,2017-21-10 3:48,ADMIN. CLOSE,662
IF1900166,2019-17-2 1:10,2019-17-2 1:10,ADMIN CLOSED,305
UU1900758,2019-17-2 0:00,2019-15-2 23:45,REPORTED TO OTHER AGENCY,619
CC1901019,2019-18-2 0:00,2019-11-2 8:06,REPORTED TO OTHER AGENCY,461
CSA19-026,2019-18-2 8:40,2019-15-2 10:30,ADMIN CLOSED,306
II1900202,2019-18-2 7:49,2019-18-2 7:45,ADMIN. CLOSE,357
II1900204,2019-18-2 15:05,2019-18-2 15:05,ARREST,342
00506-2019,2019-19-2 13:11,2019-18-2 14:00,STUDENT DISC REFERRAL,520
CC1900901,2019-19-2 0:00,2019-6-2 22:30,REPORTED TO OTHER AGENCY,793
CC1900915,2019-19-2 0:00,2018-7-4 0:01,REPORTED TO OTHER AGENCY,659
CC1900929,2019-19-2 0:00,2019-8-2 2:28,REPORTED TO OTHER AGENCY,637
CC1900971,2019-19-2 0:00,2019-8-2 18:00,REPORTED TO OTHER AGENCY,461
CC1900977,2019-19-2 0:00,2019-9-2 14:00,REPORTED TO OTHER AGENCY,533
CC1901000,2019-19-2 0:00,2019-10-2 3:00,REPORTED TO OTHER AGENCY,375
CC1901102,2019-19-2 0:00,2019-12-2 23:00,REPORTED TO OTHER AGENCY,594
II1900207,2019-19-2 12:59,2019-19-2 10:00,ADMIN. CLOSE,692
II1900209,2019-19-2 18:48,2019-19-2 12:05,ADMIN. CLOSE,512
CC1900337,2019-22-2 0:00,2019-15-1 2:45,REPORTED TO OTHER AGENCY,461
CC1900449,2019-22-2 0:00,2019-19-1 1:45,REPORTED TO OTHER AGENCY,648
CC1900594,2019-22-2 0:00,2019-25-1 15:56,REPORTED TO OTHER AGENCY,680
CC1900777,2019-22-2 0:00,2019-31-1 15:30,REPORTED TO OTHER AGENCY,461
CC1901300,2019-22-2 0:00,2019-24-1 22:45,REPORTED TO OTHER AGENCY,659
UU1900831,2019-22-2 7:00,2019-22-2 4:06,REPORTED TO OTHER AGENCY,731
II1900226,2019-23-2 18:51,2019-23-2 16:00,ADMIN. CLOSE,638
UU1900853,2019-23-2 7:00,2019-22-2 22:35,REPORTED TO OTHER AGENCY,758
CC1901383,2019-24-2 0:00,2019-24-2 0:30,REPORTED TO OTHER AGENCY,387
II1900230,2019-24-2 19:13,2019-24-2 19:13,PENDING,747
CC1900682,2019-25-2 0:00,2019-28-1 22:00,REPORTED TO OTHER AGENCY,363
II1900243,2019-27-2 10:00,2019-2-2 0:01,ADMIN. CLOSE,803
II1900244,2019-27-2 13:22,2019-18-2 15:00,ADMIN. CLOSE,464
UU1805379,2019-27-2 0:00,2018-2-11 21:27,REPORTED TO OTHER AGENCY,596
UU1805380,2019-27-2 0:00,2018-4-11 16:52,REPORTED TO OTHER AGENCY,596
CC1901153,2019-28-2 0:00,2019-13-2 18:20,REPORTED TO OTHER AGENCY,513
CC1901177,2019-28-2 0:00,2018-1-7 12:00,REPORTED TO OTHER AGENCY,764
CC1901201,2019-28-2 0:00,2019-17-2 3:04,REPORTED TO OTHER AGENCY,593
CC1901216,2019-28-2 0:00,2019-16-2 20:45,REPORTED TO OTHER AGENCY,461
CC1901252,2019-28-2 0:00,2019-18-2 17:44,REPORTED TO OTHER AGENCY,512
CC1901294,2019-28-2 0:00,2019-21-2 1:10,REPORTED TO OTHER AGENCY,619
CC1901333,2019-28-2 0:00,2019-22-2 12:30,REPORTED TO OTHER AGENCY,464
