Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
00953-2017,4/19/17,14:51,4/7/17,18:45,SHELDEN RES HALL,DRUGS,ADMIN CLOSED,0
II1700538,4/20/17,20:40,4/20/17,20:40,1200 blk of CHURCH W,METRO ACTIVATION,ADMIN. CLOSE,0
II1700536,4/20/17,20:45,4/20/17,20:45,1400 blk of BEARDSLEY AVE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
IF1700590,4/20/17,19:39,4/20/17,19:39,FIRST/GREEN,LARCENY,ADMIN CLOSED,0
II1700544,4/21/17,21:41,4/21/17,21:41,SECOND ST. / CLARK ST.,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,47
00842-2017,4/21/17,9:30,4/6/17,0:00,EUROPA HOUSE,LARCENY,ADMIN CLOSED,0
II1700547,4/23/17,4:07,4/23/17,4:07,LAMBDA CHI ALPHA,TRESPASS TO LAND/REAL PROPERTY,STUDENT DISCIPLINE REFERRAL,18
UU1601129,4/25/17,0:00,3/4/16,20:00,COLER / HIGH,LIQUOR-OPEN CONTAINER/PUBLIC PROP.,REPORTED TO OTHER AGENCY,47
UU1601124,4/25/17,0:00,2/17/16,14:00,blk of SPRINGFIELD,SEXUAL ABUSE-CRIMINAL,REPORTED TO OTHER AGENCY,0
IF1700616,4/25/17,1:26,4/25/17,1:26,200 DANIEL ST E,CRIMINAL DAMAGE,ADMIN CLOSED,0
IF1700619,4/25/17,16:58,4/25/17,16:58,OAK/GREGORY,POSSESSION OF STOLEN PROP,ADMIN CLOSED,0
CSA17-71,4/26/17,10:56,4/25/17,8:13,1901 N LINCOLN,SEX HARASSMENT,ADMIN CLOSED,0
II1700576,4/27/17,0:11,4/26/17,23:40,FOURTH / ARMORY,BATTERY,PENDING,30
CC1608603,4/27/17,0:00,9/18/16,20:37,blk of JOHN,SEXUAL ABUSE-CRIMINAL,REPORTED TO OTHER AGENCY,0
CC1702988,4/27/17,0:00,4/9/17,1:00,ITS BROTHERS,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,0
CC1702717,4/27/17,0:00,3/31/17,18:52,blk of E UNIVERSITY AV,CRISIS INTERVEN. - ALCOHOL,REPORTED TO OTHER AGENCY,0
CC1703262,4/27/17,0:00,2/24/17,0:30,CLYCOURNE,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1702691,4/27/17,0:00,3/30/17,18:20,BROMELY HALL,THEFT OF LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,0
CSA17-73,4/27/17,16:47,4/1/17,2:00,200 E GREEN ST,RAPE,ADMIN CLOSED,0
CSA17-78,4/27/17,17:08,12/2/16,23:43,1200 BLK FIRST ST,FONDLING,ADMIN CLOSED,0
II1700591,4/29/17,10:33,4/29/17,10:33,PRESENCE HOSPITAL,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1700593,4/29/17,15:41,4/29/17,15:38,GREGORY DR W / DORNER DR,BATTERY-DOMESTIC,ARREST,0
CSA17-105,5/1/17,11:50,4/6/17,9:22,GREEN STREET,DOMESTIC OFFENSE,ADMIN CLOSED,0
II1700145,5/2/17,12:00,5/2/17,12:00,HENRY / VICTOR,POSSESSION W/INTENT TO DELIVER,ARREST,0
II1700619,5/3/17,13:22,5/3/17,8:15,PARKING LOT C3,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
IF1700664,5/3/17,1:24,5/3/17,1:24,FIRST/STADIUM,DOMESTIC DISPUTE,ADMIN CLOSED,0
IF1700669,5/3/17,14:35,5/3/17,14:35,707 MATHEWS,DOMESTIC DISPUTE,ADMIN CLOSED,0
CC1703438,5/4/17,0:00,4/22/17,1:00,MURPHYS BAR,THEFT OF LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,0
CC1703313,5/4/17,0:00,4/18/17,12:56,DOTTYS SLOTS,ROBBERY-ARMED,REPORTED TO OTHER AGENCY,0
II1700635,5/6/17,13:14,5/6/17,13:14,HEALEY STREET E / SECOND STREET,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1700637,5/7/17,10:26,5/6/17,16:00,SAINT MARY'S RD / FOURTH,DOMESTIC DISPUTE,ADMIN. CLOSE,0
IF1700694,5/7/17,23:18,5/7/17,23:18,PARKING LOT E-24,DOMESTIC DISPUTE,ADMIN CLOSED,0
CC1703102,5/8/17,0:00,4/12/17,0:01,KAPPA SIGMA,CRIMINAL DEFACEMENT OF PROPERTY,REPORTED TO OTHER AGENCY,0
CSA17-92,5/8/17,10:23,10/18/16,1:00,100 BLK E CHALMERS,DOMESTIC OFFENSE,ADMIN CLOSED,0
CC1703167,5/9/17,0:00,4/14/17,11:15,CORSON MUSIC,THEFT-RETAIL,REPORTED TO OTHER AGENCY,0
CC1703331,5/9/17,0:00,4/15/17,23:00,ALPHA XI DELTA,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1703835,5/9/17,0:00,4/24/17,0:01,100 blk of E ARMORY AV,THEFT OF MOTOR VEH PARTS & ACCESS,REPORTED TO OTHER AGENCY,0
II1700651,5/10/17,15:09,10/8/16,3:00,1000 blk of PENNSYLVANIA AV W,SEXUAL-ASSAULT-CRIMINAL,ADMIN. CLOSE,0
II1700669,5/12/17,19:17,4/5/17,11:11,2300 blk of CARLISLE DR,CYBERSTALKING,ARREST,34
II1700683,5/14/17,22:52,5/14/17,22:52,UNIVERSITY E / WRIGHT,WARRANT-IN STATE,ARREST,0
IF1700735,5/14/17,3:12,5/14/17,3:12,LINCOLN/PENNSYLVANIA,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISC REFERRAL,0
UU1701976,5/17/17,0:00,4/28/17,0:15,900 blk of LINCOLN AVE S,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
CC1704173,5/17/17,0:00,4/6/17,15:38,200 blk of STOUGHTON ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,0
CC1704223,5/17/17,0:00,5/14/17,21:10,DEFY GRAVITY LLC,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1703876,5/18/17,0:00,5/5/17,16:27,LOGAN ST / MARKET ST,HIT AND RUN,REPORTED TO OTHER AGENCY,0
CC1703682,5/18/17,0:00,4/28/17,2:00,FIRST ST / E GREEN ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
II1700701,5/18/17,20:33,5/18/17,20:33,TOWER AT THIRD,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1703918,5/18/17,0:00,5/4/17,2:00,blk of S THIRD ST,BATTERY,REPORTED TO OTHER AGENCY,31
CC1703581,5/18/17,0:00,4/26/17,17:21,DEN LIQUOR,THEFT-RETAIL,REPORTED TO OTHER AGENCY,0
CC1703652,5/18/17,0:00,4/26/17,12:00,400 blk of E PARK ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,1
II1700696,5/18/17,6:17,5/18/17,6:17,BRIARCLIFF / COTTAGE GROVE,METRO ACTIVATION,ADMIN. CLOSE,0
II1700712,5/20/17,19:42,5/20/17,19:39,BEARDSLEY E / CARVER DR,ASSIST OTHER POLICE DEPT,ARREST,15
II1700710,5/20/17,16:33,5/20/17,16:33,MAIN ST E / COTTAGE GROVE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,10
II1700709,5/20/17,3:11,5/20/17,3:10,1100 blk of LIERMAN AV S,METRO ACTIVATION,ADMIN. CLOSE,0
IF1700765,5/22/17,0:15,5/22/17,0:15,55 MAIN ST,MUTUAL COMBATANTS,ADMIN CLOSED,0
II1700714,5/23/17,22:50,5/23/17,22:50,OAK / JOHN,CANNABIS POSS 10 GM OR LESS -ORD,ARREST,0
01284-2017,5/24/17,10:05,5/1/17,0:00,FOLLINGER HALL,SIMPLE ASSAULT,ADMIN CLOSED,0
II1700719,5/26/17,22:43,5/26/17,22:43,UNIVERSITY / GUARDIAN,WARRANT-IN STATE,ARREST,0
II1700720,5/26/17,23:34,5/26/17,23:34,UNIVERSITY AVE / GUARDIAN,WARRANT-IN STATE,ARREST,0
IF1700777,5/26/17,0:50,5/26/17,0:50,801 S WRIHT,DOMESTIC DISPUTE,ADMIN CLOSED,0
IT1700285,5/27/17,22:29,5/27/17,22:29,KIRBY AVE / FOURTH ST,POSS OF DRUG PARAPHERNALIA -ORD,ARREST,5
IF1700783,5/27/17,0:41,5/27/17,0:41,FIFTH/GREEN,PUBLIC URINATION,ADMIN CLOSED,0
II1700725,5/30/17,15:17,5/26/17,17:00,SMITH MUSIC BUILDING,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,25
IF1700804,5/31/17,22:39,5/31/17,22:39,2048 HAZELWOOD,DRUGS,ADMIN CLOSED,36
II1700732,6/1/17,23:26,6/1/17,23:26,NEIL ST / SPRINGFIELD AVE,DELIVERY CONTROLLED SUB,ARREST,0
IF1700805,6/1/17,1:12,6/1/17,1:12,606 PRAIRIE ST,DRUGS,ADMIN CLOSED,22
IF1700806,6/1/17,1:25,6/1/17,1:25,63 CHESTER,MUTUAL COMBATANTS,ADMIN CLOSED,14
II1700734,6/2/17,18:17,6/2/17,18:15,DANIEL ST E / SECOND ST,THEFT $500 AND UNDER,ADMIN. CLOSE,0
IF1700808,6/2/17,14:46,6/2/17,14:46,ARBORTEUM,PUBLIC URINATION,ADMIN CLOSED,0
II1700737,6/3/17,21:52,6/3/17,21:52,FLORIDA AV W / LINCOLN AVE,WARRANT-IN STATE,ARREST,0
II1700739,6/4/17,16:38,6/4/17,16:38,UNIVERSITY AVE E / SIXTH ST N,WARRANT-IN STATE,ARREST,40
CC1704571,6/5/17,0:00,5/23/17,16:30,400 blk of STOUGHTON,IMPOUNDED VEHICLE,REPORTED TO OTHER AGENCY,0
II1700749,6/5/17,21:00,6/5/17,21:00,CHURCH ST / SABIN AVE,RESIST/OBS CORRECT/POLICE/FIRE,PENDING,0
II1700745,6/5/17,12:35,5/10/17,12:00,3300 blk of CYPRESS CREEK RD,THEFT OVER $500,ADMIN. CLOSE,0
CC1704577,6/5/17,0:00,5/24/17,9:00,SEVEN SAINTS,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,0
CC1704642,6/5/17,0:00,4/1/17,10:00,MARRIOTT,THEFT-IDENTITY,REPORTED TO OTHER AGENCY,49
CC1704622,6/5/17,0:00,5/23/17,15:00,blk of E UNIVERSITY,THEFT OF LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,0
CC1702954,6/5/17,0:00,4/8/17,2:50,PHI SIGMA KAPPA,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1704429,6/5/17,0:00,5/19/17,22:20,HOULIHANS,ALCOHOL/LIQUOR BASSET LICENSE REQ,REPORTED TO OTHER AGENCY,0
IF1700822,6/6/17,17:28,6/6/17,17:28,614 PENNSYLVANIA,CRIMINAL DAMAGE,ADMIN CLOSED,0
II1700756,6/7/17,19:29,6/7/17,19:28,1900 blk of CUNNINGHAM N,METRO ACTIVATION,ADMIN. CLOSE,0
IF1700830,6/8/17,8:53,6/8/17,8:53,2300 S FIRST ST,BATTERY,ADMIN CLOSED,24
II1700791,6/9/17,9:29,6/9/17,9:20,BUSEY AVE / STOUGHTON ST,FALSE PERSONATION OF PEACE OFFICER,PENDING,0
II1700765,6/9/17,18:43,6/9/17,18:43,FIFTH ST / STOUGHTON ST,POSSESSION OF STOLEN FIREARM,ARREST,25
II1700764,6/9/17,16:57,6/5/17,16:00,VET MED BASIC SCIENCE,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1700772,6/10/17,20:19,6/10/17,17:45,FIRST ST S / CHALMERS,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1700773,6/10/17,20:40,6/9/17,17:00,HEALEY ST E / FOURTH ST,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1700770,6/10/17,13:15,4/30/17,17:00,WRIGHT ST S / CLARK ST,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1700780,6/11/17,22:38,6/11/17,22:38,WASHINGTON ST W / NEIL ST,FALSE PERSONATION OF PEACE OFFICER,ARREST,0
II1700883,6/11/17,22:37,6/11/17,22:37,WASHINGTON ST E / FOURTH ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,36
II1700776,6/11/17,2:24,6/11/17,2:24,ARMORY AVE E / SECOND ST,BREATH ALCOHOL OVER LIMIT,ARREST,0
II1700777,6/11/17,17:51,6/11/17,17:51,500 blk of HEALEY ST E,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1700778,6/11/17,20:58,1/3/17,9:57,1100 blk of GREEN ST W,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,0
II1700789,6/12/17,19:15,6/12/17,1:24,200 blk of WATER ST,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1700782,6/12/17,0:41,6/6/17,12:00,1600 blk of VALLEY RD,THEFT $500 AND UNDER,PENDING,0
IF1700846,6/12/17,16:30,6/12/17,16:30,616 E GREEN,LIQUOR-UNDERAGE,ADMIN CLOSED,0
II1700794,6/13/17,14:36,6/12/17,12:00,QDOBA,THEFT $500 AND UNDER,ADMIN. CLOSE,27
01467-2017,6/13/17,8:41,4/20/17,0:00,INTERNET,DECEPTIVE PRACTICES,ADMIN CLOSED,0
II1700800,6/14/17,10:48,6/11/17,14:30,STUDENT DINING AND RESIDE,THEFT OF LOST/MISLAID PROPERTY,ADMIN. CLOSE,0
CC1704433,6/16/17,0:00,5/19/17,23:15,PICCADILLY,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,0
CC1704181,6/16/17,0:00,5/13/17,19:37,SPRINGFIELD / FOURTH,CANNABIS POSS 10 GM OR LESS -ORD,REPORTED TO OTHER AGENCY,0
CC1704422,6/16/17,0:00,5/19/17,12:00,ILLINOLIS TERMINAL,THEFT OF LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,0
CC1704150,6/16/17,0:00,5/12/17,23:30,THIRD ST / ARMORY AV,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,0
II1700810,6/16/17,14:39,6/11/17,22:00,JOHN ST E / THIRD,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,0
CC1704066,6/16/17,0:00,5/10/17,20:02,MAIZE,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
II1700814,6/16/17,22:25,6/16/17,22:25,500 blk of PARK HAVEN CT,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,18
CC1704876,6/16/17,0:00,5/30/17,0:01,1300 blk of N LINCOLN,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,34
CC1703785,6/16/17,0:00,4/29/17,13:15,400 blk of E ARMORY AV,THEFT-MOTOR VEHICLE,REPORTED TO OTHER AGENCY,10
II1700817,6/18/17,2:57,6/18/17,2:57,FIRST ST S / DANIEL ST,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,0
II1700818,6/18/17,11:25,6/15/17,7:15,ELECTRICAL & COMPUTER ENG,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1700821,6/19/17,0:20,6/19/17,0:20,OAK ST S / DANIEL,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,32
II1700828,6/20/17,14:13,6/16/17,8:00,SPONSOR PROGRAMS,FRAUD-DECEPTION,ADMIN. CLOSE,0
II1700830,6/20/17,20:23,6/19/17,0:01,LOCUST ST / DANIEL,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1700831,6/20/17,22:48,6/20/17,21:20,CHEMICAL LIFE SCIENCE BLD,THEFT OVER $500,ADMIN. CLOSE,0
CC1705104,6/21/17,0:00,6/10/17,0:42,SIXTH ST / HEALEY,USE OF FORCE BY OFFICER,REPORTED TO OTHER AGENCY,0
CC1705076,6/21/17,0:00,6/8/17,17:00,BUSEY BANK,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1705095,6/21/17,0:00,6/9/17,18:43,FIFTH STREET / STOUGHTON,ASSIST OTHER POLICE DEPT,REPORTED TO OTHER AGENCY,0
CC1704997,6/21/17,0:00,6/6/17,1:00,400 blk of E SPRINGFIELD AV,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,36
CC1705003,6/22/17,0:00,6/6/17,23:00,200 blk of E SPRINGFIELD AV,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
IF1700886,6/22/17,13:07,6/22/17,13:07,302 S SECOND ST,BURGLARY,ADMIN CLOSED,0
II1700841,6/23/17,10:29,6/23/17,10:29,ST MARYS RD / NEIL ST,WARRANT-IN STATE,ARREST,47
IF1700899,6/24/17,22:22,6/24/17,22:22,600 DANIEL ST,LIQUOR-UNDERAGE/PUBLIC POSSESSION,STUDENT DISC REFERRAL,0
II1700847,6/27/17,7:52,6/27/17,7:52,200 blk of GROVE ST S,METRO ACTIVATION,ADMIN. CLOSE,0
II1700849,6/27/17,11:42,6/26/17,17:00,CAMPBELL HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,0
II1700848,6/27/17,8:31,6/27/17,8:31,1200 blk of BESLIN ST,METRO ACTIVATION,ADMIN. CLOSE,16
CC1705004,6/29/17,0:00,6/7/17,0:34,500 blk of S THIRD,EXPIRED REGISTRATION,REPORTED TO OTHER AGENCY,0
CC1705495,6/29/17,0:00,6/16/17,12:00,TOWN PLACE SUITES,HARASSMENT BY ELECTRONIC COMMUNICAT,REPORTED TO OTHER AGENCY,1
CSA17-125,6/30/17,15:13,3/29/17,21:40,1100 BLK W NEVADA ST,DOMESTIC OFFENSE,ADMIN CLOSED,0
CSA17-127,6/30/17,15:27,4/2/17,10:31,600 BLK E LORADO TAFT DR,FONDLING,ADMIN CLOSED,0
II1700865,7/2/17,20:06,6/24/17,21:45,200 blk of ANTHONY DR W,SEXUAL-ASSAULT-CRIMINAL,PENDING,0
IF1700927,7/5/17,13:35,7/5/17,13:35,SCHOOL OF INFO SCI,STALKING,ADMIN CLOSED,0
II1700879,7/6/17,21:23,7/6/17,21:23,SIXTH STREET S / GREEN STREET E,WARRANT-IN STATE,ARREST,0
II1700885,7/7/17,17:43,7/6/17,12:42,CARLE HOSPITAL,BURGLARY FROM MOTOR VEHICLE,PENDING,0
II1700880,7/7/17,0:29,7/7/17,0:29,EUCLID / ARMORY,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1700887,7/8/17,11:27,7/7/17,22:00,1900 blk of FIRST ST S,THEFT OVER $500,ADMIN. CLOSE,27
IF1700938,7/8/17,1:52,7/8/17,1:52,302 E JOHN ST,LIQUOR-UNDERAGE,ADMIN CLOSED,0
II1700889,7/9/17,23:35,7/9/17,23:35,1700 blk of FLORIDA AV E,THEFT OVER $500,PENDING,0
IF1700946,7/10/17,19:51,7/10/17,19:51,1408 W UNIVERSITY,BATTERY,ADMIN CLOSED,0
II1700894,7/11/17,18:51,7/11/17,18:51,600 blk of FIRST STREET S,WARRANT-IN STATE,ARREST,34
IF1700948,7/12/17,2:40,7/12/17,2:40,700 S FIFTH ST,PUBLIC URINATION,ADMIN CLOSED,17
UU1701511,7/13/17,0:00,4/1/17,16:40,1000 blk of SPRINGFIELD AV,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
UU1701203,7/13/17,0:00,3/15/17,21:03,ILLINOIS W / GREGORY,ASSIST TOW TRUCK,REPORTED TO OTHER AGENCY,0
CC1705829,7/13/17,0:00,7/5/17,14:38,S FIFTH ST / HEALEY ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,0
II1700900,7/13/17,0:36,7/13/17,0:36,100 blk of STERLING CT,WARRANT-IN STATE,ARREST,46
UU1702006,7/13/17,0:00,4/29/17,21:40,1000 blk of STOUGHTON ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,16
CC1705616,7/13/17,0:00,6/25/17,23:00,500 blk of E CHURCH ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,50
CC1705802,7/13/17,0:00,7/4/17,18:00,400 blk of S FIFTH ST,THEFT-MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
UU1700312,7/13/17,0:00,1/22/17,0:47,700 blk of LINCOLN S,"LIQUOR-SALE TO MINORS,DRUNKS,ETC",REPORTED TO OTHER AGENCY,0
UU1700996,7/13/17,0:00,3/3/17,12:11,LINCOLN / OREGON,LIQUOR-OPEN CONTAINER/PUBLIC PROP.,REPORTED TO OTHER AGENCY,0
UU1701488,7/13/17,0:00,4/1/17,8:45,1000 blk of CLARK ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,41
UU1701490,7/13/17,0:00,4/1/17,4:21,ALPHA OMICRON PI,BURGLARY,REPORTED TO OTHER AGENCY,0
UU1701011,7/13/17,0:00,3/3/17,20:39,LINCOLN AV / GREEN,LIQUOR-PURCH/POSS/CONSUMP BY MINORS,REPORTED TO OTHER AGENCY,36
UU1700478,7/13/17,0:00,2/1/17,11:36,1100 blk of NEVADA ST W,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
II1700905,7/14/17,13:10,7/12/17,10:00,blk of AIRPORT RD,THEFT $500 AND UNDER,ADMIN. CLOSE,8
II1700912,7/15/17,11:23,7/15/17,11:23,SIXTH ST / UNIVERSITY AVE,OTHER CRIMINAL OFFENSES,PENDING,0
II1700910,7/15/17,2:23,7/15/17,2:23,SECOND S / CHALMERS,BREATH ALCOHOL OVER LIMIT,ARREST,0
II1700913,7/15/17,23:16,7/15/17,23:16,2100 blk of PROSPECT AVE N,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,29
II1700921,7/18/17,9:45,10/1/16,0:00,2200 blk of ENTERPRISE DRIVE,FRAUD-CREDIT CARD,CLEARED EXCEPT. PROS. FAIL TO,0
II1700926,7/19/17,18:16,7/19/17,18:16,ART ANNEX 2,THEFT $500 AND UNDER,ADMIN. CLOSE,34
II1700934,7/21/17,23:35,7/21/17,23:35,600 blk of UNIVERSITY AV E,WARRANT-IN STATE,ARREST,46
II1700936,7/22/17,4:42,7/22/17,4:42,FIFTH ST / UNIVERSITY AVE,RECOVERED STOLEN VEHICLE,PENDING,18
II1700937,7/22/17,19:49,7/22/17,19:49,1100 blk of FLORIDA AV W,WARRANT-IN STATE,ARREST,18
CC1706216,7/23/17,0:00,7/15/17,20:00,blk of LOCUST ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,18
CC1706237,7/23/17,0:00,7/17/17,0:03,SCOTT PARK,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,34
CC1706164,7/23/17,0:00,7/15/17,1:25,800 blk of S THIRD ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
II1700942,7/24/17,20:03,7/24/17,20:03,1600 blk of MELROSE VALLEY COURT,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1700946,7/25/17,20:21,7/25/17,20:00,800 blk of HARTWELL DR,BATTERY-AGGRAVATED,ADMIN. CLOSE,0
II1700945,7/25/17,19:06,7/24/17,16:30,IRWIN ACADEMIC SERV CENTE,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
IF1700999,7/25/17,1:32,7/25/17,1:32,FOURTH/ARMORY,CRIMINAL DAMAGE,ADMIN CLOSED,36
II1700948,7/26/17,13:26,7/26/17,13:26,CSL,THEFT OVER $500,PENDING,0
II1700950,7/26/17,20:36,7/26/17,20:36,2400 blk of PRAIRIE GREEN DR,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1706419,7/27/17,0:00,7/16/17,4:00,HEARTLAND HEALTH CAR,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1706521,7/27/17,0:00,7/24/17,13:20,blk of LOGAN ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,0
CC1706349,7/27/17,0:00,4/1/17,10:00,ORDER UP,THEFT OVER $500,REPORTED TO OTHER AGENCY,47
CC1706314,7/27/17,0:00,7/17/17,0:00,200 blk of E SPRINGFIELD AVE,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
01551-2017,7/27/17,10:11,7/16/17,1:05,82 E UNIVERSITY,LIQUOR-UNDERAGE,STUDENT DISCIPLINE,39
II1700952,7/28/17,1:11,7/2/17,0:01,"blk of ST LOUIS, MO",SEXUAL ASSAULT-AGG CRIMINAL,PENDING,0
CC1610040,7/31/17,0:00,10/29/16,22:52,600 blk of E JOHN,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,26
CC1606709,7/31/17,0:00,7/20/16,8:00,300 blk of GREGORY DR,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1601727,7/31/17,0:00,2/27/16,1:15,CLYBOURNE'S,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,25
CC1602615,7/31/17,0:00,3/25/16,0:28,600 blk of E HEALEY ST,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1706658,8/3/17,0:00,7/28/17,22:50,100 blk of N WALNUT ST,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,40
II1700976,8/4/17,2:39,8/4/17,2:39,GREEN ST E / FIFTH ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
IF1701023,8/5/17,2:09,8/5/17,2:09,GOODWIN/GREGORY,VERBAL DOMESTIC,ADMIN CLOSED,34
IF1701024,8/5/17,0:47,8/5/17,0:47,500 BLK JOHN ST,SIMPLE ASSAULT,ADMIN CLOSED,34
II1700983,8/7/17,21:59,8/7/17,21:59,LAR,WARRANT-IN STATE,ARREST,8
II1700987,8/9/17,22:37,8/9/17,22:37,FIRST ST / ARMORY AVE,BREATH ALCOHOL OVER LIMIT,ARREST,50
II1700991,8/11/17,21:32,8/11/17,21:32,PARK W / CENTRAL,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,13
IF1701041,8/13/17,2:32,8/13/17,2:32,THIRD/CLARK,VERBAL DOMESTIC,ADMIN CLOSED,22
II1701005,8/14/17,21:15,8/14/17,21:15,CLARK ST E / SECOND ST,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,41
II1701006,8/16/17,1:47,8/16/17,1:47,300 blk of HEALEY ST E,WARRANT-IN STATE,ARREST,11
II1701010,8/17/17,6:42,8/17/17,6:42,200 blk of WINDING LN,METRO ACTIVATION,ADMIN. CLOSE,22
II1701013,8/18/17,11:08,4/1/15,0:01,CROP SCIENCES,THEFT OVER $500,ADMIN. CLOSE,26
II1701016,8/18/17,22:04,8/18/17,22:04,1200 blk of HILL ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1701017,8/19/17,12:25,8/18/17,0:01,1100 blk of LINCOLN AV S,SEXUAL-ASSAULT-CRIMINAL,PENDING,0
IF1701056,8/19/17,4:26,8/19/17,4:26,LINCOLN/WINDSOR,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,0
II1701019,8/20/17,4:47,8/20/17,4:47,1000 blk of WRIGHT ST S,BREATH ALCOHOL OVER LIMIT,ARREST,14
II1701018,8/20/17,3:59,8/20/17,3:59,blk of WASHINGTON ST E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,44
II1701022,8/20/17,18:40,8/20/17,18:38,PROSPECT AVE N / CHURCH,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1701025,8/21/17,16:37,8/21/17,16:37,LINCOLN AV N / FAIRVIEW,BATTERY-DOMESTIC,ADMIN. CLOSE,0
