Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
CC1405634,7/16/14,12:00:00 a. m.,6/28/14,5:08:00 a. m.,SMOKE SHOP,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
FI141970029,7/16/14,2:43:00 a. m.,7/16/14,2:43:00 a. m.,THRID/HEALY,LIQUOR,ADMIN. CLOSED,0
II1401209,7/17/14,2:07:00 a. m.,7/17/14,2:07:00 a. m.,1000 blk of GOODWIN W,WARRANT-IN STATE,ARREST,34
II1401211,7/17/14,12:00:00 p. m.,7/8/14,2:30:00 a. m.,COOKIE JAR,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1401217,7/18/14,11:12:00 a. m.,7/17/14,5:00:00 p. m.,MRL,THEFT OVER,ADMIN. CLOSE,0
FI141990057,7/18/14,2:33:00 a. m.,7/18/14,2:33:00 a. m.,HARKER HALL,LIQUOR,STUDENT DISCIPLINE,0
II1401222,7/19/14,12:24:00 a. m.,7/19/14,12:24:00 a. m.,HEALEY ST W / LYNN,DISORDERLY CONDUCT-ALL OTHER,ARREST,0
II1401223,7/19/14,12:24:00 p. m.,7/19/14,12:23:00 p. m.,SIXTH N / BEARDSLEY,ASSIST CPD W/SHOTS FIRED,ADMIN. CLOSE,0
FI142000125,7/19/14,5:10:00 a. m.,7/19/14,5:10:00 a. m.,BURRILL RESD HALL,LIQUOR,STUDENT DISCIPLINE,18
FI142000108,7/19/14,2:56:00 a. m.,7/19/14,2:56:00 a. m.,SECOND/WHITE,LIQUOR,ADMIN. CLOSED,32
FI142010013,7/20/14,12:21:00 a. m.,7/20/14,12:21:00 a. m.,PIZZA HUT-GREEN,LIQUOR,ADMIN. CLOSED,0
II1401233,7/22/14,4:23:00 p. m.,7/22/14,4:23:00 p. m.,WRIGHT STREET S / JOHN ST,WARRANT-IN STATE,ARREST,0
CC1405896,7/22/14,12:00:00 a. m.,5/25/14,12:00:00 p. m.,400 blk of SPRINGFIELD E AV,LARCENY,REPORTED TO OTHER,0
CC1405898,7/22/14,12:00:00 a. m.,7/7/14,2:02:00 p. m.,LOT R,DESTR/DAMAG/VAND,REPORTED TO OTHER,17
CC1405924,7/22/14,12:00:00 a. m.,7/8/14,11:30:00 a. m.,300 blk of THIRD ST S,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1406005,7/22/14,12:00:00 a. m.,7/11/14,12:22:00 a. m.,100 blk of FOURTH ST S,DATING VIOLENCE,REPORTED TO OTHER,23
CC1406077,7/22/14,12:00:00 a. m.,7/11/14,5:00:00 p. m.,800 blk of LOCUST ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1405826,7/22/14,12:00:00 a. m.,7/4/14,11:07:00 p. m.,100 blk of UNIVERSITY AV,RESISTING/OBSTR OFFICER,REPORTED TO OTHER,34
II1401235,7/23/14,5:02:00 p. m.,7/23/14,2:30:00 p. m.,MATERIALS RESEARCH LAB,THEFT OVER,ADMIN. CLOSE,41
II1401242,7/25/14,3:05:00 p. m.,7/25/14,3:05:00 p. m.,CHASE BANK,ASSIST CPD W/BANK ROBBERY,ADMIN. CLOSE,11
II1401246,7/26/14,10:02:00 p. m.,7/26/14,10:00:00 p. m.,SPRINGFIELD AV / LINCOLN,BATTERY-DOMESTIC,ARREST,22
II1401247,7/26/14,11:16:00 p. m.,7/26/14,11:16:00 p. m.,SPRINGFIELD AV W / WRIGHT,RESIST/OBSTRUCT/DISARM AN,PENDING,0
II1401248,7/27/14,2:06:00 a. m.,7/27/14,2:06:00 a. m.,SIXTH ST S / HEALEY ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
CC1406482,7/30/14,12:00:00 a. m.,7/26/14,10:55:00 p. m.,600 blk of S SIXTH ST,ROBBERY,REPORTED TO OTHER,0
AR142110022,7/30/14,2:18:00 a. m.,7/30/14,2:18:00 a. m.,300-BLK GREEN ST,LIQUOR,STUDENT DISCIPLINE,0
II1401276,8/1/14,12:10:00 p. m.,7/26/14,11:06:00 p. m.,CHALMERS E / SIXTH ST,ASSIST ROBBERY,ADMIN. CLOSE,0
FI142130048,8/1/14,1:49:00 a. m.,8/1/14,1:49:00 a. m.,303 E GREEN,LIQUOR,STUDENT DISCIPLINE,0
II1401279,8/2/14,12:31:00 a. m.,8/2/14,12:31:00 a. m.,WASHINGTON ST / RAINBOWVIEW,ASSIST UPD WITH K-9,ADMIN. CLOSE,0
FI142140090,8/2/14,3:45:00 a. m.,8/2/14,3:45:00 a. m.,100-BLK GREEN,LIQUOR,STUDENT DISCIPLINE,0
FI142140520,8/2/14,11:37:00 p. m.,8/2/14,11:37:00 p. m.,800-BLK THIRD,LIQUOR,STUDENT DISCIPLINE,0
II1401281,8/3/14,5:25:00 p. m.,8/3/14,5:20:00 p. m.,UNIVERSITY HIGH SCHOOL,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
II1401282,8/3/14,6:26:00 p. m.,8/2/14,3:00:00 p. m.,PARKING LOT B-18,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,47
II1401284,8/3/14,7:57:00 p. m.,8/3/14,7:57:00 p. m.,ROSATI'S PIZZA,THEFT UNDER,CLEARED EXCEPT. REFUSAL,0
FI142150079,8/3/14,3:48:00 a. m.,8/3/14,3:48:00 a. m.,1100-BLK GREEN,LIQUOR,STUDENT DISCIPLINE,0
FI142150278,8/3/14,3:50:00 p. m.,8/3/14,3:50:00 p. m.,SMITH MUSIC,LIQUOR,ADMIN. CLOSED,0
FI142150074,8/3/14,3:45:00 a. m.,8/3/14,3:45:00 a. m.,FOURTH/ST MARYS,LIQUOR,ADMIN. CLOSED,16
II1401289,8/5/14,11:36:00 a. m.,8/5/14,11:36:00 a. m.,MED SCIENCE,TRESPASS NOTICE,ADMIN. CLOSE,17
II1401288,8/5/14,10:39:00 a. m.,6/1/14,5:00:00 p. m.,GENDER & WOMENS STUDIES,THEFT OVER,UNFOUNDED,0
II1401290,8/5/14,11:36:00 p. m.,8/5/14,11:36:00 p. m.,VILLAGE PARK / OLD CHURCH,ASSIST CCSO W/BMV,ADMIN. CLOSE,0
II1401302,8/8/14,12:52:00 p. m.,8/1/14,8:00:00 a. m.,WILL MICROWAVE & REC,THEFT UNDER,ADMIN. CLOSE,12
II1401301,8/8/14,11:26:00 a. m.,8/8/14,11:26:00 a. m.,WRIGHT ST / GREEN,TRESPASS NOTICE,ADMIN. CLOSE,0
CC1406913,8/8/14,12:00:00 a. m.,8/8/14,11:25:00 a. m.,300 blk of GREEN E,AGGRAVATED ASSAULT,REPORTED TO OTHER,34
II1401306,8/9/14,9:00:00 p. m.,8/9/14,12:00:00 a. m.,blk of EAST DANIEL,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1401311,8/12/14,12:14:00 a. m.,8/12/14,12:14:00 a. m.,SIXTH ST S / PEABODY DR,WARRANT-IN STATE,ARREST,0
CC1406649,8/12/14,12:00:00 a. m.,7/25/14,9:00:00 p. m.,"FIRE HAUS, CH",LARCENY,REPORTED TO OTHER,0
II1401320,8/13/14,12:38:00 a. m.,8/13/14,12:38:00 a. m.,SIXTH ST S / CHALMERS ST,WARRANT-IN STATE,ARREST,0
II1401324,8/13/14,8:43:00 p. m.,8/13/14,8:43:00 p. m.,LINCOLN AVE / CLARK ST,WARRANT-IN STATE,ARREST,36
II1401322,8/13/14,2:48:00 p. m.,7/15/14,7:00:00 a. m.,REHAB CENTER,HARASSMENT BY TELEPHONE,ADMIN. CLOSE,0
CC1406490,8/13/14,12:00:00 a. m.,7/26/14,10:00:00 p. m.,CHOPSTIX,MOTOR VEHICLE THEFT,REPORTED TO OTHER,0
CC1406226,8/13/14,12:00:00 a. m.,7/18/14,1:45:00 a. m.,ILLINI ARCADE,RESIST OFFICER,REPORTED TO OTHER,36
CC1406322,8/13/14,12:00:00 a. m.,7/21/14,2:14:00 p. m.,200 blk of E CHALMERS,LARCENY,REPORTED TO OTHER,0
CC1405913,8/13/14,12:00:00 a. m.,7/8/14,3:00:00 a. m.,JIMMY JOHN'S PARKING LOT,LARCENY,REPORTED TO OTHER,0
II1401327,8/14/14,11:00:00 a. m.,8/14/14,11:00:00 a. m.,SPRINGFIELD AVE / GOODWIN AVE,WARRANT-IN STATE,ARREST,0
II1401326,8/14/14,4:10:00 a. m.,8/14/14,4:10:00 a. m.,GREEN ST W / MATHEWS,TRESPASS NOTICE,ADMIN. CLOSE,27
II1401336,8/15/14,7:34:00 p. m.,7/31/14,12:30:00 p. m.,MEIJER,ASSIST/SHOPLIFTER,ADMIN. CLOSE,0
II1401339,8/16/14,5:01:00 p. m.,8/11/14,1:30:00 p. m.,GREGORY PLACE,THEFT UNDER,ADMIN. CLOSE,36
II1401343,8/17/14,10:06:00 p. m.,8/17/14,10:06:00 p. m.,BASKETBALL COURT,THEFT OVER,ADMIN. CLOSE,50
II1401342,8/17/14,1:11:00 p. m.,8/17/14,1:11:00 p. m.,1300 blk of ANDERSON S,ASSIST/UNCOOPERATIVE SUBJ,ADMIN. CLOSE,0
CC1407239,8/17/14,12:00:00 a. m.,8/17/14,3:00:00 a. m.,S SECOND ST / E GREEN ST,ROBBERY,REPORTED TO OTHER,0
II1401344,8/18/14,2:25:00 a. m.,8/18/14,2:25:00 a. m.,NEIL ST S / WILLIAM ST,DRIVING UNDER INFLUENCE-DRUGS,ARREST,30
II1401347,8/18/14,11:28:00 a. m.,8/18/14,11:28:00 a. m.,HENRY ADMIN BLDG,TRESPASS NOTICE,ADMIN. CLOSE,0
II1401350,8/19/14,2:15:00 p. m.,8/15/14,9:45:00 p. m.,CAMPUS,THEFT UNDER,ADMIN. CLOSE,0
II1401351,8/19/14,3:00:00 p. m.,8/19/14,3:00:00 p. m.,CARLE AV / FLORIDA,CRIMINAL DEFACEMENT OF PROPERTY,ADMIN. CLOSE,0
II1401356,8/20/14,5:00:00 p. m.,8/19/14,6:00:00 a. m.,1300 blk of LINCOLN,DECEPTIVE PRACTICES,ADMIN. CLOSE,34
AI142320052,8/20/14,2:31:00 a. m.,8/20/14,2:31:00 a. m.,SECOND/GREEN,LIQUOR,STUDENT DISCIPLINE,0
AI142320033,8/20/14,1:40:00 a. m.,8/20/14,1:40:00 a. m.,GOODWIN-GREEN APTS,LIQUOR,STUDENT DISCIPLINE,0
II1401362,8/21/14,7:16:00 p. m.,8/21/14,7:16:00 p. m.,SAVOY PLAZA LANE / PROSPECT,WARRANT-IN STATE,ARREST,0
CC1407364,8/21/14,12:00:00 a. m.,8/21/14,12:25:00 a. m.,SIXTH ST E / DANIEL ST,SIMPLE ASSAULT,REPORTED TO OTHER,0
FI142330613,8/21/14,11:14:00 p. m.,8/21/14,11:14:00 p. m.,504 E WHITE,DRUGS,ADMIN. CLOSED,0
FI142340015,8/22/14,12:19:00 a. m.,8/22/14,12:19:00 a. m.,305 E GREEN,LIQUOR,STUDENT DISCIPLINE,0
FI142340072,8/22/14,2:50:00 a. m.,8/22/14,2:50:00 a. m.,311 E JOHN,LIQUOR,STUDENT DISCIPLINE,0
AI142340070,8/22/14,3:22:00 a. m.,8/22/14,3:22:00 a. m.,300-BLK E JOHN ST,LIQUOR,STUDENT DISCIPLINE,0
II1401381,8/23/14,11:34:00 a. m.,8/22/14,10:00:00 p. m.,1100 blk of STOUGHTON,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
II1401374,8/23/14,2:19:00 a. m.,8/23/14,2:19:00 a. m.,JOHN E / THIRD,RESIST/OBSTRUCT/DISARM AN,ARREST,0
II1401379,8/23/14,4:30:00 a. m.,8/23/14,4:30:00 a. m.,VINE ST / ILLINOIS,ROBBERY-ARMED,ADMIN. CLOSE,15
II1401392,8/24/14,4:00:00 p. m.,8/21/14,12:00:00 p. m.,MATERIALS SCIENCE ENGINEE,THEFT UNDER,ADMIN. CLOSE,0
II1401398,8/24/14,11:16:00 p. m.,7/5/14,10:58:00 p. m.,EB I72 / COUNTRY FAIR,ASSIST ISP W/SEARCH,ADMIN. CLOSE,34
II1401415,8/25/14,10:47:00 p. m.,8/15/14,8:00:00 p. m.,COMPUTER SCIENCE LAB,THEFT UNDER,ADMIN. CLOSE,0
II1401413,8/25/14,7:43:00 p. m.,8/25/14,7:43:00 p. m.,100 blk of WRIGHT ST S,ASSIST W/MENTAL HEALTH,ADMIN. CLOSE,47
II1401408,8/25/14,10:35:00 a. m.,8/25/14,10:35:00 a. m.,"RANTOUL, ILLINOIS",METRO ACTIVATION,ADMIN. CLOSE,39
II1401425,8/26/14,9:57:00 p. m.,8/26/14,9:57:00 p. m.,OREGON / COLER,CANNABIS-POSS 30 GM & UNDER,PENDING,0
II1401427,8/27/14,1:14:00 a. m.,8/27/14,1:14:00 a. m.,SIXTH ST S / HEALEY,PUBLIC URINATION (C),ARREST,0
II1401438,8/28/14,2:12:00 a. m.,8/28/14,2:12:00 a. m.,1000 blk of UNIVERSITY AV W,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1401441,8/28/14,10:38:00 a. m.,8/28/14,10:38:00 a. m.,STATE REG OFFICE BUILDING,WARRANT-IN STATE,ARREST,0
II1401442,8/28/14,1:24:00 p. m.,8/28/14,11:00:00 a. m.,PARKING LOT D-1,THEFT FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1401447,8/28/14,5:16:00 p. m.,8/28/14,2:30:00 p. m.,ATMOSPHERIC SCIENCES,THEFT UNDER,ADMIN. CLOSE,0
II1401446,8/28/14,2:29:00 p. m.,8/28/14,2:29:00 p. m.,SIXTH / PEABODY,CRUELTY TO ANIMALS,ARREST,0
FI142400462,8/28/14,6:51:00 p. m.,8/28/14,6:51:00 p. m.,200 E GREEN ST,LIQUOR,ADMIN. CLOSED,0
CSA14-11,8/28/14,10:33:00 a. m.,4/15/2014-04/16/,UNKNOWN,UNK PRIV APT,SEX OFFENSE,ADMIN. CLOSED,19
II1401459,8/29/14,9:40:00 a. m.,8/29/14,9:40:00 a. m.,WESTVILLE,ASSIST OTHER GOVT AGENCY/EOD,ADMIN. CLOSE,0
II1401460,8/29/14,10:57:00 p. m.,8/29/14,10:57:00 p. m.,GREEN ST / GREGORY DR,CONTROLLED SUBSTANCE-,ARREST,0
CC1406975,8/29/14,12:00:00 a. m.,4/1/14,12:01:00 a. m.,KNOX ARRAY EVENT,BURGLARY,REPORTED TO OTHER,25
CC1406932,8/29/14,12:00:00 a. m.,8/8/14,5:30:00 a. m.,WINGIN OUT,DESTR/DAMAG/VAND,REPORTED TO OTHER,34
CC1406944,8/29/14,12:00:00 a. m.,8/9/14,12:50:00 a. m.,GREEN ST CAFE,SIMPLE ASSAULT,REPORTED TO OTHER,25
CC1406713,8/29/14,12:00:00 a. m.,8/2/14,4:01:00 p. m.,FIFTH S / STOUGHTON,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
AR142410053,8/29/14,1:59:00 a. m.,8/29/14,1:59:00 a. m.,OAK/DANIEL,LIQUOR,STUDENT DISCIPLINE,0
II1401463,8/30/14,1:32:00 a. m.,8/30/14,1:32:00 a. m.,800 blk of SIXTH ST S,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1401462,8/30/14,12:46:00 a. m.,8/29/14,5:00:00 p. m.,LINCOLN AVENUE RESIDENCE,THEFT UNDER,ADMIN. CLOSE,0
FI142420030,8/30/14,12:43:00 a. m.,8/30/14,12:43:00 a. m.,610 E STOUGHTON,LIQUOR,STUDENT DISCIPLINE,38
AI142420033,8/30/14,12:49:00 a. m.,8/30/14,12:49:00 a. m.,LINCOLN/UNIVERSITY,LIQUOR,STUDENT DISCIPLINE,0
II1401474,8/31/14,9:08:00 p. m.,8/31/14,9:08:00 p. m.,blk of GREEN STREET E,TRESPASS NOTICE,ADMIN. CLOSE,10
II1401475,8/31/14,9:34:00 p. m.,8/31/14,9:34:00 p. m.,STADIUM DRIVE / NEIL ST S,WARRANT-IN STATE,ARREST,0
II1401473,8/31/14,2:37:00 p. m.,8/30/14,12:30:00 a. m.,CHAMPAIGN APARTMENT,SEXUAL-ASSAULT-CRIMINAL,ADMIN. CLOSE,0
FI142430032,8/31/14,1:06:00 a. m.,8/31/14,1:06:00 a. m.,PARKING LOT C-6,LIQUOR,ADMIN. CLOSED,0
AI142430026,8/31/14,12:38:00 a. m.,8/31/14,12:38:00 a. m.,LOCUST/GREEN,LIQUOR,STUDENT DISCIPLINE,11
II1401477,9/1/14,2:22:00 a. m.,9/1/14,2:22:00 a. m.,SIXTH ST / CHALMERS ST S,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1401484,9/2/14,2:35:00 p. m.,9/2/14,9:45:00 a. m.,ANIMAL SCIENCE LAB,THEFT UNDER,UNFOUNDED,0
II1401483,9/2/14,11:20:00 a. m.,9/2/14,11:20:00 a. m.,UNIVERSITY AVE / MCCULLOUGH,WARRANT-IN STATE,ARREST,0
AI142450012,9/2/14,1:25:00 a. m.,9/2/14,1:25:00 a. m.,IKENBERRY FOOD SERVICE,LIQUOR,STUDENT DISCIPLINE,0
II1401495,9/3/14,12:13:00 a. m.,8/30/14,8:00:00 a. m.,TRELEASE RESDIDENCE HALL,HARRASMENT BY ELECTRONIC,PENDING,0
II1401498,9/3/14,7:47:00 a. m.,9/2/14,5:00:00 p. m.,SWANLUND,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
CC1407492,9/3/14,12:00:00 a. m.,8/23/14,7:00:00 p. m.,200 blk of S WRIGHT ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1407489,9/3/14,12:00:00 a. m.,8/23/14,10:00:00 p. m.,FIFTH ST / CHALMERS,MOTOR VEHICLE THEFT,REPORTED TO OTHER,0
CC1407447,9/3/14,12:00:00 a. m.,8/23/14,2:00:00 a. m.,S SECOND ST / ARMORY,LARCENY,REPORTED TO OTHER,0
CC1407373,9/3/14,12:00:00 a. m.,8/8/14,9:30:00 p. m.,T GRAYS,WEAPON,REPORTED TO OTHER,0
CC1407401,9/3/14,12:00:00 a. m.,8/22/14,3:00:00 a. m.,THIRD ST / CHALMERS ST,DISORDERLY CONDUCT,REPORTED TO OTHER,24
CC1407475,9/3/14,12:00:00 a. m.,8/23/14,11:08:00 p. m.,S OAK ST / CHALMERS,LIQUOR,REPORTED TO OTHER,21
CC1407197,9/3/14,12:00:00 a. m.,8/16/14,3:10:00 p. m.,1500 blk of N MCKINLEY,MOTOR VEHICLE THEFT,REPORTED TO OTHER,33
CC1407170,9/3/14,12:00:00 a. m.,8/7/14,12:00:00 p. m.,ILLINI EYE CARE,DECEPTIVE PRACTICES,REPORTED TO OTHER,36
FI142460028,9/3/14,1:58:00 a. m.,9/3/14,1:58:00 a. m.,FIFTH/CHALMERS,LIQUOR,STUDENT DISCIPLINE,13
FI142470045,9/4/14,2:03:00 a. m.,9/4/14,2:03:00 a. m.,500 E JOHN,PUBLIC URINATION,ADMIN. CLOSED,24
CSA14-12,9/4/14,3:35:00 p. m.,11/11-18/2012,UNKNOWN,ONE SOUTH,SEX OFFENSE,ADMIN. CLOSED,22
II1401520,9/5/14,9:18:00 a. m.,9/4/14,11:00:00 p. m.,SIEBEL,THEFT OVER,UNFOUNDED,35
II1401521,9/5/14,8:21:00 a. m.,9/5/14,8:21:00 a. m.,SAT JAIL,ASSIST CCSO W/TRANSLATION,ADMIN. CLOSE,0
CC1407564,9/5/14,12:00:00 a. m.,8/26/14,10:01:00 a. m.,E GREEN ST / WRIGHT,BICYCLE VIOLATION,REPORTED TO OTHER,0
CC1407626,9/5/14,12:00:00 a. m.,8/28/14,9:58:00 a. m.,FIFTH ST / JOHN,BICYCLE VIOLATION,REPORTED TO OTHER,34
CC1407477,9/5/14,12:00:00 a. m.,8/23/14,11:10:00 p. m.,300 blk of S NEIL ST,LIQUOR,REPORTED TO OTHER,0
CC1407598,9/5/14,12:00:00 a. m.,8/24/14,1:00:00 a. m.,100 blk of E CHALMERS ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1407599,9/5/14,12:00:00 a. m.,8/27/14,1:19:00 p. m.,300 blk of E CHALMERS ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,29
CC1407624,9/5/14,12:00:00 a. m.,8/8/14,12:01:00 a. m.,400 blk of E UNIVERSITY AV,LARCENY,REPORTED TO OTHER,5
II1401530,9/6/14,1:03:00 a. m.,9/6/14,1:03:00 a. m.,GOODWIN / GREEN,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1401534,9/6/14,9:22:00 a. m.,9/6/14,9:20:00 a. m.,PARKING LOT D-22,BATTERY-AGGRAVATED,ADMIN. CLOSE,0
II1401532,9/6/14,3:24:00 a. m.,9/6/14,3:24:00 a. m.,FOURTH ST / STOUGHTON ST,TRESPASS NOTICE,ADMIN. CLOSE,14
II1401533,9/6/14,3:16:00 a. m.,9/6/14,3:11:00 a. m.,SAVOY,ASSIST CCSO W/TRAFFIC STOP,ADMIN. CLOSE,0
II1401528,9/6/14,12:25:00 a. m.,9/6/14,12:25:00 a. m.,GREEN ST W / MATHEWS AVE S,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,0
II1401543,9/7/14,4:15:00 a. m.,9/7/14,4:15:00 a. m.,DANIEL ST / SECOND ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1401542,9/7/14,2:04:00 a. m.,9/7/14,2:04:00 a. m.,EUCLID STREET S / GREGORY,CRIMINAL DAMAGE TO PROPERTY,ARREST,38
II1401541,9/7/14,1:18:00 a. m.,9/7/14,1:18:00 a. m.,BUS SHELTER,THEFT UNDER,PENDING,0
FI142500099,9/7/14,2:46:00 a. m.,9/7/14,2:46:00 a. m.,411 E GREEN,LIQUOR,ADMIN. CLOSED,0
II1401553,9/8/14,1:10:00 a. m.,9/8/14,1:10:00 a. m.,DALLAS & COMPANY,TRESPASS NOTICE,ADMIN. CLOSE,16
CC1407620,9/8/14,12:00:00 a. m.,8/28/14,2:15:00 a. m.,S FIRST ST / GREEN ST,LIQUOR,REPORTED TO OTHER,0
AR142480071,9/8/14,2:36:00 a. m.,9/8/14,2:36:00 a. m.,SPEECH - HEARING,LIQUOR,STUDENT DISCIPLINE,33
II1401569,9/10/14,3:24:00 p. m.,9/10/14,3:24:00 p. m.,PLANT SCIENCES LAB,TRESPASS NOTICE,ADMIN. CLOSE,22
II1401576,9/11/14,10:48:00 a. m.,9/11/14,10:48:00 a. m.,PAROLE OFFICE,CONTROLLED SUBSTANCE-MANUF-,ARREST,0
II1401580,9/11/14,8:27:00 p. m.,9/11/14,8:27:00 p. m.,400 blk of GREEN ST W,ASSIST CPD W/MEDICAL,ADMIN. CLOSE,40
II1401586,9/12/14,11:04:00 a. m.,9/10/14,11:04:00 a. m.,PARKING LOT D-2,THEFT FROM MOTOR VEHICLE,ADMIN. CLOSE,36
II1401594,9/12/14,10:27:00 p. m.,9/12/14,10:27:00 p. m.,MCFARLAND BELL TOWER,DISORDERLY CONDUCT-ALL OTHER,ARREST,22
CC1407749,9/12/14,12:00:00 a. m.,8/31/14,2:02:00 p. m.,S SECOND ST / GREEN ST,LARCENY,REPORTED TO OTHER,34
CC1407882,9/12/14,12:00:00 a. m.,7/1/14,8:00:00 a. m.,TRK ENTERPRISES,LARCENY,REPORTED TO OTHER,0
CC1407941,9/12/14,12:00:00 a. m.,7/17/14,12:00:00 p. m.,U OF I CREDIT UNION,LARCENY,REPORTED TO OTHER,0
CC1407912,9/12/14,12:00:00 a. m.,9/4/14,2:30:00 a. m.,CHALMERS ST / FOURTH ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,22
II1401596,9/13/14,1:56:00 a. m.,9/13/14,1:56:00 a. m.,THIRD / GREEN,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1401601,9/13/14,5:12:00 p. m.,9/13/14,5:12:00 p. m.,PENNSYLVANIA AV / SIXTH ST.,CANNABIS-POSS 30 GM & UNDER,ARREST,34
II1401599,9/13/14,2:22:00 a. m.,9/13/14,2:22:00 a. m.,GREEN ST / WRIGHT ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,48
II1401595,9/13/14,12:01:00 a. m.,9/13/14,12:01:00 a. m.,NEVADA W / GOODWIN,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1401603,9/14/14,1:56:00 a. m.,9/14/14,1:56:00 a. m.,FIFTH ST S / DANIEL ST,RESIST/OBSTRUCT/DISARM AN,ARREST,34
II1401607,9/14/14,11:28:00 p. m.,9/14/14,11:28:00 p. m.,NEIL ST / SPRINGFIELD AVE,RESIST/OBSTRUCT/DISARM AN,ARREST,0
FI142570063,9/14/14,1:55:00 a. m.,9/14/14,1:55:00 a. m.,WINDSOR/LINCOLN,LIQUOR,STUDENT DISCIPLINE,0
II1401608,9/15/14,1:05:00 a. m.,9/6/14,12:01:00 a. m.,100 blk of ARMORY AVE E,BATTERY,ADMIN. CLOSE,0
II1401609,9/15/14,3:05:00 a. m.,9/15/14,3:05:00 a. m.,200 blk of FIRST ST S,POSSESSION OF CANNABIS,ARREST,0
II1401618,9/16/14,12:46:00 a. m.,9/16/14,12:46:00 a. m.,SECONDD ST / HEALEY ST E,WARRANT-IN STATE,ARREST,46
II1401622,9/16/14,10:29:00 a. m.,9/16/14,10:29:00 a. m.,HERTZ CAR RENTAL,THEFT BY LESSEE,PENDING,0
II1401637,9/17/14,10:54:00 p. m.,9/17/14,9:15:00 p. m.,FIRST ST S / STADIUM DR.,THEFT OVER,ADMIN. CLOSE,35
CC1407709,9/17/14,12:00:00 a. m.,8/30/14,11:45:00 a. m.,1100 blk of EUCLID ST S,BURGLARY,REPORTED TO OTHER,47
CC1407938,9/17/14,12:00:00 a. m.,9/5/14,5:55:00 p. m.,300 blk of FOURTH ST S,LARCENY,REPORTED TO OTHER,0
CC1407946,9/17/14,12:00:00 a. m.,9/4/14,10:34:00 a. m.,200 blk of SIXTH ST S,LARCENY,REPORTED TO OTHER,0
CC1408029,9/17/14,12:00:00 a. m.,9/5/14,3:30:00 p. m.,FIRST ST / LOCUST ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1408157,9/17/14,12:00:00 a. m.,9/11/14,6:00:00 p. m.,GLASS FX,BURGLARY,REPORTED TO OTHER,47
CC1408147,9/17/14,12:00:00 a. m.,9/11/14,10:30:00 p. m.,100 blk of FIFTH ST S,BURGLARY,REPORTED TO OTHER,0
CC1408160,9/17/14,12:00:00 a. m.,9/11/14,11:00:00 a. m.,POTBELLY,LARCENY,REPORTED TO OTHER,47
CC1408088,9/17/14,12:00:00 a. m.,9/4/14,5:00:00 p. m.,"JOES BREWERY, CH",LARCENY,REPORTED TO OTHER,0
FI142610573,9/18/14,11:20:00 p. m.,9/18/14,11:20:00 p. m.,OREGON/MATHEWS,LIQUOR,ADMIN. CLOSED,0
II1401649,9/19/14,12:12:00 a. m.,9/19/14,12:12:00 a. m.,PHI KAPPA PHI,ASSIST CPD W/BATTERY,ADMIN. CLOSE,0
II1401655,9/19/14,10:52:00 a. m.,9/17/14,8:00:00 a. m.,PARKING LOT E-17,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1401656,9/19/14,1:17:00 p. m.,9/19/14,1:17:00 p. m.,600 blk of S MATHEWS AV,THEFT UNDER,ADMIN. CLOSE,0
II1401661,9/19/14,7:52:00 p. m.,9/19/14,7:52:00 p. m.,FIRST ST S / SPRINGFIELD AVE E,CONTROLLED SUBSTANCE-,ARREST,36
CC1408395,9/19/14,12:00:00 a. m.,9/19/14,12:11:00 a. m.,300 blk of E GREGORY ST,AGGRAVATED ASSAULT,REPORTED TO OTHER,29
FI142620059,9/19/14,1:42:00 a. m.,9/19/14,1:42:00 a. m.,900-BLK W PENNSYLVANIA,DRUGS,ADMIN. CLOSED,0
