Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
IF1701256,9/15/17,16:32,9/15/17,16:32,BIEFELDT ATHLETIC ADMIN,SIMPLE ASSAULT,ADMIN CLOSED,44
CSA17-168,9/15/17,12:13,2/1/17,UNKNOWN,GREGORY PLACE APTS,STALKING,ADMIN CLOSED,0
II1701227,9/16/17,4:03,9/16/17,4:02,1000 blk of FIRST STREET S,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
IT1700441,9/16/17,23:22,9/16/17,23:22,PARKING LOT D-13,CANNABIS POSS 10 GM OR LESS -ORD,ARREST,0
IF1701267,9/16/17,23:44,9/16/17,23:44,50 BLK CHALMERS,FIREWORKS,ADMIN CLOSED,0
II1701242,9/17/17,12:41,9/16/17,17:00,I HOTEL,THEFT $500 AND UNDER,ADMIN. CLOSE,0
IF1701262,9/17/17,1:39,9/17/17,1:39,FAR LOUNGE,LIQUOR-UNDERAGE,ADMIN CLOSED,0
IF1701263,9/17/17,2:38,9/17/17,2:38,EVANS REDIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,50
II1701251,9/18/17,18:48,9/12/17,18:48,MARKET ST S / LOGAN ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1701245,9/18/17,10:05,9/16/17,23:00,1000 blk of GREEN ST W,SEXUAL ABUSE-CRIMINAL,ARREST,0
IT1700442,9/18/17,1:23,9/18/17,1:23,FIRST / PEABODY,CANNABIS POSS 10 GM OR LESS -ORD,ARREST,39
II1701263,9/19/17,21:21,9/19/17,21:21,LINCOLN S / OHIO,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1701265,9/20/17,9:25,9/19/17,22:30,OGLESBEY RESIDENCE HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,STUDENT DISCIPLINE REFERRAL,41
IF1701277,9/20/17,0:15,9/20/17,0:15,SIXTH ST/JOHN ST,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,18
IF1701278,9/20/17,0:16,9/20/17,0:16,500 BLK DANIEL ST,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,22
IF1701279,9/20/17,1:30,9/20/17,1:30,700 BLK SIXTH ST,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,14
II1701271,9/21/17,8:59,9/20/17,22:00,800 blk of SPRINGFIELD AV W,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1701283,9/22/17,17:02,9/22/17,16:55,1100 blk of GOODWIN AV S,THEFT $500 AND UNDER,ADMIN. CLOSE,36
II1701279,9/22/17,12:53,9/22/17,12:53,WHITE ST / THIRD ST,BURGLARY FROM MOTOR VEHICLE,ARREST,0
II1701286,9/23/17,9:10,9/23/17,9:10,MECHANICAL ENGINEERING LA,WARRANT-IN STATE,ARREST,12
IF1701318,9/25/17,23:38,9/25/17,23:38,600 BLK THIRD,LIQUOR-UNDERAGE,ADMIN CLOSED,0
CSA17-180,9/25/17,16:38,9/19/17,0:19,PENNYSLVANIA RESIDENCE HALL,INDECENT EXPOSURE,ADMIN CLOSED,41
CC1708229,9/26/17,0:00,9/16/17,0:40,SIXTH ST / DANIEL ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,18
CC1708141,9/26/17,0:00,9/13/17,7:12,blk of E GREEN,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1708444,9/26/17,0:00,9/22/17,2:07,FOURTH / JOHN,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1708163,9/26/17,0:00,7/14/17,22:30,E GREEN ST / THIRD,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1708432,9/26/17,0:00,9/20/17,15:00,1800 blk of VALLEY RD,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,0
CC1708407,9/26/17,0:00,9/21/17,10:30,UNIVERSITY GROUP,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,0
CC1708443,9/27/17,0:00,9/22/17,1:29,WRIGHT ST / E GREEN ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,47
II1701302,9/27/17,2:16,9/27/17,2:16,SIXTH ST S / GREGORY ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,18
IF1701329,9/27/17,23:59,9/27/17,23:59,OAK STREET LIBRARY,DRUGS,STUDENT DISC REFERRAL,0
02099-2017,9/27/17,16:27,9/26/17,19:00,LATITUDE APT,VERBAL DISPUTE,ADMIN CLOSED,0
IT1700459,9/28/17,1:16,9/28/17,1:16,SIXTH / CHALMERS,POSS OF DRUG PARAPHERNALIA -ORD,ARREST,0
II1701304,9/28/17,1:21,9/28/17,1:21,GOODWIN S / ILLINOIS,DRUG EQUIPMENT-POSSESSION,PENDING,16
CSA17-184,9/28/17,15:07,10/1/15,UNKNOWN,FRATERNITY BARN,RAPE,ADMIN CLOSED,0
CSA17-185,9/28/17,19:37,9/17/17,UNKNOWN,30 BLK DANIEL ST,FONDLING,ADMIN CLOSED,0
II1701317,9/29/17,15:12,9/29/17,11:00,WRIGHT ST N / WHITE ST,BURGLARY FROM MOTOR VEHICLE,PENDING,0
CC1707371,9/29/17,0:00,3/3/17,0:01,CHAMPAIGN PD,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
II1701326,9/30/17,15:29,9/30/17,15:29,100 blk of EAST AVE S,ASSIST OTHER GOVT AGENCY/EOD,ADMIN. CLOSE,0
CC1708476,10/2/17,0:00,9/22/17,18:45,BRADLEY / WILLIS,ACCIDENT HIT AND RUN,REPORTED TO OTHER AGENCY,0
II1701340,10/2/17,23:19,10/2/17,23:19,STADIUM DR / FIRST ST S,POSSESSION STOLEN PROPERTY,ARREST,33
CC1708653,10/2/17,0:00,9/21/17,17:00,E GREEN / S SECOND,CONTROLLED SUBSTANCE-LOOK-ALIKE,REPORTED TO OTHER AGENCY,0
II1701339,10/2/17,20:56,8/30/17,1:00,1000 blk of COLLEGE CT,SEXUAL-ASSAULT-CRIMINAL,PENDING,0
CC1708698,10/2/17,0:00,9/28/17,19:00,1000 blk of POMONA DR,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1708539,10/2/17,0:00,9/24/17,19:00,700 blk of S WRIGHT ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,11
CC1708724,10/2/17,0:00,9/29/17,23:35,1000 blk of S THIRD,BATTERY,REPORTED TO OTHER AGENCY,0
II1701343,10/3/17,11:46,10/1/15,0:01,LINCOLN HALL BIKE RACKS,THEFT $500 AND UNDER,ADMIN. CLOSE,47
CSA17-187,10/3/17,15:09,FALL 2017,UNKNOWN,RESIDENCE HALL,DOMESTIC VIOLENCE,ADMIN CLOSED,34
CC1708483,10/4/17,0:00,9/23/17,1:20,THIRD / STOUGHTON,POSSESSION OF CANNABIS,REPORTED TO OTHER AGENCY,0
IF1701387,10/4/17,1:26,10/4/17,1:26,FOURTH/HEALEY,LIQUOR-UNDERAGE,ADMIN CLOSED,0
CC1708785,10/6/17,0:00,10/1/17,3:00,300 blk of E GREEN,BATTERY,REPORTED TO OTHER AGENCY,0
CC1708883,10/6/17,0:00,9/24/17,18:00,SKYLIGHT CT,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
II1701372,10/7/17,3:01,10/7/17,3:01,KIRBY AVE E / OAK ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
02236-2017,10/7/17,4:30,10/7/17,3:45,BUSEY RES HALL,LIQUOR-UNDERAGE,STUDENT DISCIPLINE,50
IF1701407,10/8/17,0:46,10/8/17,0:46,CLARK HALL,DRUGS,STUDENT DISC REFERRAL,34
CC1708977,10/10/17,0:00,10/4/17,22:00,500 blk of S FOURTH,THEFT OVER $500,REPORTED TO OTHER AGENCY,0
CC1709005,10/10/17,0:00,10/7/17,21:01,CVS,THEFT-RETAIL,REPORTED TO OTHER AGENCY,0
CSA17-191,10/11/17,9:09,10/9/17,20:00,1000 BLK ILLINOIS ST,FONDLING,ADMIN CLOSED,0
CC1707757,10/12/17,0:00,9/1/17,18:11,FIRST ST / KIRBY AV,POSSESSION OF CANNABIS,REPORTED TO OTHER AGENCY,43
CC1708439,10/12/17,0:00,9/21/17,22:15,E UNIVERISTY AVE / N WRIGHT,ASSIST OTHER POLICE DEPT,REPORTED TO OTHER AGENCY,0
II1701409,10/12/17,16:13,10/6/17,10:00,WARDALL RES HALL BIKE RAC,THEFT $500 AND UNDER,UNFOUNDED,34
UU1705004,10/12/17,0:00,9/28/17,14:40,1100 blk of STOUGHTON W,ASSIST OTHER POLICE DEPT,REPORTED TO OTHER AGENCY,1
CC1709012,10/12/17,0:00,10/8/17,1:15,DANIEL ST / S SECOND ST,BATTERY -CITY,REPORTED TO OTHER AGENCY,0
CC1708982,10/12/17,0:00,10/6/17,16:30,500 blk of W WHITE ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1709114,10/12/17,0:00,10/10/17,17:18,WALMART SUPER CENTER,RETAIL THEFT,REPORTED TO OTHER AGENCY,0
CC1709060,10/13/17,0:00,10/6/17,6:00,300 blk of E ARMORY AVE,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
CC1709140,10/13/17,0:00,10/9/17,17:00,UNIVERSITY BAPTIST CHURCH,THEFT OVER $500,REPORTED TO OTHER AGENCY,0
CC1708844,10/13/17,0:00,10/3/17,9:57,700 blk of FIRST ST,CRISIS INTERVEN. - OTHER,REPORTED TO OTHER AGENCY,0
II1701418,10/13/17,16:16,10/9/17,11:36,GREGORY PLACE APARTMENT,FRAUD-CREDIT CARD,REFERRED TO OTHER JURISDICTION,25
IF1701439,10/13/17,0:05,10/13/17,0:05,305 GREEN ST E,PUBLIC URINATION,ADMIN CLOSED,0
IF1701440,10/13/17,1:15,10/13/17,1:15,INSTITUTE FOR GENOMIC BIOLOGY,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,49
IF1701445,10/13/17,2:10,10/13/17,2:10,THIRD ST/JOHN ST,SIMPLE ASSAULT,ADMIN CLOSED,0
IF1701446,10/13/17,23:32,10/13/17,23:32,ORCHARD ST/GREEN ST,DRUGS,ADMIN CLOSED,0
II1701420,10/14/17,1:05,10/14/17,0:00,blk of FOURTH ST,SEXUAL ABUSE-CRIMINAL,CLEARED EXCEPT. REFUSAL TO COO,0
II1701430,10/15/17,14:07,10/15/17,11:45,DAIRY FARM,THEFT $500 AND UNDER,ADMIN. CLOSE,0
IF1701467,10/15/17,2:26,10/15/17,2:26,GREGORY/ILLINOIS,LIQUOR-UNDERAGE,ADMIN CLOSED,0
IF1701468,10/15/17,0:38,10/15/17,0:38,MATHEWS/SPRINGFIELD,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,0
02341-2017,10/15/17,4:26,10/15/17,2:48,LUNDGREN RES HALL,LIQUOR-UNDERAGE,STUDENT DISCIPLINE,34
02380-2017,10/17/17,22:34,10/17/17,20:59,DANIELS RES HALL,DRUGS,STUDENT DISCIPLINE,13
II1701456,10/19/17,15:26,10/19/17,15:00,ARMORY HOUSE,DOMESTIC DISPUTE,STUDENT DISCIPLINE REFERRAL,0
II1701453,10/19/17,10:48,4/19/17,12:00,1100 blk of SPRINGFIELD AV W,TRESPASS NOTICE,ADMIN. CLOSE,0
CSA17-200,10/19/17,16:28,FALL 2017,UNKNOWN,300 BLK WHITE ST,FONDLING,ADMIN CLOSED,0
CSA17-201,10/19/17,17:22,2017,UNKNOWN,NON-CAMPUS,FONDLING,ADMIN CLOSED,0
II1701463,10/20/17,12:21,10/17/17,7:30,600 blk of FIRST ST S,BATTERY-AGGRAVATED,ARREST,0
II1701459,10/20/17,8:03,10/20/17,8:03,1800 blk of COTTAGE GROVE AVE S,METRO ACTIVATION,ADMIN. CLOSE,0
II1701458,10/20/17,2:20,10/20/17,2:20,800 blk of SIXTH ST S,WARRANT-IN STATE,ARREST,18
II1701472,10/21/17,3:27,10/21/17,3:27,KIRBY AVE / NEIL ST,CANNABIS POSS OVER 10 - 100 G -MISD,ARREST,0
II1701473,10/21/17,16:39,10/21/17,16:39,UNIVERSITY AVE E / WRIGHT ST,WARRANT-IN STATE,ARREST,0
II1701470,10/21/17,1:59,10/21/17,1:59,FOURTH ST / GREEN ST E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1701492,10/23/17,9:00,10/22/17,1:00,OAKLAND AV / CUNNINGHAM,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1701496,10/26/17,16:59,10/26/17,10:30,PARKING LOT B-8,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1701494,10/26/17,15:13,10/26/17,14:16,WRIGHT ST S / DANIELS ST.,THEFT $500 AND UNDER,ADMIN. CLOSE,47
II1701504,10/27/17,16:14,10/27/17,16:14,IDEA GARDEN,CRIMINAL DAMAGE TO PROPERTY,PENDING,46
II1701505,10/27/17,14:57,10/27/17,2:46,CENTER FOR WOUNDED VETERA,THEFT $500 AND UNDER,ADMIN. CLOSE,26
IF1701533,10/27/17,0:13,10/27/17,0:13,500 BLK WHITE ST,BURGLARY,ADMIN CLOSED,0
II1701512,10/28/17,5:41,10/28/17,5:41,1300 blk of HANOVER DR,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1701517,10/28/17,16:51,10/28/17,16:51,700 blk of GREGORY STREET S,BATTERY-DOMESTIC,ARREST,26
II1701511,10/28/17,6:32,10/27/17,17:00,FOELLLINGER AUDITORIUM,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,47
IF1701543,10/28/17,23:30,10/28/17,23:30,SIXTH ST/DANIEL ST,LIQUOR-UNDERAGE,ADMIN CLOSED,18
II1701526,10/29/17,19:15,10/29/17,19:15,1000 blk of MATTIS AV N,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1709224,10/31/17,0:00,10/13/17,20:30,500 blk of E GREEN,ROBBERY,REPORTED TO OTHER AGENCY,0
UU1705345,10/31/17,0:00,10/16/17,23:15,600 blk of OAKLAND AV,UNLAWFUL RESTRAINT,REPORTED TO OTHER AGENCY,0
CC1707782,10/31/17,0:00,9/2/17,11:03,1400 blk of S FIRST ST,OTHER MISC/CPD ORDINANCE,REPORTED TO OTHER AGENCY,39
CC1708760,10/31/17,0:00,9/30/17,22:44,SIXTH ST / E JOHN ST,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,18
UU1702682,10/31/17,0:00,3/31/17,22:30,1300 blk of LINCOLN AVE N,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,0
UU1705542,10/31/17,0:00,10/27/17,3:05,700 blk of OHIO ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1709689,10/31/17,0:00,10/27/17,22:40,CHABAD CENTER JEWISH LIFE,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
02416-2017,10/31/17,13:23,8/21/17,0:01,CITY OF URBANA,DECEPTIVE PRACTICES,ADMIN CLOSED,0
02519-2017,10/31/17,13:38,10/27/17,0:19,PAR DINING,LIQUOR-UNDERAGE,STUDENT DISCIPLINE,41
II1701551,11/1/17,23:54,11/1/17,0:00,FOURTH / PEABODY,BATTERY-AGGRAVATED,PENDING,38
UU1705595,11/1/17,0:00,10/30/17,11:00,100 blk of COLER AV S,CONTROLLED SUBSTANCE-POSSESSION,REPORTED TO OTHER AGENCY,0
CSA17-210,11/1/17,13:37,10/31/17,1:00,300 BLK ARMORY,RAPE,ADMIN CLOSED,0
II1701567,11/2/17,0:34,11/1/17,23:50,200 blk of GREGORY DR E,BATTERY-AGGRAVATED,PENDING,34
II1701556,11/2/17,22:26,11/2/17,22:26,1100 blk of MAIN ST W,BURGLARY FROM MOTOR VEHICLE,ARREST,0
CC1709769,11/3/17,0:00,9/23/17,23:00,REDLION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
II1701565,11/4/17,0:23,11/4/17,0:23,SPRINGFIELD W / STATE,WARRANT-IN STATE,ARREST,0
II1701575,11/5/17,12:12,10/29/17,21:00,PARKING LOT C-6,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,17
II1701574,11/5/17,6:43,11/5/17,6:43,FIRST ST / SPRINGFIELD AVE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
IF1701612,11/6/17,2:45,11/6/17,2:45,2400 BLK CLAYTON,DISORDERLY CONDUCT,ADMIN CLOSED,0
II1701583,11/7/17,8:00,11/7/17,8:00,2100 blk of NEIL ST S,ASSIST OTHER GOVT AGENCY/EOD,ADMIN. CLOSE,0
CC1709848,11/7/17,0:00,10/31/17,18:30,S SECOND ST / HEALEY,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
UU1705645,11/7/17,0:00,11/1/17,21:04,900 blk of GREEN ST W,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1709731,11/8/17,0:00,10/29/17,0:15,CYBOURNES,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,14
UU1705578,11/8/17,0:00,10/29/17,1:20,900 blk of WESTERN AV,ACCIDENT INVOLVING PEDESTRIAN,REPORTED TO OTHER AGENCY,0
CC1709733,11/8/17,0:00,10/29/17,0:50,IT'S BROTHERS,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,14
CC1709688,11/8/17,0:00,10/27/17,22:58,S OAK / CHALMERS,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1709846,11/8/17,0:00,11/1/17,13:51,PIZZA ANTICA,ALCOHOL/LIQUOR LICENSE REQUIRED,REPORTED TO OTHER AGENCY,0
CC1709742,11/8/17,0:00,10/27/17,21:50,600 blk of E UNIVERSITY AVE,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1709841,11/8/17,0:00,11/1/17,12:18,WINGSTOP,ALCOHOL/LIQUOR LICENSE REQUIRED,REPORTED TO OTHER AGENCY,0
UU1705439,11/8/17,0:00,10/22/17,0:17,700 blk of LINCOLN AVE S,LIQUOR-PURCH/POSS/CONSUMP BY MINORS,REPORTED TO OTHER AGENCY,0
CSA17-215,11/8/17,16:51,9/20/17,20:19,1000 BLK GREGORY DR,FONDLING,ADMIN CLOSED,50
CC1702079,11/9/17,0:00,2/25/17,1:35,AEO SORORITY,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
II1701602,11/9/17,12:52,11/5/17,12:00,1100 blk of SPRINGFIELD AVE W,DISORDERLY CONDUCT-ALL OTHER,PENDING,0
IF1701625,11/9/17,0:27,11/9/17,0:27,OAK/KIRBAY,VERBAL DOMESTIC,ADMIN CLOSED,42
CC1710079,11/10/17,0:00,11/8/17,19:36,HOMETOWN PANTRY,DEL/MANUF CANNABIS UNDER 30 G -MISD,REPORTED TO OTHER AGENCY,0
CC1709907,11/10/17,0:00,11/3/17,1:46,200 blk of W JOHN,RESIST/OBS CORRECT/POLICE/FIRE,REPORTED TO OTHER AGENCY,0
CC1709900,11/10/17,0:00,11/2/17,19:07,SECOND ST / E GREEN ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CSA17-220,11/10/17,16:25,11/8/17,UNKNOWN,PRIVATE HOUSE,RAPE,ADMIN CLOSED,0
CC1709649,11/13/17,0:00,10/26/17,18:37,2700 blk of N PROSPECT,ACCIDENT INVOLVING NON-INJURY,REPORTED TO OTHER AGENCY,0
II1701629,11/14/17,16:04,11/14/17,15:20,NOYES LABORATORY,THEFT OVER $500,ADMIN. CLOSE,47
CC1709231,11/15/17,0:00,10/14/17,0:18,S FIFTH ST / E JOHN ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,0
CC1710215,11/15/17,0:00,11/11/17,19:00,900 blk of S SECOND,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1710190,11/15/17,0:00,11/11/17,22:00,STATE ST / GREEN ST,BATTERY,REPORTED TO OTHER AGENCY,0
CC1710265,11/16/17,0:00,11/14/17,12:40,BANKIER APTS,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CSA17-223,11/16/17,14:19,10/28/17,UNKNOWN,700 BLK GOODWIN,FONDLING,ADMIN CLOSED,0
II1701642,11/17/17,2:26,11/17/17,2:26,SPRINGFIELD AVE E / FIRST ST,BREATH ALCOHOL OVER LIMIT,ARREST,0
II1701648,11/18/17,14:21,11/18/17,6:00,1800 blk of ORCHARD ST S,BURGLARY,ADMIN. CLOSE,46
IT1700543,11/19/17,0:06,11/19/17,0:06,KIRBY / FIRST,CANNABIS POSS 10 GM OR LESS -ORD,ARREST,0
CC1709901,11/21/17,0:00,10/28/17,2:00,SEOUL TACO,CRIMINAL DEFACEMENT OF PROPERTY,REPORTED TO OTHER AGENCY,0
II1701656,11/21/17,0:23,11/21/17,0:23,UNIVERSITY / SECOND,RESIST/OBSTRUCT/DISARM AN OFFICER,PENDING,0
CSA17-225,11/21/17,12:43,2/22/17,UNKNOWN,FRATERNITY,HAZING,ADMIN CLOSED,0
IT1700546,11/22/17,23:48,11/22/17,23:48,LINCOLN / PENNSYLVANIA,CANNABIS POSS 10 GM OR LESS -ORD,ARREST,0
CC1710395,11/27/17,0:00,11/18/17,16:12,MURPHY'S,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,10
UU1705920,11/27/17,0:00,11/18/17,2:45,400 blk of ELM ST W,NOISE PROHIBITION,REPORTED TO OTHER AGENCY,0
CC1710344,11/28/17,0:00,11/16/17,21:01,800 blk of BLOOMINGTON,IMPOUNDED VEHICLE,REPORTED TO OTHER AGENCY,0
II1701671,11/28/17,9:34,11/27/17,17:00,ORCHARD DOWNS LAUNDRY S,THEFT $500 AND UNDER,ADMIN. CLOSE,46
CC1710476,11/28/17,0:00,11/21/17,13:15,300 blk of E SPRINGFILED AVE,ASSIST OTHER POLICE DEPT,REPORTED TO OTHER AGENCY,0
CC1710458,11/28/17,0:00,11/20/17,18:03,2300 blk of GREENWOOD CT,THEFT-IDENTITY,REPORTED TO OTHER AGENCY,0
CC1710492,11/28/17,0:00,11/21/17,22:05,1900 blk of MELROSE DR,WARRANT-IN STATE,REPORTED TO OTHER AGENCY,0
II1701674,11/28/17,14:21,11/28/17,14:21,2200 blk of GRIFFITH DR,THEFT-IDENTITY,ADMIN. CLOSE,0
IF1701699,11/28/17,3:00,11/28/17,3:00,1100 BLK GOODWIN,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,0
IF1701716,11/28/17,23:52,11/28/17,23:52,UNIVERSITY/WATER,CRIMINAL DAMAGE,ADMIN CLOSED,0
II1701678,11/29/17,1:46,11/29/17,0:36,TRELESE RESIDENCE HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,UNFOUNDED,34
CC1710521,11/29/17,0:00,11/18/17,2:00,1400 blk of COUNTRYSIDE PL,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,0
IT1700554,11/29/17,18:58,11/29/17,18:58,500 blk of PENNSYLVANIA E,CANNABIS POSS 10 GM OR LESS -ORD,ARREST,0
CC1710482,11/29/17,0:00,11/21/17,15:30,900 blk of CRESCENT DR,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
II1701682,11/29/17,16:28,11/17/17,12:00,LAR BIKE RACKS,THEFT $500 AND UNDER,UNFOUNDED,0
IF1701709,11/30/17,1:05,11/30/17,1:05,600 BLK SIXTH,LIQUOR-UNDERAGE,ADMIN CLOSED,10
CC1710707,12/1/17,0:00,11/23/17,15:00,300 blk of E SPRINFIELD AVE,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
IT1700561,12/1/17,2:25,12/1/17,2:25,WRIGHT ST / CHALMERS ST,CANNABIS POSS 10 GM OR LESS -ORD,ARREST,23
CC1710679,12/1/17,0:00,11/28/17,19:40,900 blk of N THIRD ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1710637,12/1/17,0:00,11/27/17,19:20,URBAN OUTFITTERS,THEFT-RETAIL,REPORTED TO OTHER AGENCY,0
IF1701720,12/1/17,2:00,12/1/17,2:00,GREEN/WRIGHT,SIMPLE ASSAULT,ADMIN CLOSED,47
II1701699,12/2/17,16:08,12/2/17,16:07,blk of SAINT MARY'S RD,BATTERY-AGGRAVATED,ARREST,0
II1701701,12/3/17,3:01,12/3/17,3:01,1500 blk of NEIL ST N,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1701702,12/3/17,12:06,12/3/17,12:06,HEALEY ST / SIXTH ST S,WARRANT-IN STATE,ARREST,10
CSA17-236,12/4/17,9:01,12/2/17,21:45,700 BLK S MATHEWS,ATTEMPTED RAPE,ADMIN CLOSED,24
CC1710744,12/5/17,0:00,11/30/17,14:30,200 blk of E STOUGHTON,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
UU1706134,12/5/17,0:00,12/2/17,2:15,NEVADA ST S / MATHEWS AVE,LIQUOR-ILLEGAL CONSUMPTION BY MINOR,REPORTED TO OTHER AGENCY,49
II1701722,12/7/17,0:24,12/7/17,0:24,FIFTH S / DANIEL,RESIST/OBS CORRECT/POLICE/FIRE,ARREST,0
CC1710751,12/7/17,0:00,11/30/17,21:10,FOURTH ST / GREGORY DR,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,35
CC1710754,12/7/17,0:00,11/30/17,21:00,600 blk of W HEALEY ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
II1701734,12/8/17,1:06,12/8/17,1:06,GOODWIN N / MAIN ST,POSS OF DRUG PARAPHERNALIA -ORD,ARREST,0
II1701735,12/8/17,7:10,12/7/17,15:00,2300 blk of LINCOLN AV S,BURGLARY FROM MOTOR VEHICLE,PENDING,0
II1701744,12/8/17,21:20,12/8/17,21:20,UNIVERSITY AVE W / LYNN ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1701736,12/8/17,10:09,12/8/17,10:09,800 blk of OAKLAND AVE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1710799,12/8/17,0:00,12/2/17,3:00,FED EX,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
II1701748,12/9/17,11:02,12/9/17,11:00,IKENBERRY DINING FACILITY,THEFT $500 AND UNDER,STUDENT DISCIPLINE REFERRAL,34
II1701747,12/9/17,0:07,12/9/17,0:07,UNIVERSITY AV W / MCCULLOUGH ST,METRO ACTIVATION,ADMIN. CLOSE,36
II1701755,12/10/17,15:36,12/10/17,12:40,PARKING LOT F-13,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
03128-2017,12/12/17,12:58,12/9/17,23:40,CAMPUS,LIQUOR-UNDERAGE,STUDENT DISCIPLINE,36
CSA17-249,12/13/17,9:32,12/1/17,8:34,600 BLK MATHEWS,STALKING,ADMIN CLOSED,15
II1701756,12/14/17,7:53,12/14/17,7:53,600 blk of CHALMERS ST E,POSSESSION W/INTENT TO DELIVER,PENDING,23
UU1706300,12/14/17,0:00,12/9/17,15:30,900 blk of BROADWAY AV N,FALSE FIRE ALARM,REPORTED TO OTHER AGENCY,0
IF1701787,12/14/17,0:18,12/14/17,0:18,SIXTH/CHALMERS,LIQUOR-UNDERAGE,ADMIN CLOSED,0
II1701779,12/15/17,6:33,12/15/17,6:33,RICHARD DR / PERKINS RD,METRO ACTIVATION,ADMIN. CLOSE,0
IF1701809,12/16/17,21:54,12/16/17,12:54,UNIVERISTY HIGH,LARCENY,UNFOUNDED,7
