Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
CC1503660,5/19/15,0:00,2/5/15,18:00,ITS BROTHER'S BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,14
CC1503746,5/19/15,0:00,5/2/15,11:10,blk of NORMANDY PL,HARASSMENT BY TELEPHONE,REPORTED TO OTHER AGENCY,0
CC1503753,5/19/15,0:00,5/2/15,4:00,blk of E SPRINGFIELD,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
CC1503766,5/19/15,0:00,5/2/15,22:22,SIXTH ST / GREEN ST,DISPOSAL ON PUBLIC WAYS,REPORTED TO OTHER AGENCY,14
CC1503828,5/19/15,0:00,5/4/15,0:30,C STREET,THEFT-LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503891,5/19/15,0:00,5/7/15,2:15,CAMPUS INVESTORS LLC,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503911,5/19/15,0:00,5/8/15,3:46,PAPA D'S,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1503927,5/19/15,0:00,5/2/15,4:22,CAMPUS PROPERTY,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,10
CC1503951,5/19/15,0:00,4/23/15,0:01,200 blk of S FIRST ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1504007,5/19/15,0:00,4/27/15,11:45,FLAT TOP GRILL,THEFT OVER,REPORTED TO OTHER AGENCY,0
T15-424,5/19/15,2:28,5/19/15,2:28,WRIGHT/UNIVERSITY,LIQUOR,ADMIN. CLOSED,0
AI151430017,5/23/15,0:26,5/23/15,0:26,THIRD/JOHN,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
FI151430054,5/23/15,1:51,5/23/15,1:51,1005 S LINCOLN,LIQUOR,ADMIN. CLOSED,32
II1500918,5/23/15,1:48,5/23/15,1:48,PRAIRIEVIEW RD / WB I74,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
FI151440054,5/24/15,2:54,5/24/15,2:54,FOURTH/DANIEL,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
FI151450055,5/25/15,3:22,5/25/15,3:22,ILLINOIS STREET RESD HALL,LIQUOR,ADMIN. CLOSED,34
II1500922,5/26/15,1:40,5/26/15,1:40,blk of GREEN E,BREATH ALCOHOL OVER LIMIT,ARREST,0
CC1502583,5/27/15,0:00,3/30/15,0:55,900 blk of S FIRST ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503769,5/27/15,0:00,5/2/15,23:21,PAPA DEL'S,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,0
CC1503909,5/27/15,0:00,5/8/15,0:10,GREEN STREET E / SECOND,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,10
CC1504089,5/27/15,0:00,5/14/15,0:02,200 blk of E CLARK ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1504122,5/27/15,0:00,5/14/15,18:50,500 blk of FOURTH ST S,THEFT-LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,0
CC1504170,5/27/15,0:00,5/14/15,21:36,400 blk of WHITE ST E,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1504187,5/27/15,0:00,5/15/15,18:30,300 blk of E WHITE ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
CC1504189,5/27/15,0:00,5/15/15,20:00,1100 blk of S FOURTH ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,31
CC1504230,5/27/15,0:00,5/16/15,12:00,200 blk of FIRST ST S,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1504235,5/27/15,0:00,5/17/15,23:05,200 blk of THIRD ST S,WARRANT-IN STATE,REPORTED TO OTHER AGENCY,0
CC1504238,5/27/15,0:00,5/18/15,2:50,blk of E DANIEL ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1504241,5/27/15,0:00,5/18/15,8:31,300 blk of E JOHN ST,THEFT UNDER,REPORTED TO OTHER AGENCY,0
II1500927,5/27/15,9:34,5/26/15,8:00,1000 blk of HILL W,CYBERSTALKING,ADMIN. CLOSE,0
II1500931,5/28/15,0:55,5/28/15,0:55,FIFTH N / UNIVERSITY,DRUG EQUIPMENT-POSSESSION,PENDING,22
II1500934,5/29/15,12:20,5/29/15,12:15,WRIGHT ST S / JOHN ST,TRESPASS NOTICE,ADMIN. CLOSE,47
CSA15-17,5/30/15,15:35,5/29/15,UNKNOWN,GREEN/THIRD,BATTERY,ADMIN. CLOSED,0
FI151500026,5/30/15,0:52,5/30/15,0:52,FOURTH/GREEN,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
II1500935,5/30/15,2:29,5/30/15,2:28,GREEN STREET E / LOCUST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500948,6/2/15,22:59,6/2/15,22:59,300 blk of WATER S,DEL/MANUF CANNABIS UNDER 10 G -MISD,ARREST,0
II1500953,6/3/15,18:53,6/3/15,18:53,BRADLEY AVE / MCKINLEY AVE,WARRANT-IN STATE,ARREST,0
II1500954,6/3/15,20:38,6/3/15,20:38,CHESTNUT ST N / UNIVERSITY AVE E,WARRANT-IN STATE,ARREST,0
II1500950,6/4/15,7:00,6/4/15,5:06,1300 blk of SUNSET DR,METRO ACTIVATION,ADMIN. CLOSE,0
II1500956,6/4/15,13:16,12/20/14,0:01,CIVIL ENGINEERING LAB,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,1
II1500962,6/5/15,7:39,6/5/15,7:39,600 blk of BEARDSLEY E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
FI1570490,6/6/15,22:42,6/6/15,22:42,DEN LIQUORS,LIQUOR,ADMIN. CLOSED,10
CC1502708,6/8/15,0:00,4/2/15,14:00,500 blk of CLARK ST E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503822,6/8/15,0:00,5/4/15,20:00,CLAYCO,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1503878,6/8/15,0:00,5/6/15,22:50,IT'S BROTHERS BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,14
CC1503885,6/8/15,0:00,5/7/15,1:10,THE WHITE HORSE INN,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1504101,6/8/15,0:00,9/1/14,0:01,BROTHERS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,14
CC1504374,6/8/15,0:00,5/22/15,17:03,200 blk of CLARK ST E,HARASSMENT BY ELECTRONIC COMMUNICAT,REPORTED TO OTHER AGENCY,0
CC1504599,6/8/15,0:00,5/30/15,2:10,800 blk of LOCUST ST,AGG DISCHARGE OF FIREARM,REPORTED TO OTHER AGENCY,0
II1500971,6/8/15,20:43,6/8/15,20:40,LINCOLN AVE W / UNIVERSITY AVE,WARRANT-IN STATE,ARREST,0
II1500977,6/9/15,20:44,6/9/15,20:44,OAK ST / STADIUM DR,DRUG EQUIPMENT-POSSESSION,PENDING,37
II1500980,6/10/15,21:25,6/10/15,21:25,CARVER DR / BRADLEY AVE,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,0
II1500982,6/11/15,19:49,6/11/15,19:49,WINDSOR ROAD E / VINE ST S,WARRANT-IN STATE,ARREST,0
II1500995,6/12/15,18:38,5/17/15,12:00,PENNSYLVANIA AVE RES,THEFT UNDER,ADMIN. CLOSE,36
II1501173,6/12/15,11:34,6/11/15,20:44,700 blk of GREEN ST W,COMPUTER TAMPERING,PENDING,0
II1500997,6/13/15,18:52,6/13/15,18:52,ILLINI TOWERS,WARRANT-IN STATE,ARREST,27
II1501010,6/13/15,8:57,6/11/15,9:00,COHEN CENTER FOR JEWISH,FRAUD-DECEPTION,PENDING,0
II1501001,6/14/15,17:39,6/14/15,17:39,STOUGHTON ST / GOODWIN AVE,WARRANT-IN STATE,ARREST,8
II1501005,6/15/15,21:58,6/14/15,14:25,600 blk of ILLINOIS ST W,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
FI151700038,6/19/15,2:06,6/19/15,2:06,105 E GREEN,LIQUOR,ADMIN. CLOSED,0
II1501015,6/19/15,17:33,6/19/15,17:33,MATHEWS AVENUE N / STOUGHTON ST,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,7
II1501016,6/19/15,20:37,6/19/15,20:37,BRADLEY / MCKINLEY AVE N,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
FI151710079,6/20/15,4:35,6/20/15,4:35,610 E SPRINGFIELD,LIQUOR,ADMIN. CLOSED,0
II1501019,6/20/15,4:04,6/20/15,4:04,LINCOLN AVE S / WESTERN AVE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501020,6/20/15,5:46,6/20/15,5:46,EASTLAND SUITES,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501022,6/20/15,21:07,6/20/15,21:07,DEN LIQUOR,WARRANT-IN STATE,ARREST,10
II1501023,6/21/15,13:06,6/21/15,4:30,IHOTEL,TELEPHONE THREAT,ADMIN. CLOSE,0
II1501025,6/21/15,18:53,6/21/15,18:50,I72 WB / I74,ASSIST STATE POLICE,ADMIN. CLOSE,0
II1501028,6/22/15,12:01,6/22/15,12:00,100 blk of MATHEWS AV S,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,12
II1501031,6/22/15,17:48,6/22/15,17:48,WALNUT STREET N / MAIN STREET,WARRANT-IN STATE,ARREST,0
II1501032,6/22/15,17:53,6/22/15,16:40,ARMORY AV / WRIGHT S,THEFT-LOST/MISLAID PROPERTY,UNFOUNDED,47
II1501033,6/22/15,18:29,6/22/15,16:20,TALBOT LAB,BATTERY,STUDENT DISCIPLINE REFERRAL,11
II1501034,6/22/15,23:09,6/22/15,22:47,800 blk of OAK ST S,TRESPASS NOTICE,ADMIN. CLOSE,0
II1501037,6/23/15,12:30,6/23/15,12:30,JOHN ST E / SIXTH,UNLAWFUL RESTRAINT,ARREST,18
II1501038,6/23/15,14:20,6/23/15,14:20,1000 blk of HAZELWOOD DR,TRESPASS NOTICE,ADMIN. CLOSE,0
II1501041,6/23/15,20:11,6/23/15,19:56,ENGINEERING QUAD,TRESPASS NOTICE,ADMIN. CLOSE,11
II1501043,6/24/15,3:37,6/24/15,3:37,900 blk of LOCUST ST S,CRIMINAL DAMAGE TO PROPERTY,ARREST,0
II1501050,6/26/15,5:20,6/24/15,5:00,THE ARMORY,THEFT OVER $500,ADMIN. CLOSE,0
II1501052,6/26/15,17:05,6/26/15,17:05,UNIVERSITY AVENUE E / S MARKET ST,WARRANT-IN STATE,ARREST,0
II1501054,6/26/15,19:23,6/24/15,16:14,500 blk of THIRD S,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
II1501057,6/26/15,23:33,6/26/15,23:33,SPRINGFIELD AVE W / FIFTH ST,BREATH ALCOHOL OVER LIMIT,ARREST,7
II1501055,6/27/15,6:15,6/27/15,6:15,MAPLE ST / PRAIRIE ST,UNLAWFUL POSS/USE WEAPON BY FELON,ARREST,0
II1501060,6/27/15,23:42,6/27/15,23:42,MATHEWS AV N / STOUGHTON,TRESPASS-STATE SUPPORTED LAND,ARREST,7
II1501061,6/28/15,17:48,6/28/15,17:48,FOURTH ST S / STOUGHTON,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1501064,6/29/15,9:10,6/29/15,9:10,DIGITAL COMPUTER LAB,THEFT UNDER,PENDING,1
II1501066,6/29/15,14:30,6/29/15,14:30,600 blk of JOHN ST E,TRESPASS NOTICE,ADMIN. CLOSE,18
II1501067,6/29/15,14:47,6/10/15,16:00,2400 blk of FIELDS SOUTH,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
II1501071,6/29/15,18:45,6/29/15,18:45,STADIUM DR / NEIL ST,FALSE POLICE REPORT,ARREST,0
II1501072,6/29/15,22:50,6/29/15,21:00,1200 blk of OAK S,THEFT UNDER,ADMIN. CLOSE,0
II1501079,7/2/15,11:30,7/2/15,11:20,1900 blk of ORCHARD ST S,PUBLIC INDECENCY,ARREST,46
II1501084,7/3/15,1:56,7/3/15,1:56,600 blk of SPRINGFIELD E,BREATH ALCOHOL OVER LIMIT,ARREST,0
II1501085,7/3/15,9:33,7/3/15,9:33,300 blk of SPRINGFIELD W,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
FI151850444,7/4/15,22:15,7/4/15,22:15,MEMORIAL STADIUM,LIQUOR,ADMIN. CLOSED,39
II1501095,7/7/15,4:15,7/7/15,4:15,SOUTH ALLEY,HYPODERMIC NEEDLE/SYRINGE-POSS/SALE,ARREST,0
CC1504533,7/8/15,0:00,5/27/15,7:00,AUTO ZONE,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1504678,7/8/15,0:00,6/2/15,15:53,500 blk of E HEALEY ST,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1504743,7/8/15,0:00,6/2/15,22:30,500 blk of CLARK ST W,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1505184,7/8/15,0:00,5/12/15,14:12,HEALEY ST E / FIRST STREET,THEFT OVER,REPORTED TO OTHER AGENCY,0
CC1505195,7/8/15,0:00,6/18/15,23:40,S SECOND ST / WHITE ST,ASSAULT-AGGRAVATED,REPORTED TO OTHER AGENCY,0
CC1505222,7/8/15,0:00,6/14/15,8:00,WHITE ST E / THIRD,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1505325,7/8/15,0:00,6/23/15,16:43,PNC BANK,PUBLIC URINATION (C),REPORTED TO OTHER AGENCY,0
CC1505409,7/8/15,0:00,6/14/15,18:00,CHALMERS ST / THIRD,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
II1501098,7/8/15,11:07,6/26/15,12:30,SPRINGFIELD AV / GOODWIN,UNAUTHORIZED VIDEOTAPING/LIVE VIDEO,UNFOUNDED,0
II1501099,7/8/15,11:27,7/8/15,10:57,900 blk of ILLINOIS ST W,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,0
II1501105,7/9/15,13:32,7/9/15,13:32,SCOTT HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,34
FI151910053,7/10/15,1:58,7/10/15,1:58,54 E CHALMERS,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
II1501107,7/10/15,2:27,7/10/15,2:27,1500 blk of KIRBY AVE W,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501109,7/10/15,12:10,7/10/15,12:10,1600 blk of STATE STREET S,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501111,7/10/15,11:48,7/10/15,11:48,1600 blk of VALLEY,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
AR151920120,7/11/15,6:04,7/11/15,6:04,1000 COLLEGE CT,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
FI151920073,7/11/15,2:27,7/11/15,2:27,610 E JOHN,LIQUOR,ADMIN. CLOSED,14
AI151930076,7/12/15,2:49,7/12/15,2:49,1300 SPRINGFIELD,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
FI151930014,7/12/15,0:14,7/12/15,0:14,DANIELS/WRIGHT,LIQUOR,ADMIN. CLOSED,0
FI151930097,7/12/15,4:16,7/12/15,4:16,54 E GREEN,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
II1501116,7/12/15,1:17,7/12/15,1:17,300 blk of PARK ST E,POSSESSION STOLEN PROPERTY,ARREST,0
FI151940041,7/13/15,1:55,7/13/15,1:55,800 S SIXTH,LIQUOR,ADMIN. CLOSED,18
II1501122,7/14/15,20:40,7/14/15,20:40,BRADLEY AVE / POMONA,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501124,7/15/15,7:27,7/14/15,16:15,LINCOLN AVENUE RESIDENCE,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,32
II1501128,7/15/15,19:47,7/15/15,19:47,COURTESY MOTEL,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501129,7/15/15,21:02,7/12/15,15:30,1200 blk of UNIVERSITY AVE W,SEXUAL-ASSAULT-CRIMINAL,CLEARED EXCEPT. REFUSAL TO COO,0
II1501133,7/16/15,18:11,7/16/15,18:11,MCKINLEY AVENUE N / PAULA DR,WARRANT-IN STATE,ARREST,0
II1501134,7/16/15,19:06,7/16/15,18:52,600 blk of SIXTH ST S,WARRANT-IN STATE,ARREST,10
II1501135,7/16/15,22:37,7/16/15,22:37,700 blk of HARVARD STREET W,WARRANT-IN STATE,ARREST,0
II1501140,7/17/15,23:39,7/17/15,23:39,BROADWAY AVE / THOMPSON,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
FI152000089,7/19/15,3:15,7/19/15,3:15,FIFTH/CHALMERS,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
II1501145,7/19/15,2:33,7/19/15,2:33,FOURTH ST E / GREEN ST,BREATH ALCOHOL OVER LIMIT,ARREST,0
II1501146,7/19/15,17:57,7/19/15,17:57,FIRST ST S / DANIEL ST E,CARRYING ALCOHOL/LIQ OUT OF PREMISE,ARREST,0
CC1504766,7/20/15,0:00,6/5/15,2:30,LAMBDA CHI ALPH,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
CC1505097,7/20/15,0:00,6/14/15,21:00,500 blk of E SPPRINGFIELD AVE,THEFT OVER,REPORTED TO OTHER AGENCY,0
CC1505156,7/20/15,0:00,6/12/15,12:00,300 blk of E HEALEY ST,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1505365,7/20/15,0:00,6/24/15,20:22,WALGREENS,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,0
CC1505558,7/20/15,0:00,7/1/15,2:00,ALPHA DELTA PHI,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
CC1505636,7/20/15,0:00,7/3/15,9:00,blk of CHALMERS E,ASSIST OTHER POLICE DEPT,REPORTED TO OTHER AGENCY,0
CC1505647,7/20/15,0:00,7/3/15,19:30,COUNTY MARKET STORE,BATTERY,REPORTED TO OTHER AGENCY,0
CC1505774,7/20/15,0:00,7/7/15,16:41,1000 blk of S LOCUST ST,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1505792,7/20/15,0:00,7/7/15,16:00,CHALMERS ST / S SECOND ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1505822,7/20/15,0:00,7/8/15,22:00,SPRINGFIELD AV E / THIRD,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1505834,7/20/15,0:00,7/8/15,12:00,400 blk of E JOHN ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
CC1505845,7/20/15,0:00,5/17/15,15:00,600 blk of CHALMERS ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,23
CC1505853,7/20/15,0:00,7/10/15,2:52,900 blk of FOURTH ST S,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,21
CC1505856,7/20/15,0:00,7/10/15,8:00,WALGREEN DRUGS,TRESPASS TO LAND/REAL PROPERTY,REPORTED TO OTHER AGENCY,0
CC1505857,7/20/15,0:00,6/17/15,8:00,400 blk of E UNIVERSITY AVE,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1505884,7/20/15,0:00,7/4/15,13:02,600 blk of W WHITE ST,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1505913,7/20/15,0:00,7/10/15,22:00,blk of HEALEY ST E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1505938,7/20/15,0:00,7/10/15,19:00,500 blk of STOUGHTON ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
II1501149,7/20/15,1:24,7/20/15,1:24,GREEN ST S / FIFTH ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1501153,7/20/15,14:03,7/17/15,21:00,PRESIDENT'S HOUSE,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,46
II1501155,7/21/15,0:43,7/21/15,0:43,DANIEL S / FOURTH,LIQUOR-ILLEGAL CONSUMPTION BY MINOR,ARREST,21
FI152030039,7/22/15,2:12,7/22/15,2:12,300 E JOHN ST,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
II1501137,7/22/15,18:41,7/17/15,18:41,CHAMPAIGN / GARWOOD,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501176,7/23/15,20:39,7/23/15,20:39,1200 blk of BESLIN ST,BATTERY-AGGRAVATED,ADMIN. CLOSE,0
II1501177,7/23/15,23:15,7/23/15,23:15,blk of UNIVERSITY AVE E,WARRANT-IN STATE,ARREST,36
II1501178,7/23/15,23:55,7/23/15,23:55,1000 blk of MAIN STREET E,WARRANT-IN STATE,ARREST,0
II1501179,7/24/15,6:19,7/24/15,6:19,1300 blk of ABRAM,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501180,7/24/15,18:01,7/24/15,18:01,1400 blk of BESLIN ST W,WARRANT-IN STATE,ARREST,0
II1501181,7/24/15,19:26,7/24/15,19:26,1200 blk of MATHEWS AVE N,WARRANT-IN STATE,ARREST,49
AI152060039,7/25/15,1:22,7/25/15,1:22,528 E GREEN ST,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
FI152060072,7/25/15,2:17,7/25/15,2:17,400 E GREEN,LIQUOR - PUBLIC PROPERTY,ADMIN. CLOSED,0
II1501182,7/25/15,3:14,7/25/15,3:14,SPRINGFIELD AVE / STATE ST,BREATH ALCOHOL OVER LIMIT,ARREST,0
II1501183,7/25/15,16:59,7/25/15,16:59,FLORIDA AV W / LINCOLN,DEL/MANUF CANNABIS UNDER 10 G -MISD,ARREST,40
FI152070109,7/26/15,7:00,7/26/15,7:00,1007 S LOCUST,DRUGS,ADMIN. CLOSED,0
II1501188,7/27/15,0:30,7/27/15,0:25,JOHN ST / LOCUST,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,0
II1501189,7/27/15,2:58,7/27/15,2:58,SPRINGFIELD AVE / THIRD ST,BREATH ALCOHOL OVER LIMIT,ARREST,0
CSA15-18,7/28/15,10:13,5/15/15,UNKNOWN,SPAIN,SEX OFFENSE,ADMIN. CLOSED,0
II1501196,7/28/15,3:00,7/28/15,3:00,UNIVERSITY AVE W / ORCHARD ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1501197,7/28/15,4:10,7/28/15,4:10,"FISHER, IL",RESIST/OBSTRUCT/DISARM AN OFFICER,PENDING,0
II1501198,7/28/15,9:22,7/28/15,9:22,INSTITUTE FOR GENOMIC BIO,THEFT UNDER,ADMIN. CLOSE,49
FI152100543,7/29/15,23:38,7/29/15,23:38,300 E CLARK ST,LIQUOR - ILLEGAL TRANSPORTATION,ADMIN. CLOSED,0
II1501205,7/29/15,23:46,7/29/15,22:30,OAK STREET BASKETBALL,THEFT OVER,PENDING,42
II1501208,7/30/15,14:21,11/13/14,0:00,CHESTERBROOK ACADEMY,OTHER CRIMINAL OFFENSES,ADMIN. CLOSE,0
II1501210,7/30/15,17:21,7/30/15,1:55,BECKMAN INSTITUTE,THEFT UNDER,ADMIN. CLOSE,1
FI152120496,7/31/15,22:35,7/31/15,22:35,810 W GREEN ST,DRUGS,ADMIN. CLOSED,0
II1501215,7/31/15,17:52,7/31/15,17:52,600 blk of GREEN STREET E,WARRANT-IN STATE,ARREST,14
II1501217,7/31/15,22:11,7/31/15,22:11,UNIVERSITY AVENUE E / S SIXTH ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501220,8/1/15,16:38,8/1/15,16:38,UNIVERSITY AVENUE E / SIXTH ST,WARRANT-IN STATE,ARREST,0
II1501224,8/1/15,23:36,8/1/15,23:36,FIFTH S / CLARK,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,0
II1501227,8/2/15,18:47,8/2/15,18:00,SMITH MUSIC HALL,THEFT OVER,UNFOUNDED,47
CSA15-19,8/3/15,15:30,03/21/2015-,UNKNOWN,"PANAMA CITY, FL",SEX OFFENSE,ADMIN. CLOSED,0
II1501156,8/3/15,8:00,7/21/15,9:38,DUDLEY RD / N RISING,METRO ACTIVATION,ADMIN. CLOSE,0
II1501228,8/3/15,2:15,8/3/15,2:15,SPRINGFIELD AVE / WRIGHT ST,BREATH ALCOHOL OVER LIMIT,ARREST,11
FI152160014,8/4/15,0:41,8/4/15,0:41,110 E. ARMORY,LIQUOR - UNDERAGE CONSUMPTION,,0
FI152160450,8/4/15,22:06,8/4/15,22:06,1306 HEDGE ROAD,LIQUOR - PUBLIC PROPERTY,ADMIN. CLOSED,0
II1501234,8/4/15,2:22,8/4/15,2:22,FOURTH ST S / CHALMERS ST,WARRANT-IN STATE,ARREST,27
II1501235,8/4/15,3:26,8/4/15,3:26,DAYS INN,METRO ACTIVATION,ADMIN. CLOSE,0
II1501242,8/6/15,23:47,8/6/15,15:00,INSTITUE FOR GENOMIC BIO,THEFT UNDER,ADMIN. CLOSE,49
II1501243,8/7/15,5:45,8/7/15,5:45,1200 blk of FLORIDA AVE E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501247,8/7/15,19:28,8/7/15,19:28,200 blk of PEABODY DR,THEFT-LABOR OR SERVICES,STUDENT DISCIPLINE REFERRAL,34
II1501254,8/10/15,19:18,8/7/15,14:00,ELECTRICAL AND COMPUTER E,THEFT UNDER,ADMIN. CLOSE,1
II1501256,8/11/15,3:16,8/11/15,3:16,FLORIDA AVE W / ORCHARD ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,40
II1501261,8/12/15,0:29,8/12/15,0:29,CHALMERS ST S / FIRST ST,DRUG EQUIPMENT-POSSESSION,PENDING,0
II1501262,8/12/15,12:06,8/6/15,0:00,MADIGAN LAB,THEFT OVER,ADMIN. CLOSE,36
II1501263,8/12/15,15:32,8/11/15,12:00,SIEBEL CENTER,THEFT OVER,ADMIN. CLOSE,4
II1501266,8/13/15,22:15,8/13/15,22:00,STADIUM DR / OAK ST,THEFT UNDER,ADMIN. CLOSE,37
II1501267,8/14/15,2:13,8/14/15,2:13,TACO BELL,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1501271,8/14/15,17:41,8/14/15,17:41,MAHOMET,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1501274,8/15/15,17:02,8/15/15,17:02,blk of UNIVERSITY AVENUE E,WARRANT-IN STATE,ARREST,36
II1501276,8/15/15,18:00,8/15/15,18:00,500 blk of GREEN STREET E,WARRANT-IN STATE,ARREST,0
II1501278,8/16/15,17:00,8/16/15,16:58,SECOND ST / GREEN ST E,TRESPASS NOTICE,ADMIN. CLOSE,0
II1501279,8/16/15,17:31,8/16/15,17:31,WRIGHT STREET S / HEALEY STREET E,HYPODERMIC NEEDLE/SYRINGE-POSS/SALE,ARREST,11
II1501281,8/16/15,21:36,8/16/15,21:36,OAK STREET S / STADIUM DRIVE,TRESPASS-STATE SUPPORTED LAND,ARREST,0
CC1504566,8/17/15,0:00,5/29/15,3:16,500 blk of SIXTH ST S,EXTORTION,REPORTED TO OTHER AGENCY,9
