incidentID,reportedAt,occuredAt,disposition,crimeTypeID
CC1800228,2018-5-18 0:00,2018-1-10 20:25,REPORTED TO OTHER AGENCY,462
II1800649,2018-5-19 0:46,2018-5-19 0:46,ARREST,462
CH1804046,2018-5-20 7:00,2010-5-19 15:22,REPORTED TO OTHER AGENCY,474
CC1803005,2018-5-22 0:00,2018-4-14 14:00,REPORTED TO OTHER AGENCY,826
CC1803482,2018-5-22 0:00,2018-4-29 17:00,REPORTED TO OTHER AGENCY,720
CC1803898,2018-5-22 0:00,2018-5-12 22:00,REPORTED TO OTHER AGENCY,640
CC1803951,2018-5-22 0:00,2018-5-16 10:40,REPORTED TO OTHER AGENCY,339
CH1804104,2018-5-22 7:00,2018-5-21 9:27,REPORTED TO OTHER AGENCY,504
II1800654,2018-5-22 10:15,2018-5-22 10:15,ADMIN. CLOSE,499
II1800655,2018-5-22 11:05,2018-5-22 11:00,PENDING,644
UR1802292,2018-5-22 7:00,2018-5-21 18:14,REPORTED TO OTHER AGENCY,313
UU1801424,2018-5-22 0:00,2018-4-1 2:29,REPORTED TO OTHER AGENCY,682
UU1801507,2018-5-22 0:00,2018-4-7 1:21,REPORTED TO OTHER AGENCY,721
UU1801724,2018-5-22 0:00,2018-4-19 11:30,REPORTED TO OTHER AGENCY,738
CC1802641,2018-5-23 0:00,2018-3-18 12:00,REPORTED TO OTHER AGENCY,738
CH1804142,2018-5-23 7:00,2018-5-22 17:27,REPORTED TO OTHER AGENCY,786
II1800796,2018-5-23 2:05,2018-5-23 2:05,PENDING,470
II1800664,2018-5-26 22:48,2018-5-26 22:48,ARREST,367
II1800665,2018-5-26 22:48,2018-5-26 22:48,ARREST,306
CC1804015,2018-5-29 0:00,2018-5-18 12:36,REPORTED TO OTHER AGENCY,455
II1800672,2018-5-30 22:08,2018-5-30 22:08,ADMIN. CLOSE,499
IF1800735,2018-5-31 2:35,2018-5-31 2:35,ADMIN CLOSED,614
CC1803816,2018-6-1 0:00,2018-5-12 1:01,REPORTED TO OTHER AGENCY,724
CC1804131,2018-6-1 0:00,2018-5-13 8:00,REPORTED TO OTHER AGENCY,640
II1800676,2018-6-1 19:41,2018-6-1 19:41,ARREST,850
UU1802453,2018-6-1 0:00,2018-5-30 22:00,REPORTED TO OTHER AGENCY,648
IF1800749,2018-6-2 19:31,2018-6-2 19:31,ADMIN CLOSED,474
II1800677,2018-6-2 17:03,2018-6-2 17:03,ARREST,306
II1800681,2018-6-3 9:53,2018-6-2 19:10,ADMIN. CLOSE,720
UR1802517,2018-6-3 7:00,2018-6-2 21:07,REPORTED TO OTHER AGENCY,504
II1800688,2018-6-4 16:20,2018-6-4 16:20,ARREST,391
II1800690,2018-6-4 20:56,2018-6-4 20:56,ARREST,720
CC1804288,2018-6-6 0:00,2018-5-27 3:07,REPORTED TO OTHER AGENCY,364
II1800703,2018-6-8 2:55,2018-6-8 2:55,ARREST,473
CC1804625,2018-6-9 0:00,2018-6-8 19:15,REPORTED TO OTHER AGENCY,625
IF1800770,2018-6-9 2:14,2018-6-9 2:14,ADMIN CLOSED,556
CC1804645,2018-6-10 0:00,2018-6-8 17:00,REPORTED TO OTHER AGENCY,532
II1800713,2018-6-12 19:28,2018-6-12 19:05,ARREST,306
II1800715,2018-6-12 23:33,2018-6-12 23:32,ARREST,306
CC1804441,2018-6-13 0:00,2018-6-2 3:22,REPORTED TO OTHER AGENCY,339
CC1804533,2018-6-13 0:00,2018-6-5 3:46,REPORTED TO OTHER AGENCY,738
II1800716,2018-6-13 9:44,2018-6-13 9:44,ARREST,598
II1800722,2018-6-14 23:56,2018-6-14 23:56,ARREST,682
II1800723,2018-6-15 16:45,2018-6-15 12:40,ADMIN. CLOSE,720
II1800724,2018-6-15 21:31,2018-6-15 21:30,ADMIN. CLOSE,499
II1800725,2018-6-16 0:21,2018-6-16 0:20,ARREST,306
II1800726,2018-6-16 3:58,2018-6-16 3:58,ADMIN. CLOSE,499
IF1800792,2018-6-17 0:35,2018-6-17 0:35,ADMIN CLOSED,614
II1800730,2018-6-17 10:32,2018-6-16 16:06,PENDING,436
II1800732,2018-6-17 13:24,2018-6-17 13:24,ARREST,735
II1800733,2018-6-17 23:57,2018-6-17 23:57,ARREST,535
IF1800793,2018-6-18 20:42,2018-6-18 20:42,ADMIN CLOSED,604
IF1800794,2018-6-18 20:04,2018-6-18 20:04,ADMIN CLOSED,604
II1800737,2018-6-19 1:20,2018-6-19 1:20,ARREST,688
CC1804689,2018-6-20 0:00,2018-6-11 3:00,REPORTED TO OTHER AGENCY,826
CC1804783,2018-6-20 0:00,2018-6-13 18:20,REPORTED TO OTHER AGENCY,457
II1800741,2018-6-20 17:16,2018-6-19 11:27,ADMIN. CLOSE,720
II1800742,2018-6-20 21:24,2018-6-20 19:30,ADMIN. CLOSE,720
CH1805017,2018-6-22 7:00,2018-6-22 0:44,REPORTED TO OTHER AGENCY,504
CC1804853,2018-6-25 0:00,2018-6-16 3:58,REPORTED TO OTHER AGENCY,368
II1800755,2018-6-26 3:46,2018-6-26 3:46,ADMIN. CLOSE,378
II1800756,2018-6-26 12:40,2018-6-25 17:00,ADMIN. CLOSE,399
II1800757,2018-6-27 1:11,2018-6-27 1:11,ARREST,735
CC1804935,2018-6-28 0:00,2018-6-19 12:08,REPORTED TO OTHER AGENCY,640
CC1805109,2018-6-28 0:00,2018-6-25 5:10,REPORTED TO OTHER AGENCY,826
II1800740,2018-6-29 10:24,2018-6-29 10:24,PENDING,528
IF1800832,2018-6-30 23:42,2018-6-30 23:42,ADMIN CLOSED,698
CSA18-137,2018-7-3 13:47,2018-3-8 13:53,ADMIN CLOSED,815
IF1800834,2018-7-3 23:22,2018-7-3 23:22,ADMIN CLOSED,698
II1800777,2018-7-3 2:24,2018-7-3 2:24,ARREST,711
II1800780,2018-7-3 9:53,2018-7-3 9:53,ADMIN. CLOSE,619
LT17-117,2018-7-3 12:00,2017-6-24 2:14,REPORTED TO OTHER AGENCY,556
II1800781,2018-7-4 0:01,2018-7-3 21:40,ADMIN. CLOSE,848
II1800782,2018-7-4 4:24,2018-7-4 4:24,ARREST,306
CC1805101,2018-7-5 0:00,2018-6-23 5:02,REPORTED TO OTHER AGENCY,738
CC1805252,2018-7-5 0:00,2018-6-29 21:00,REPORTED TO OTHER AGENCY,364
UU1802952,2018-7-5 0:00,2018-6-29 4:15,REPORTED TO OTHER AGENCY,848
II1800784,2018-7-6 15:18,2018-7-6 10:00,ADMIN. CLOSE,470
II1800785,2018-7-6 18:26,2018-7-6 18:26,ARREST,838
II1800787,2018-7-7 2:53,2018-7-7 2:53,ARREST,711
CSA18-139,2018-7-9 11:03,2018-7-8 20:00,ADMIN CLOSED,603
II1800791,2018-7-9 10:14,2018-7-6 16:00,CLEARED EXCEPT. PROS. FAIL TO,758
CC1805288,2018-7-10 0:00,2018-6-12 12:00,REPORTED TO OTHER AGENCY,354
CC1805497,2018-7-10 0:00,2018-7-8 19:43,REPORTED TO OTHER AGENCY,848
CC1805527,2018-7-10 0:00,2018-7-9 22:43,REPORTED TO OTHER AGENCY,682
II1800797,2018-7-10 17:38,2018-7-10 17:38,ADMIN. CLOSE,499
II1800800,2018-7-10 23:12,2018-7-10 23:12,ARREST,535
II1800801,2018-7-11 9:05,2018-7-11 9:03,PENDING,419
CC1805386,2018-7-12 0:00,2018-6-28 16:19,REPORTED TO OTHER AGENCY,795
CC1805424,2018-7-12 0:00,2018-6-10 12:00,REPORTED TO OTHER AGENCY,354
CC1805471,2018-7-12 0:00,2018-7-8 0:26,REPORTED TO OTHER AGENCY,795
CC1805488,2018-7-12 0:00,2018-7-7 17:35,REPORTED TO OTHER AGENCY,824
II1800805,2018-7-12 18:22,2018-7-12 18:22,PENDING,470
II1800807,2018-7-14 3:03,2018-7-14 3:03,ARREST,711
IF1800868,2018-7-15 3:11,2018-7-15 3:11,ADMIN CLOSED,614
II1800814,2018-7-16 9:24,2018-4-24 13:00,PENDING,640
CC1805450,2018-7-18 0:00,2018-7-6 16:30,REPORTED TO OTHER AGENCY,462
CC1805483,2018-7-18 0:00,2018-7-7 14:30,REPORTED TO OTHER AGENCY,364
II1800700,2018-7-18 10:24,2018-7-18 10:24,ARREST,535
CC1805754,2018-7-19 0:00,2018-7-18 13:55,REPORTED TO OTHER AGENCY,306
II1800823,2018-7-19 21:27,2018-7-19 18:20,PENDING,720
II1800826,2018-7-20 15:44,2018-7-17 17:00,PENDING,644
II1800827,2018-7-20 18:51,2018-7-20 14:00,ADMIN. CLOSE,720
II1800828,2018-7-20 23:39,2018-7-20 23:39,ADMIN. CLOSE,499
IF1800883,2018-7-22 0:22,2018-7-22 0:22,ADMIN CLOSED,614
II1800833,2018-7-23 11:22,2018-7-19 23:50,REFERRED TO OTHER JURISDICTION,640
CC1805884,2018-7-24 0:00,2018-7-23 17:08,REPORTED TO OTHER AGENCY,717
II1800838,2018-7-24 22:14,2018-7-24 22:00,ADMIN. CLOSE,462
II1800844,2018-7-26 16:44,2018-7-26 16:44,ADMIN. CLOSE,414
UR1803416,2018-7-26 7:00,2018-7-26 6:07,REPORTED TO OTHER AGENCY,313
CC1804510,2018-7-27 0:00,2018-6-4 11:46,REPORTED TO OTHER AGENCY,306
CC1804776,2018-7-27 0:00,2018-6-13 15:02,REPORTED TO OTHER AGENCY,670
IF1800895,2018-7-27 0:23,2018-7-27 0:23,ADMIN CLOSED,614
II1800845,2018-7-27 4:08,2018-7-27 4:08,ARREST,711
CC1805987,2018-7-28 0:00,2018-7-26 10:00,REPORTED TO OTHER AGENCY,548
II1800849,2018-7-28 14:03,2018-7-25 20:00,REFERRED TO OTHER JURISDICTION,499
II1800856,2018-7-30 13:13,2018-7-30 11:45,PENDING,786
II1800870,2018-8-1 18:25,2018-8-1 18:25,ARREST,718
IF1800922,2018-8-2 23:57,2018-8-2 23:57,ADMIN CLOSED,698
II1800871,2018-8-2 0:17,2018-8-2 0:17,ARREST,824
CC1805784,2018-8-7 0:00,2018-7-14 17:00,REPORTED TO OTHER AGENCY,720
CC1805822,2018-8-7 0:00,2018-7-21 3:30,REPORTED TO OTHER AGENCY,810
CC1806040,2018-8-7 0:00,2018-2-24 12:00,REPORTED TO OTHER AGENCY,467
CC1806054,2018-8-7 0:00,2018-7-27 7:30,REPORTED TO OTHER AGENCY,738
CC1806239,2018-8-7 0:00,2018-8-6 10:22,REPORTED TO OTHER AGENCY,306
CSA17-263,2018-8-7 14:15,2017-2-17 11:06,ADMIN CLOSED,781
II1800880,2018-8-7 19:53,2018-8-7 19:53,ARREST,640
CC1806204,2018-8-8 0:00,2018-8-4 19:15,REPORTED TO OTHER AGENCY,720
CC1806216,2018-8-8 0:00,2018-8-4 17:00,REPORTED TO OTHER AGENCY,826
CC1806039,2018-8-9 0:00,2018-7-5 17:30,REPORTED TO OTHER AGENCY,467
II1800892,2018-8-12 13:57,2018-8-12 13:57,ARREST,306
II1800894,2018-8-12 21:27,2018-8-12 21:27,ARREST,640
II1800896,2018-8-13 14:56,2018-8-9 12:00,ADMIN. CLOSE,399
II1800900,2018-8-15 14:09,2018-8-15 14:05,ADMIN. CLOSE,720
CC1806301,2018-8-16 0:00,2018-8-7 23:00,REPORTED TO OTHER AGENCY,748
II1800901,2018-8-16 17:03,2018-8-16 17:01,ADMIN. CLOSE,499
UU1803782,2018-8-16 0:00,2018-8-15 8:46,REPORTED TO OTHER AGENCY,388
II1800902,2018-8-17 16:49,2018-8-17 16:49,ARREST,640
II1801041,2018-8-20 10:00,2018-4-3 0:01,PENDING,640
CC1805385,2018-8-23 0:00,2018-7-4 9:00,REPORTED TO OTHER AGENCY,720
CC1805681,2018-8-23 0:00,2018-7-15 20:46,REPORTED TO OTHER AGENCY,834
CC1805723,2018-8-23 0:00,2018-7-17 7:52,REPORTED TO OTHER AGENCY,720
CC1806050,2018-8-23 0:00,2018-7-29 18:11,REPORTED TO OTHER AGENCY,720
CC1806364,2018-8-23 0:00,2018-8-10 19:20,REPORTED TO OTHER AGENCY,702
CC1806678,2018-8-23 0:00,2018-8-23 2:00,REPORTED TO OTHER AGENCY,848
IF1800976,2018-8-23 0:29,2018-8-23 0:29,ADMIN CLOSED,698
IF1800977,2018-8-23 2:07,2018-8-23 2:07,STUDENT DISC REFERRAL,698
UR1803895,2018-8-23 7:00,2018-8-22 17:28,REPORTED TO OTHER AGENCY,342
CC1806706,2018-8-24 0:00,2018-8-24 4:00,REPORTED TO OTHER AGENCY,532
IF1800988,2018-8-24 2:16,2018-8-24 2:16,ADMIN CLOSED,614
IF1800990,2018-8-24 0:17,2018-8-24 0:17,ADMIN CLOSED,614
IF1800991,2018-8-24 1:04,2018-8-24 1:04,ADMIN CLOSED,614
IF1800992,2018-8-24 1:58,2018-8-24 1:58,ADMIN CLOSED,614
II1800914,2018-8-24 3:01,2018-8-24 3:01,PENDING,795
CC1806741,2018-8-25 0:00,2018-8-24 23:30,REPORTED TO OTHER AGENCY,717
II1800922,2018-8-25 16:23,2018-7-22 21:08,PENDING,410
CC1806773,2018-8-26 0:00,2018-8-26 0:01,REPORTED TO OTHER AGENCY,848
IF1801007,2018-8-26 0:06,2018-8-26 0:06,ADMIN CLOSED,529
II1800927,2018-8-26 11:14,2018-8-26 11:14,ADMIN. CLOSE,414
II1800928,2018-8-26 15:37,2018-8-26 12:15,ARREST,644
II1800933,2018-8-27 0:45,2018-8-27 0:40,ARREST,816
CC1806601,2018-8-28 0:00,2018-8-3 17:00,REPORTED TO OTHER AGENCY,720
CC1806616,2018-8-28 0:00,2018-8-20 23:34,REPORTED TO OTHER AGENCY,488
UU1803338,2018-8-28 0:00,2018-7-21 17:45,REPORTED TO OTHER AGENCY,569
IF1801036,2018-8-29 4:45,2018-8-29 4:45,STUDENT DISC REFERRAL,614
UU1803982,2018-8-29 0:00,2018-8-26 22:15,REPORTED TO OTHER AGENCY,608
II1800970,2018-8-30 0:05,2018-8-30 0:05,ADMIN. CLOSE,499
UU1804042,2018-8-30 0:00,2018-8-29 2:10,REPORTED TO OTHER AGENCY,339
IF1801046,2018-8-31 0:52,2018-8-31 0:52,ADMIN CLOSED,614
IF1801047,2018-8-31 2:08,2018-8-31 2:08,STUDENT DISC REFERRAL,614
IF1801055,2018-8-31 0:26,2018-8-31 0:26,ADMIN CLOSED,614
II1800963,2018-8-31 1:15,2018-8-31 1:15,ARREST,795
II1800968,2018-8-31 13:19,2018-8-30 21:00,ADMIN. CLOSE,532
CC1806953,2018-9-1 0:00,2018-9-1 2:40,REPORTED TO OTHER AGENCY,640
CC1806954,2018-9-1 0:00,2018-9-1 2:49,REPORTED TO OTHER AGENCY,388
II1800975,2018-9-1 2:49,2018-9-1 2:49,ADMIN. CLOSE,499
II1800984,2018-9-2 19:39,2018-9-2 19:39,ARREST,306
UR1804103,2018-9-2 7:00,2018-9-1 20:03,REPORTED TO OTHER AGENCY,313
IF1801077,2018-9-3 3:34,2018-9-3 3:34,ADMIN CLOSED,614
UR1804129,2018-9-3 7:00,2018-9-3 2:52,REPORTED TO OTHER AGENCY,856
II1801211,2018-9-4 20:31,2018-9-3 18:30,ADMIN. CLOSE,499
CC1806409,2018-9-5 0:00,2018-8-10 15:00,REPORTED TO OTHER AGENCY,738
CC1806894,2018-9-5 0:00,2018-8-26 21:45,REPORTED TO OTHER AGENCY,782
CC1806897,2018-9-5 0:00,2018-8-30 1:30,REPORTED TO OTHER AGENCY,462
CC1806685,2018-9-6 0:00,2018-8-17 8:00,REPORTED TO OTHER AGENCY,364
CC1806931,2018-9-6 0:00,2018-8-31 12:13,REPORTED TO OTHER AGENCY,724
CC1806939,2018-9-6 0:00,2018-8-31 15:49,REPORTED TO OTHER AGENCY,724
CC1806949,2018-9-6 0:00,2018-9-1 0:10,REPORTED TO OTHER AGENCY,736
CC1807010,2018-9-6 0:00,2018-9-2 17:14,REPORTED TO OTHER AGENCY,313
IF1801135,2018-9-6 11:18,2018-9-6 11:18,ADMIN CLOSED,604
IF1801113,2018-9-7 22:00,2018-9-7 22:00,STUDENT DISC REFERRAL,614
IF1801119,2018-9-7 23:55,2018-9-7 23:55,ADMIN CLOSED,529
II1801004,2018-9-7 1:29,2018-9-7 1:29,ADMIN. CLOSE,499
II1801010,2018-9-7 12:35,2018-9-7 11:30,PENDING,360
II1801012,2018-9-7 20:39,2018-9-7 20:39,ARREST,306
CC1807064,2018-9-10 0:00,2018-9-4 12:40,REPORTED TO OTHER AGENCY,462
II1801026,2018-9-10 13:07,2018-9-9 17:00,ADMIN. CLOSE,720
UR1804272,2018-9-10 7:00,2018-9-9 23:17,REPORTED TO OTHER AGENCY,856
02225-2018,2018-9-11 14:53,2018-8-31 0:01,ADMIN CLOSED,354
II1801034,2018-9-11 12:49,2018-9-11 12:49,ARREST,758
CC1806923,2018-9-12 0:00,2018-8-31 1:31,REPORTED TO OTHER AGENCY,615
II1801057,2018-9-14 16:58,2017-12-18 7:00,ADMIN. CLOSE,499
II1801058,2018-9-14 17:01,2018-6-13 23:00,ADMIN. CLOSE,499
II1801059,2018-9-14 20:09,2018-9-14 17:30,ADMIN. CLOSE,720
IF1801170,2018-9-15 1:52,2018-9-15 1:52,ADMIN CLOSED,614
IF1801183,2018-9-15 0:44,2018-9-15 0:44,STUDENT DISC REFERRAL,698
CC1806738,2018-9-17 0:00,2018-8-24 22:00,REPORTED TO OTHER AGENCY,724
CC1807192,2018-9-17 0:00,2018-9-8 22:55,REPORTED TO OTHER AGENCY,663
CC1806781,2018-9-18 0:00,2018-8-25 16:30,REPORTED TO OTHER AGENCY,462
CC1806898,2018-9-18 0:00,2018-8-3 9:00,REPORTED TO OTHER AGENCY,640
CC1806900,2018-9-18 0:00,2018-8-30 11:58,REPORTED TO OTHER AGENCY,702
CC1807190,2018-9-18 0:00,2018-9-8 22:37,REPORTED TO OTHER AGENCY,663
CC1807468,2018-9-18 0:00,2018-9-13 21:00,REPORTED TO OTHER AGENCY,453
CSA18-176,2018-9-18 15:54,2018-9-12 16:00,ADMIN CLOSED,815
IF1801195,2018-9-18 20:44,2018-9-18 20:44,ADMIN CLOSED,642
II1801075,2018-9-18 10:47,2018-9-4 11:00,ADMIN. CLOSE,470
UU1803770,2018-9-18 0:00,2018-8-14 16:20,REPORTED TO OTHER AGENCY,848
UU1803845,2018-9-18 0:00,2018-8-20 1:19,REPORTED TO OTHER AGENCY,664
UU1803970,2018-9-18 0:00,2018-8-26 9:00,REPORTED TO OTHER AGENCY,477
II1801087,2018-9-20 9:25,2018-9-20 9:25,ARREST,848
II1801088,2018-9-20 10:17,2018-9-19 8:23,PENDING,470
UR1804479,2018-9-21 7:00,2018-9-20 19:46,REPORTED TO OTHER AGENCY,313
CC1807619,2018-9-22 0:00,2018-9-22 2:20,REPORTED TO OTHER AGENCY,848
IF1801220,2018-9-22 1:37,2018-9-22 1:37,ADMIN CLOSED,614
II1801100,2018-9-22 14:48,2018-9-22 14:45,ARREST,795
IF1801235,2018-9-23 0:42,2018-9-23 0:42,ADMIN CLOSED,614
II1801101,2018-9-23 0:27,2018-9-23 0:26,ADMIN. CLOSE,499
UR1804528,2018-9-23 7:00,2018-9-22 23:07,REPORTED TO OTHER AGENCY,313
UR1804532,2018-9-23 7:00,2018-9-23 2:04,REPORTED TO OTHER AGENCY,786
UR1804544,2018-9-23 7:00,2018-9-23 17:31,REPORTED TO OTHER AGENCY,313
CC1807405,2018-9-24 0:00,2018-9-15 13:13,REPORTED TO OTHER AGENCY,449
CC1807455,2018-9-24 0:00,2018-9-17 15:52,REPORTED TO OTHER AGENCY,455
CC1807375,2018-9-25 0:00,2018-9-13 22:30,REPORTED TO OTHER AGENCY,738
CC1807624,2018-9-25 0:00,2018-9-22 9:30,REPORTED TO OTHER AGENCY,770
CSA18-183,2018-9-25 7:49,2018-9-23 3:24,ADMIN CLOSED,603
II1801130,2018-9-26 22:06,2018-9-26 17:00,ADMIN. CLOSE,720
02476-2018,2018-9-27 10:55,2018-9-22 1:38,STUDENT DISC REFERRAL,614
II1801140,2018-9-27 23:02,2018-9-27 23:02,ARREST,342
IF1801260,2018-9-28 0:29,2018-9-28 0:29,ADMIN CLOSED,614
II1801141,2018-9-28 2:43,2018-9-28 2:40,PENDING,786
CC1807845,2018-9-29 0:00,2018-9-29 2:05,REPORTED TO OTHER AGENCY,475
UR1804626,2018-9-29 7:00,2018-9-28 12:28,REPORTED TO OTHER AGENCY,504
II1801150,2018-9-30 2:11,2018-9-29 18:00,ADMIN. CLOSE,640
II1801160,2018-10-1 9:15,2018-9-26 17:00,ADMIN. CLOSE,720
II1801165,2018-10-1 16:42,2018-9-28 14:20,ADMIN. CLOSE,720
II1801167,2018-10-1 19:13,2018-10-1 19:13,ARREST,306
IF1801290,2018-10-2 23:58,2018-10-2 23:58,STUDENT DISC REFERRAL,614
CC1807892,2018-10-3 0:00,2018-10-1 0:44,REPORTED TO OTHER AGENCY,455
UU1804661,2018-10-3 0:00,2018-9-30 0:16,REPORTED TO OTHER AGENCY,583
II1801199,2018-10-4 12:54,2018-10-4 0:10,ADMIN. CLOSE,499
CC1807994,2018-10-5 0:00,2018-10-4 0:15,REPORTED TO OTHER AGENCY,532
II1801183,2018-10-5 2:12,2018-10-5 2:12,ADMIN. CLOSE,499
CC1808047,2018-10-6 0:00,2018-10-5 11:00,REPORTED TO OTHER AGENCY,848
IF1801314,2018-10-6 2:00,2018-10-6 2:00,ADMIN CLOSED,614
IF1801316,2018-10-6 2:30,2018-10-6 2:30,ADMIN CLOSED,614
II1801191,2018-10-6 10:54,2018-10-6 10:00,ADMIN. CLOSE,816
UR1804783,2018-10-6 7:00,2018-10-5 15:32,REPORTED TO OTHER AGENCY,642
IF1801334,2018-10-7 22:48,2018-10-7 22:48,ADMIN CLOSED,433
II1801210,2018-10-10 1:31,2018-10-10 1:31,ADMIN. CLOSE,499
II1801213,2018-10-10 16:10,2018-10-10 12:03,REFERRED TO OTHER JURISDICTION,562
II1801217,2018-10-10 17:56,2018-10-9 19:00,ADMIN. CLOSE,640
II1801218,2018-10-10 18:41,2018-10-10 18:41,ADMIN. CLOSE,499
UU1804824,2018-10-10 0:00,2018-10-1 8:00,REPORTED TO OTHER AGENCY,532
02686-2018,2018-10-11 12:22,2018-10-9 1:18,STUDENT DISC REFERRAL,614
02702-2018,2018-10-11 12:31,2018-10-9 22:05,STUDENT DISC REFERRAL,698
II1801226,2018-10-12 6:06,2018-10-12 6:00,PENDING,720
II1801231,2018-10-12 23:26,2018-10-12 23:26,ARREST,306
UR1804896,2018-10-12 7:00,2018-10-11 23:13,REPORTED TO OTHER AGENCY,313
IF1801352,2018-10-13 0:58,2018-10-13 0:58,ADMIN CLOSED,556
IF1801391,2018-10-13 15:20,2018-10-13 15:20,ADMIN CLOSED,614
II1801232,2018-10-13 3:40,2018-10-13 3:40,STUDENT DISCIPLINE REFERRAL,745
II1801238,2018-10-13 23:00,2018-10-13 23:00,ADMIN. CLOSE,499
II1801241,2018-10-14 12:04,2018-10-14 0:37,PENDING,690
II1801242,2018-10-14 13:05,2018-10-13 14:30,ADMIN. CLOSE,532
CC1808158,2018-10-15 0:00,2018-10-8 19:15,REPORTED TO OTHER AGENCY,826
CC1808191,2018-10-15 0:00,2018-10-4 15:00,REPORTED TO OTHER AGENCY,720
UR1804944,2018-10-15 7:00,2018-10-14 12:08,REPORTED TO OTHER AGENCY,786
UR1804964,2018-10-16 7:00,2018-10-15 15:22,REPORTED TO OTHER AGENCY,717
UR1804976,2018-10-16 7:00,2018-10-15 20:35,REPORTED TO OTHER AGENCY,764
IF1801376,2018-10-17 1:13,2018-10-17 1:13,ADMIN CLOSED,556
II1801263,2018-10-17 15:00,2018-10-13 18:00,PENDING,720
II1801269,2018-10-17 21:30,2018-10-17 1:20,CLEARED EXCEPT. PROS. FAIL TO,532
II1801274,2018-10-18 18:56,2018-10-18 18:56,PENDING,354
IF1801414,2018-10-21 3:24,2018-10-21 3:24,ADMIN CLOSED,614
IF1801417,2018-10-21 2:06,2018-10-21 2:06,ADMIN CLOSED,614
CC1808364,2018-10-22 0:00,2018-10-15 23:00,REPORTED TO OTHER AGENCY,640
CH1808519,2018-10-22 7:00,2018-10-21 16:36,REPORTED TO OTHER AGENCY,764
CSA18-218,2018-10-22 18:46,2017-8-7 6:00,ADMIN CLOSED,603
II1801290,2018-10-22 23:48,2018-10-22 23:48,ARREST,306
UR1805074,2018-10-22 7:00,2018-10-21 10:20,REPORTED TO OTHER AGENCY,717
CC1808204,2018-10-23 0:00,2018-10-3 0:01,REPORTED TO OTHER AGENCY,467
CC1808433,2018-10-24 0:00,2018-8-19 18:00,REPORTED TO OTHER AGENCY,467
UU1805128,2018-10-24 0:00,2018-10-15 11:00,REPORTED TO OTHER AGENCY,745
03030-2018,2018-10-25 14:13,2018-10-25 0:41,STUDENT DISC REFERRAL,614
CC1807369,2018-10-25 0:00,2018-9-14 14:30,REPORTED TO OTHER AGENCY,720
CC1807384,2018-10-25 0:00,2018-9-14 15:00,REPORTED TO OTHER AGENCY,644
CC1807936,2018-10-25 0:00,2018-9-26 1:00,REPORTED TO OTHER AGENCY,720
CC1808271,2018-10-25 0:00,2018-10-12 22:00,REPORTED TO OTHER AGENCY,724
UU1804105,2018-10-25 0:00,2018-9-1 20:40,REPORTED TO OTHER AGENCY,848
UU1804135,2018-10-25 0:00,2018-9-3 11:30,REPORTED TO OTHER AGENCY,462
CC1806971,2018-10-26 0:00,2018-9-1 8:26,REPORTED TO OTHER AGENCY,388
CC1808637,2018-10-26 0:00,2018-10-26 1:35,REPORTED TO OTHER AGENCY,786
II1801316,2018-10-26 23:46,2018-10-26 20:50,ADMIN. CLOSE,399
IF1801451,2018-10-27 2:05,2018-10-27 2:05,ADMIN CLOSED,614
IF1801456,2018-10-27 0:23,2018-10-27 0:23,STUDENT DISC REFERRAL,614
II1801320,2018-10-27 19:07,2018-10-27 18:40,ADMIN. CLOSE,384
II1801321,2018-10-28 0:29,2018-10-27 19:20,PENDING,477
II1801328,2018-10-28 21:06,2018-10-28 17:30,ADMIN. CLOSE,462
UR1805221,2018-10-28 7:00,2018-10-28 1:14,REPORTED TO OTHER AGENCY,504
03098-2018,2018-10-30 14:15,2018-10-27 22:00,STUDENT DISC REFERRAL,614
II1801335,2018-10-30 9:43,2018-10-30 8:30,PENDING,462
UR1805248,2018-10-30 7:00,2018-10-29 15:29,REPORTED TO OTHER AGENCY,504
II1801342,2018-10-31 9:41,2018-10-30 17:00,PENDING,640
II1801348,2018-10-31 20:22,2018-10-31 15:11,ADMIN. CLOSE,720
II1801349,2018-10-31 20:55,2018-10-31 20:54,ADMIN. CLOSE,720
UR1805274,2018-10-31 7:00,2018-10-30 19:28,REPORTED TO OTHER AGENCY,504
CC1808656,2018-11-1 0:00,2018-10-25 17:00,REPORTED TO OTHER AGENCY,720
IF1801495,2018-11-1 0:34,2018-11-1 0:34,ADMIN CLOSED,461
II1801351,2018-11-1 0:58,2018-11-1 0:58,ARREST,848
IF1801501,2018-11-2 1:33,2018-11-2 1:33,ADMIN CLOSED,614
CC1808886,2018-11-3 0:00,2018-11-3 1:10,REPORTED TO OTHER AGENCY,786
II1801366,2018-11-3 2:41,2018-11-3 2:41,PENDING,848
II1801371,2018-11-3 22:35,2018-11-3 21:45,STUDENT DISCIPLINE REFERRAL,786
IF1801509,2018-11-4 4:33,2018-11-4 4:33,ADMIN CLOSED,308
UR1805366,2018-11-4 7:00,2018-11-4 1:10,REPORTED TO OTHER AGENCY,461
UR1805370,2018-11-4 7:00,2018-11-4 2:55,REPORTED TO OTHER AGENCY,504
II1801381,2018-11-6 2:44,2018-11-6 2:10,PENDING,399
CC1808562,2018-11-7 0:00,2018-8-10 12:00,REPORTED TO OTHER AGENCY,720
