Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
II1900895,8/21/19,8:09,8/21/19,11:10,LINCOLN AVE / FLORIDA AVE,WARRANT-IN STATE,ARREST,0
II1900899,8/21/19,16:38,8/20/19,12:10,IGB,THEFT $500 AND UNDER,ARREST,49
II1900900,8/21/19,23:35,8/21/19,13:10,FIFTH ST / DANIEL ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,ARREST,22
UU1904163,8/21/19,7:00,8/20/19,14:10,"W GREEN ST/S BUSEY AVE, URBANA",DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,0
II1900901,8/22/19,0:22,8/22/19,15:10,700 blk of THIRD ST S,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,ARREST,0
II1900902,8/22/19,1:22,8/22/19,16:10,ALPHA EPSILON PI,MIP ALCOHOL/LIQUOR,ARREST,0
II1900903,8/22/19,1:40,8/22/19,17:10,COMMUNITY UNITED CHURCH,PUBLIC URINATION (C),ARREST,17
IF1900866,8/23/19,3:25,8/23/19,18:10,1202 S FIRST ST,LIQUOR-UNDERAGE,ADMIN CLOSED,34
II1900912,8/23/19,0:25,8/23/19,19:10,SECOND ST S / DANIEL ST E,RESISTING/OBSTR. OFFICER,ARREST,0
II1900914,8/23/19,12:16,8/22/19,20:10,AMERICAS BEST INN,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1900915,8/23/19,9:20,8/23/19,21:10,FLORIDA AVENUE RESIDENCE,CONTROLLED SUBSTANCE-POSSESSION,ADMIN. CLOSE,41
IF1900878,8/24/19,22:41,8/24/19,22:10,CHALMERS/OAK,POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
IF1900879,8/24/19,22:24,8/24/19,23:10,600 BLK S FIRST ST,MIP; POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
IF1900880,8/24/19,23:35,8/24/19,0:10,PARKING GARAGE C-10,MIP; POSS LIQUOR-PUBLIC PROP,STUDENT DISC REFERRAL,17
CC1906618,8/25/19,0:00,8/25/19,1:10,DANIEL ST / LOCUST ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1906621,8/25/19,0:00,8/25/19,2:10,DANIEL ST / S FIRST ST,BATTERY,REPORTED TO OTHER AGENCY,0
IF1900884,8/25/19,5:06,8/25/19,3:10,"1110 ARBOR ST, CHAMPAIGN",BATTERY,ADMIN CLOSED,0
IF1900886,8/25/19,0:20,8/25/19,4:10,PARKING LOT C-9,LIQUOR-UNDERAGE,ADMIN CLOSED,17
IF1900903,8/25/19,0:42,8/25/19,5:10,1000 S LOCUST,LIQUOR-UNDERAGE,ADMIN CLOSED,0
UU1904249,8/25/19,0:00,8/25/19,6:10,ILLINOIS ST / COLER ST,BATTERY,REPORTED TO OTHER AGENCY,0
IF1900904,8/26/19,23:12,8/26/19,7:10,SIXTH / DANIEL,POSS LIQUOR-PUBLIC PROP,STUDENT DISC REFERRAL,0
UU1904266,8/26/19,0:00,8/25/19,8:10,GOODWIN AVE / ILLINOIS ST W,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,19
02080-2019,8/27/19,13:16,8/23/19,9:10,LINCOLN ALLEN RESIDENCE HALL,LARCENY,ADMIN CLOSED,32
02084-2019,8/27/19,13:21,8/25/19,10:10,FLORIDA AVE RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,41
CC1906266,8/27/19,0:00,8/11/19,11:10,MARRIOTT TOWNE PLACE,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1906308,8/27/19,0:00,8/13/19,12:10,LEGEND'S BAR AND GRILL,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1906346,8/27/19,0:00,8/15/19,13:10,700 blk of S FIRST ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1906502,8/27/19,0:00,8/19/19,14:10,600 blk of E ARMORY AV,OTHER TROUBLE/INFO RPT,REPORTED TO OTHER AGENCY,29
IF1900902,8/27/19,3:55,8/27/19,15:10,407 S GOODWIN,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,15
IF1900905,8/27/19,0:14,8/27/19,16:10,SECOND / ARMORY,MIP; POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
II1900928,8/27/19,0:59,8/27/19,17:10,FOURTH ST S / JOHN ST E,MIP ALCOHOL/LIQUOR,ARREST,0
IF1900912,8/28/19,23:23,8/28/19,18:10,SIXTH/DANIEL,MIP; POSS LIQUOR-PUBLIC PROP,STUDENT DISC REFERRAL,0
IF1900914,8/28/19,23:33,8/28/19,19:10,FIRST ST / JOHN ST,POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
II1900934,8/28/19,8:24,8/25/19,20:10,ASHTON WOODS APTS,BATTERY-AGGRAVATED,ARREST,0
II1900937,8/28/19,15:57,8/13/19,21:10,LINCOLN AVENUE RESIDENCE,THEFT $500 AND UNDER,ADMIN. CLOSE,32
II1900939,8/28/19,22:44,8/28/19,22:10,ENGLISH BUILDING,THEFT OVER $500,UNFOUNDED,47
CC1906353,8/29/19,0:00,12/1/18,23:10,2300 blk of MULLIKIN DR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1906559,8/29/19,0:00,8/21/18,0:10,300 blk of E ARMORY AV,OTHER TROUBLE/INFO RPT,REPORTED TO OTHER AGENCY,0
IF1900913,8/29/19,0:43,8/29/19,1:10,"301 GREGORY DR, SDRP",LIQUOR-UNDERAGE,ADMIN CLOSED,34
IF1900919,8/29/19,23:35,8/29/19,2:10,LINCOLN AVE / ILLINOIS,LARCENY,ADMIN CLOSED,0
II1900940,8/29/19,1:18,8/29/19,3:10,SIXTH ST S / JOHN ST,PUBLIC URINATION (C),ARREST,18
II1900941,8/29/19,9:47,8/28/19,4:10,900 blk of CHURCH ST W,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
II1900947,8/29/19,15:10,8/27/19,5:10,1000 blk of WELCH DR W,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,0
II1900950,8/29/19,23:35,8/29/19,6:10,SIXTH ST S / DANIEL ST E,PUBLIC URINATION (C),ARREST,18
II1900951,8/29/19,23:14,8/27/19,7:10,900 blk of COLLEGE CT,BATTERY-AGG DOMESTIC,PENDING,0
CC1906354,8/30/19,0:00,1/25/19,8:10,JOE'S,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1906356,8/30/19,0:00,11/1/18,9:10,1200 blk of S FOURTH ST,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,35
CC1906632,8/30/19,0:00,8/24/19,10:10,NOODLES AND COMPANY,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,0
CC1906684,8/30/19,0:00,8/27/19,11:10,SECOND ST / E WHITE ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1906727,8/30/19,0:00,8/27/19,12:10,200 blk of STOUGHTON ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
IF1900934,8/30/19,19:51,8/30/19,13:10,100 BLK MATHEWS AVE,LIQUOR-UNDERAGE,ADMIN CLOSED,12
II1900957,8/30/19,18:34,8/30/19,14:10,CAMPUS REC SOCCER FIELDS,BATTERY-AGGRAVATED,ADMIN. CLOSE,33
II1900958,8/31/19,0:40,8/31/19,15:10,LINCOLN AVE / NEVADA ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1900960,8/31/19,13:37,8/31/19,16:10,NEIL ST S / GREEN ST,DEL/MANUF CANNABIS OVER 30 G -FEL,ARREST,0
IF1900943,9/1/19,5:08,9/1/19,17:10,PARKING GARAGE C-7,LIQUOR-UNDERAGE,ADMIN CLOSED,17
IF1900946,9/1/19,0:18,9/1/19,18:10,OAK ST/DANIEL,LIQUOR-UNDERAGE,ADMIN CLOSED,0
IF1900947,9/1/19,2:34,9/1/19,19:10,"500 E GREEN ST, CHAMPAIGN",BATTERY,ADMIN CLOSED,0
IF1900948,9/1/19,2:10,9/1/19,20:10,THIRD/GREEN,BATTERY,ADMIN CLOSED,0
IF1900949,9/1/19,0:21,9/1/19,21:10,JOHN/LOCUST,POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
II1900967,9/1/19,17:32,9/1/19,22:10,SPRINGFIELD AVE E / THIRD STREET,THEFT OF LOST/MISLAID PROPERTY,ADMIN. CLOSE,0
II1900971,9/2/19,13:08,9/2/19,23:10,MECHANICAL ENGINEERING LA,WARRANT-IN STATE,ARREST,12
II1900972,9/2/19,15:00,9/2/19,0:10,FIRST ST S / STADIUM DR,THEFT OVER $500,ARREST,34
II1900976,9/2/19,2:00,9/2/19,1:10,"100 blk of ADELAIDE ST N,NORMAL",ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1906769,9/4/19,0:00,8/29/19,2:10,E HEALEY ST / S THIRD ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1906584,9/5/19,0:00,8/23/19,3:10,THIRD ST / CHALMERS ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,0
IF1900977,9/5/19,1:27,9/5/19,4:10,"1401 W GREEN ST, QUAD",LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,47
II1900986,9/5/19,9:46,8/22/19,5:10,CHESTERBROOK ACADEMY,THEFT OVER $500,ADMIN. CLOSE,0
II1900993,9/5/19,19:34,9/2/19,6:10,FAR OGLESBY HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,41
CC1906956,9/6/19,0:00,9/5/19,7:10,FOURTH ST / CHALMERS,ASSIST SICK & INJURED,REPORTED TO OTHER AGENCY,27
IF1900976,9/6/19,0:26,9/6/19,8:10,LOCUST/JOHN,PUBLIC URINATION,ADMIN CLOSED,0
IF1900985,9/6/19,13:25,9/6/19,9:10,500 PEABODY DR,HARASSMENT,ADMIN CLOSED,35
IF1900996,9/6/19,23:39,9/6/19,10:10,DANIEL/WRIGHT,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,47
IF1901002,9/6/19,1:10,9/6/19,11:10,WRIGHT/DANIEL,LIQUOR-UNDERAGE,ADMIN CLOSED,47
II1900995,9/6/19,10:30,9/6/19,12:10,400 blk of CRESTMORE AVE,EOD CALLOUT,ADMIN. CLOSE,0
II1901311,9/6/19,13:22,8/29/19,13:10,KRANNERT ART MUSEUM,STALKING,PENDING,35
IF1901003,9/7/19,3:07,9/7/19,14:10,608 S WRIGHT ST,LIQUOR-UNDERAGE,ADMIN CLOSED,47
IF1901011,9/7/19,1:30,9/7/19,15:10,DANIEL/FIFTH,POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,22
II1901007,9/7/19,15:25,9/6/19,16:10,PAR BIKE RACK,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1901008,9/7/19,18:29,9/7/19,17:10,GREEN ST E / WRIGHT ST S,WARRANT-IN STATE,ARREST,47
CC1907027,9/8/19,0:00,9/1/19,18:10,200 blk of S FIFTH ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
IF1901000,9/8/19,3:53,9/8/19,19:10,201 E PEABODY DR,LIQUOR-UNDERAGE,ADMIN CLOSED,39
IF1901004,9/8/19,0:44,9/8/19,20:10,601 S MATHEWS AVE,LIQUOR-UNDERAGE,ADMIN CLOSED,15
II1901010,9/8/19,5:54,9/8/19,21:10,500 blk of GOODWIN N,OBSTRUCTING IDENTIFICATION,ARREST,0
II1901012,9/8/19,19:51,9/6/19,22:10,SHERMAN HALL BIKE RACK,THEFT $500 AND UNDER,ADMIN. CLOSE,21
II1901020,9/10/19,1:25,9/10/19,23:10,SIXTH ST / JOHN E,DRIVING UNDER THE INFL-ALCOHOL,ARREST,18
CC1906612,9/11/19,0:00,8/24/19,0:10,blk of E HEALEY ST,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1906725,9/11/19,0:00,8/28/19,1:10,400 blk of STOUGHTON ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
CC1906732,9/11/19,0:00,8/26/19,2:10,100 blk of E ARMORY AVE,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,30
CC1906798,9/11/19,0:00,8/30/19,3:10,ARMORY AV / S SECOND ST,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1906903,9/11/19,0:00,8/30/19,4:10,600 blk of S FIFTH ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1906985,9/11/19,0:00,9/5/19,5:10,212 E GREEN APARTMENTS,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
II1901031,9/11/19,1:41,9/11/19,6:10,FIRST ST S / GREEN ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1901034,9/11/19,14:45,9/11/19,7:10,ILLINI UNION TECH ZONE,DECEPTIVE PRACTICES,PENDING,47
II1901037,9/11/19,16:46,9/11/19,8:10,FOURTH ST S / HEALEY ST E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1901041,9/11/19,23:13,9/11/19,9:10,LINCOLN S / PENNSYLVANIA,PUBLIC INDECENCY,PENDING,0
IF1901035,9/12/19,11:42,9/12/19,10:10,907 S FOURTH ST,THROWING DANGEROUS MATERIALS,ADMIN CLOSED,0
II1901046,9/12/19,19:44,9/8/19,11:10,I HOTEL,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,0
CC1907212,9/13/19,0:00,9/12/19,12:10,S FOURTH ST / STOUGHTON,ROBBERY-ARMED,REPORTED TO OTHER AGENCY,0
CC1907256,9/14/19,7:00,9/14/19,13:10,"202 E JOHN ST, CHAMPAIGN",ROBBERY,REPORTED TO OTHER AGENCY,0
IF1901039,9/14/19,2:10,9/14/19,14:10,FOURTH/GREGORY,LIQUOR-UNDERAGE,ADMIN CLOSED,0
II1901052,9/14/19,15:27,9/3/19,15:10,GOODWIN / OREGON,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1901055,9/14/19,22:54,9/14/19,16:10,LOCUST ST E / DANIEL ST,CANNABIS POSS 10 GM OR LESS -ORD,ARREST,0
II1901058,9/15/19,18:55,9/15/19,17:10,U OF I GOLF COURSE,THEFT-MOTOR VEHICLE,PENDING,0
CSA19-140,9/16/19,14:10,9/6/19,18:10,DAVENPORT HALL,STALKING,ADMIN CLOSED,47
II1901061,9/16/19,3:21,9/16/19,19:10,400 blk of SPRINGFIELD AVE E,BURGLARY FROM MOTOR VEHICLE,ARREST,0
II1901062,9/16/19,8:00,9/14/19,20:10,GRANGE GROVE,THEFT $500 AND UNDER,ADMIN. CLOSE,39
II1901063,9/16/19,12:24,9/1/19,21:10,EVANS RESIDECE HALL,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,50
II1901066,9/16/19,15:20,9/16/19,22:10,CLARK LINDSEY VILLAGE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1906981,9/17/19,0:00,9/5/19,23:10,SPRINGFIELD AV / FIRST ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
EVT #192360498,9/17/19,15:13,8/24/19,0:10,"309 E HEALEY ST, CHAMPAIGN",FONDLING,REPORTED TO OTHER AGENCY,0
EVT #192440009,9/17/19,15:13,9/1/19,1:10,"103 N COLER ST, URBANA",PEEPING TOM (DISORDERLY CONDUCT),REPORTED TO OTHER AGENCY,0
II1901069,9/17/19,11:49,9/17/19,2:10,FOURTH ST S / PEABODY DR,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,38
IT1900420,9/17/19,1:46,9/17/19,3:10,DANIEL ST / OAK ST,POSS OF DRUG PARAPHERNALIA -ORD,ARREST,0
UU1903443,9/17/19,0:00,7/13/19,4:10,600 blk of NEVADA ST W,BATTERY,REPORTED TO OTHER AGENCY,0
CC1907035,9/18/19,0:00,9/7/19,5:10,DOLLAR GENERAL,BATTERY,REPORTED TO OTHER AGENCY,0
CC1907139,9/18/19,0:00,9/11/19,6:10,E CLARK / THIRD ST,THEFT-MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
II1901075,9/18/19,10:33,9/17/19,7:10,MECHANICAL ENGINEERING,THEFT OVER $500,ADMIN. CLOSE,12
II1901082,9/18/19,17:52,9/18/19,8:10,FOREIGN LANGUAGE BUILDING,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,47
IF1901096,9/19/19,23:25,9/19/19,9:10,THIRD ST / DANIEL ST,MIP; POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
IF1901098,9/19/19,23:33,9/19/19,10:10,LINCOLN AVE / CALIFORNIA,POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
II1901083,9/19/19,14:14,9/18/19,11:10,TALBOT LAB,THEFT $500 AND UNDER,ADMIN. CLOSE,11
II1901085,9/19/19,16:36,9/12/19,12:10,CAMPUS RECREATION CENTER,THEFT $500 AND UNDER,UNFOUNDED,39
UU1904712,9/19/19,0:00,9/18/19,13:10,700 blk of HIGH ST W,SEXUAL ABUSE-CRIMINAL,REPORTED TO OTHER AGENCY,0
CC1907465,9/20/19,0:00,9/19/19,14:10,FIFTH ST / E GREEN ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
CSA19-147,9/20/19,14:13,9/18/19,15:10,NEWMAN HALL,DOMESTIC VIOLENCE,ADMIN CLOSED,29
CSA19-148,9/20/19,14:01,8/1/19,16:10,ORCHARD DOWNS APARTMENT,SIMPLE ASSAULT; HARASSMENT,ADMIN CLOSED,46
IF1901095,9/20/19,0:23,9/20/19,17:10,600 DANIEL ST,MIP; POSS LIQUOR-PUBLIC PROP,STUDENT DISC REFERRAL,18
II1901090,9/20/19,2:13,9/19/19,18:10,800 blk of SIXTH ST S,SEXUAL ABUSE-CRIMINAL,PENDING,18
II1901091,9/20/19,19:03,9/20/19,19:10,PARKING LOT B-2,THEFT $500 AND UNDER,ADMIN. CLOSE,0
CC1907475,9/21/19,0:00,9/20/19,20:10,blk of LOCUST ST,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,0
IF1901101,9/21/19,22:19,9/21/19,21:10,1402 S FIRST ST,AGGRAVATED ASSAULT,ADMIN CLOSED,39
CSA19-151,9/23/19,17:42,9/1/19,22:10,OUT OF STATE,RAPE,ADMIN CLOSED,0
II1901103,9/23/19,8:20,9/21/19,23:10,MECHANICAL ENGINEER BLDG,BURGLARY,PENDING,12
CC1906387,9/24/19,0:00,8/17/19,0:10,LEGENDS BAR AND GRILL,PUBLIC URINATION (C),REPORTED TO OTHER AGENCY,0
II1901108,9/24/19,2:56,9/24/19,1:10,FIRST ST S / JOHN ST,DRUG EQUIPMENT-POSSESSION,ARREST,0
UU1904073,9/24/19,0:00,8/16/19,2:10,TACO BELL,ASSAULT-AGGRAVATED,REPORTED TO OTHER AGENCY,0
UU1904294,9/24/19,0:00,8/26/19,3:10,1000 blk of MAIN ST W,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
UU1904326,9/24/19,0:00,8/28/19,4:10,UNIVERSITY AV W / LINCOLN AV N,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,36
UU1904386,9/24/19,0:00,8/31/19,5:10,NEVADA / BUSEY,LIQUOR-OPEN CONTAINER/PUBLIC PROP.,REPORTED TO OTHER AGENCY,0
IF1901137,9/25/19,11:08,9/25/19,6:10,GOODWIN AVE / SPRINGFIELD,LIQUOR-UNDERAGE,ADMIN CLOSED,8
II1901111,9/25/19,9:16,9/19/19,7:10,KCPA,THEFT $500 AND UNDER,PENDING,19
II1901114,9/25/19,15:41,9/25/19,8:10,FOELLLINGER AUDITORIUM,CRIMINAL DAMAGE GOVT SUPPORT PROP,STUDENT DISCIPLINE REFERRAL,47
UU1904783,9/25/19,0:00,9/21/19,9:10,GREEN ST / BUSEY AVE S,DRIVING UNDER THE INFL-ALCOHOL,REPORTED TO OTHER AGENCY,0
CC1907203,9/26/19,0:00,9/9/19,10:10,500 blk of S FOURTH ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1907221,9/26/19,0:00,9/13/19,11:10,UNIVERSITY GROUP APT.,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1907326,9/26/19,0:00,8/31/19,12:10,300 blk of S FIRST ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CSA19-155,9/26/19,8:45,UNKNOWN,13:10,FOREIGN LANGUAGES BUILDING,RAPE,ADMIN CLOSED,47
IF1901148,9/27/19,23:39,9/27/19,14:10,"SECOND ST/HEALEY ST, CHAMPAIGN",POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
II1901120,9/27/19,6:08,9/27/19,15:10,MECHANICAL ENGINEERING BL,TRESPASS-STATE SUPPORTED LAND,ARREST,12
UU1904871,9/27/19,0:00,9/27/19,16:10,800 blk of ILLINOIS ST W,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
CC1907707,9/28/19,0:00,9/28/19,17:10,100 blk of E JOHN ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
II1901130,9/28/19,17:16,9/28/19,18:10,ILLINI TERMINAL,WARRANT-IN STATE,ARREST,0
II1901138,9/30/19,12:54,9/30/19,19:10,1200 blk of FIRST ST S,SEXUAL-ASSAULT-CRIMINAL,ARREST,0
II1901140,9/30/19,15:05,9/27/19,20:10,HENRY ADMINISTRATION BLDG,DECEPTIVE PRACTICES,ADMIN. CLOSE,47
IF1901158,10/1/19,1:15,10/1/19,21:10,SIXTH / JOHN,LIQUOR-UNDERAGE,ADMIN CLOSED,18
II1901147,10/1/19,0:33,10/1/19,22:10,STEAK N SHAKE,ASSAULT-AGGRAVATED,REFERRED TO OTHER JURISDICTION,0
II1901155,10/1/19,20:01,10/1/19,23:10,ILLINI UNION - WENDYS,TRESPASS-STATE SUPPORTED LAND,ARREST,47
CC1907231,10/2/19,0:00,9/13/19,0:10,400 blk of S FIFTH ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1907481,10/2/19,0:00,9/19/19,1:10,200 blk of E HEALEY ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1907508,10/2/19,0:00,8/18/19,2:10,700 blk of S FOURTH ST,FRAUD-DECEPTION,REPORTED TO OTHER AGENCY,0
CC1907672,10/2/19,0:00,9/26/19,3:10,CHIPOTLE,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,0
II1901163,10/2/19,21:39,9/24/19,4:10,GREGORY HALL,BATTERY,STUDENT DISCIPLINE REFERRAL,47
02545-2019,10/3/19,14:29,9/21/19,5:10,"600 BLK E ARMORY, CHAMPAIGN",FONDLING,ADMIN CLOSED,29
CC1907717,10/4/19,0:00,9/27/19,6:10,400 blk of E CLARK ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1907887,10/4/19,0:00,10/4/19,7:10,SIXTH ST / E GREEN ST,TRESPASS TO LAND/REAL PROPERTY,REPORTED TO OTHER AGENCY,14
II1901168,10/4/19,1:59,10/4/19,8:10,FOURTH ST S / DANIEL ST,RESIST/OBS CORRECT/POLICE/FIRE,ARREST,21
II1901173,10/4/19,13:08,9/20/19,9:10,MORRILL HALL,DECEPTIVE PRACTICES,ADMIN. CLOSE,15
IF1901189,10/5/19,2:21,10/5/19,10:10,FOURTH ST/GREGORY DR,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,35
UU1905026,10/5/19,7:00,10/4/19,11:10,"714 W GREEN ST, URBANA",DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
UU1905039,10/5/19,7:00,10/5/19,12:10,"507 W CALIFORNIA AVE, URBANA",DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
IF1901200,10/6/19,2:21,10/6/19,13:10,1200 BLK GREGORY DR,LIQUOR-UNDERAGE,ADMIN CLOSED,49
II1901184,10/6/19,16:46,10/6/19,14:10,FOREIGN LANGUAGES BLDG,DECEPTIVE PRACTICES,ADMIN. CLOSE,47
II1901188,10/7/19,15:16,9/3/19,15:10,PARKING LOT E-15,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,17
II1901248,10/7/19,12:57,7/10/17,16:10,DIVISION OF RESEARCH SAFT,FRAUD-CREDIT CARD,ADMIN. CLOSE,0
IF1901220,10/8/19,23:59,10/8/19,17:10,THIRD ST/ DANIEL ST,MIP; POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
II1901195,10/8/19,20:58,10/8/19,18:10,FLORIDA AV E / LINCOLNWOOD DR,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1907255,10/9/19,0:00,9/14/19,19:10,FIRST ST / CHALMERS,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1907287,10/9/19,0:00,9/14/19,20:10,JOHN ST / S THIRD ST,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1907537,10/9/19,0:00,9/21/19,21:10,BROTHERS BAR & GRILL,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,14
IF1901232,10/9/19,15:06,10/9/19,22:10,1041 W GREEN ST,BATTERY,ADMIN CLOSED,0
II1901205,10/9/19,20:45,10/9/19,23:10,ILLINOIS TERMINAL,WARRANT-IN STATE,ARREST,0
CC1907915,10/10/19,0:00,10/5/19,0:10,SIGMA ALPHA EPSILON,VEHICULAR NOISE,REPORTED TO OTHER AGENCY,0
IF1901234,10/10/19,20:17,10/10/19,1:10,SIBEL CENTER,THEFT,ADMIN CLOSED,4
II1901207,10/10/19,1:39,10/10/19,2:10,PROSPECT AVE N / BLOOMINGTON RD,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,0
II1901209,10/10/19,3:53,10/10/19,3:10,100 blk of UNIVERSITY AVE E,WARRANT-IN STATE,ARREST,0
II1901212,10/10/19,10:49,10/9/19,4:10,ASTRONOMY BUILDING,BURGLARY,PENDING,13
II1901214,10/10/19,17:02,10/10/19,5:10,1700 blk of HENRY ST,WARRANT-IN STATE,ARREST,0
II1901220,10/11/19,12:33,10/11/19,6:10,PARKING LOT C-6,THEFT $500 AND UNDER,ADMIN. CLOSE,17
II1901221,10/11/19,12:37,10/10/19,7:10,ACES LIBRARY,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,36
UU1905147,10/11/19,7:00,10/10/19,8:10,"700 BLK W WASHINGTON ST, URBANA",SEXUAL ASSAULT,REPORTED TO OTHER AGENCY,0
CC1908105,10/12/19,7:00,10/12/19,9:10,"609 E UNIVERSITY AVE, CHAMPAIGN",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
IF1901251,10/12/19,0:13,10/12/19,10:10,"601 S FIRST ST, CHAMPAIGN",LIQUOR-UNDERAGE; FIGHT,ADMIN CLOSED,0
IF1901252,10/12/19,1:49,10/12/19,11:10,FIFTH/ARMORY,LIQUOR-UNDERAGE,ADMIN CLOSED,0
IF1901259,10/12/19,21:04,10/12/19,12:10,FOURTH/DANIEL,THEFT,ADMIN CLOSED,0
II1901227,10/12/19,16:06,10/12/19,13:10,PARKING LOT F-27,PUBLIC INDECENCY,ARREST,0
IF1901269,10/13/19,0:01,10/13/19,14:10,MARYLAND/PENNSYLVANIA,LIQUOR-UNDERAGE,ADMIN CLOSED,0
II1901236,10/14/19,8:56,10/13/19,15:10,ABBOTT POWER PLANT,CRIMINAL DEFACEMENT OF PROPERTY,PENDING,0
