Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
,,,,,,,,
CC1808248,10/17/2018,0:00,10/11/2018,22:20,IT'S BROTHERS,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808285,10/17/2018,0:00,10/12/2018,19:00,200 blk of CHALMERS ST,THEFT-MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808309,10/17/2018,0:00,10/13/2018,23:30,1000 blk of LOCUST ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808324,10/17/2018,0:00,10/13/2018,10:30,100 blk of E GREEN ST,TRESPASS-VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808324,10/17/2018,0:00,10/13/2018,10:30,100 blk of E GREEN ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-211,10/17/2018,14:42,10/8/2018,UNKNOWN,FRATERNITY,RAPE,ADMIN CLOSED,
,,,,,,,,
IF1801376,10/17/2018,1:13,10/17/2018,1:13,"301 E GREEN, CHAMPAIGN",SIMPLE ASSAULT,ADMIN CLOSED,
,,,,,,,,
II1801261,10/17/2018,11:58,10/17/2018,10:00,ILLINI UNION,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1801263,10/17/2018,15:00,10/13/2018,18:00,BUSEY EVANS RESIDENCE HAL,THEFT $500 AND UNDER,PENDING,
,,,,,,,,
II1801265,10/17/2018,15:13,5/1/2018,8:00,SCOTT RESIDENCE HALL,HARASSMENT BY ELECTRONIC,ADMIN. CLOSE,
,,,,,,COMMUNICAT,,
,,,,,,,,
,,,,,,,,
II1801267,10/17/2018,16:35,10/16/2018,20:00,OUTDOOR CENTER FIELDS,THEFT OVER $500,ADMIN. CLOSE,
,,,,,,,,
II1801269,10/17/2018,21:30,10/17/2018,1:20,PARKING LOT F-23,FALSE POLICE REPORT,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
II1801269,10/17/2018,21:30,10/17/2018,1:20,1200 blk of OREGON E,SEXUAL-ASSAULT-CRIMINAL,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
02851-2018,10/18/2018,12:19,10/14/2018,22:20,OGLESBY RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
CC1807653,10/18/2018,0:00,9/23/2018,0:25,BROTHERS BAR,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807653,10/18/2018,0:00,9/23/2018,0:25,BROTHERS BAR,ADULT RESPONSIBILITY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807653,10/18/2018,0:00,9/23/2018,0:25,BROTHERS BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808208,10/18/2018,0:00,8/15/2018,21:00,LEGENDS BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1801390,10/18/2018,23:55,10/18/2018,23:55,SCOTT RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
II1801272,10/18/2018,13:51,10/18/2018,0:30,TRELEASE RESIDENCE HALL,BURGLARY,ADMIN. CLOSE,
,,,,,,,,
II1801274,10/18/2018,18:56,10/18/2018,18:56,1200 blk of LINCOLN AVE S,DECEPTIVE PRACTICES,PENDING,
,,,,,,,,
UU1805020,10/18/2018,0:00,10/17/2018,1:20,1200 blk of NEVADA ST W,ASSIST OTHER POLICE DEPT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-213,10/19/2018,10:49,10/17/2018,UNKNOWN,UNKNOWN LOCATION,RAPE,ADMIN CLOSED,
,,,,,,,,
IF1801392,10/19/2018,0:01,10/19/2018,0:01,WASSAJA RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1801394,10/19/2018,5:43,10/19/2018,5:43,BUSINESS INSTRUCTIONAL FACILITY,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
II1801276,10/19/2018,13:49,10/18/2018,20:06,KRANNERT ART MUSEUM,THEFT $500 AND UNDER,CLEARED EXCEPT. REFUSAL TO COO,
,,,,,,,,
CSA18-215,10/20/2018,10:03,SPRING 2018,UNKNOWN,FRATERNITY,RAPE,ADMIN CLOSED,
,,,,,,,,
IF1801402,10/20/2018,14:42,10/20/2018,14:42,TRELEASE RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1801406,10/20/2018,21:14,10/20/2018,21:14,NUGENT RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
IF1801410,10/20/2018,23:00,10/20/2018,23:00,ILLINI UNION BOOKSTORE,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1801278,10/20/2018,1:29,10/20/2018,1:29,RED LION,LIQUOR-ILLEGAL CONSUMPTION BY,PENDING,
,,,,,,MINOR,,
,,,,,,,,
CSA18-216,10/21/2018,0:22,10/20/2018,12:00,FRATERNITY,RAPE,ADMIN CLOSED,
,,,,,,,,
IF1801414,10/21/2018,3:24,10/21/2018,3:24,IHOTEL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1801417,10/21/2018,2:06,10/21/2018,2:06,106 E GREEN ST,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1801418,10/21/2018,1:56,10/21/2018,1:56,SAUNDERS RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
CC1808364,10/22/2018,0:00,10/15/2018,23:00,WRIGHT ST / E HEALEY,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808365,10/22/2018,0:00,10/12/2018,14:00,300 blk of E SPRINGFIELD AVE,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CH1808519,10/22/2018,7:00,10/21/2018,16:36,"707 S THIRD ST, CHAMPAIGN",THREATS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-217,10/22/2018,14:32,10/15/2018,12:30,ILLINI UNION BOOKSTORE,HARASSMENT,ADMIN CLOSED,
,,,,,,,,
CSA18-218,10/22/2018,18:46,8/7/2017,6:00,"1000 W STOUGHTON, URBANA",FONDLING,ADMIN CLOSED,
,,,,,,,,
II1801290,10/22/2018,23:48,10/22/2018,23:48,RANDOLPH ST N / CHURCH ST,WARRANT-IN STATE,ARREST,
,,,,,,,,
UR1805074,10/22/2018,7:00,10/21/2018,10:20,"805 W GREEN ST, URBANA",ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
02924-2018,10/23/2018,15:41,10/20/2018,23:35,OGLESBY RESIDENCE HALL,LIQUOR-ILLEGAL POSS. BY MINOR,STUDENT DISC REFERRAL,
,,,,,,,,
CC1808204,10/23/2018,0:00,10/3/2018,0:01,LEGENDSS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808206,10/23/2018,0:00,9/11/2018,19:00,LEGENDS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808209,10/23/2018,0:00,4/6/2018,20:00,LEGENDS BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808210,10/23/2018,0:00,2/18/2018,0:01,LEGENDS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808304,10/23/2018,0:00,10/13/2018,22:36,RED LION BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808305,10/23/2018,0:00,10/13/2018,22:58,200 blk of E GREEN ST,CARRYING ALCOHOL/LIQ OUT OF,REPORTED TO OTHER AGENCY,
,,,,,,PREMISE,,
,,,,,,,,
CC1808305,10/23/2018,0:00,10/13/2018,22:58,200 blk of E GREEN ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808310,10/23/2018,0:00,10/13/2018,23:40,KAMS BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808315,10/23/2018,0:00,10/14/2018,1:03,RED LION,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1801292,10/23/2018,14:28,10/21/2018,16:00,OUTDOOR CENTER FIELDS,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1801293,10/23/2018,16:20,10/22/2018,12:30,UNDERGRADUATE LIBRARY,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1801296,10/23/2018,16:31,9/15/2018,0:01,WASSAJA RESIDENCE HALL,DECEPTIVE PRACTICES,ADMIN. CLOSE,
,,,,,,,,
II1801297,10/23/2018,16:35,10/18/2018,23:00,ALLEN RESIDENCE HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
CC1808312,10/24/2018,0:00,10/14/2018,0:29,BROTHERS BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808418,10/24/2018,0:00,10/12/2018,8:00,400 blk of CHALMERS ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808425,10/24/2018,0:00,4/21/2018,23:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808426,10/24/2018,0:00,9/29/2018,21:00,JOES,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808429,10/24/2018,0:00,3/3/2018,1:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808433,10/24/2018,0:00,8/19/2018,18:00,LEGIONS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808436,10/24/2018,0:00,10/13/2018,18:00,500 blk of S THIRD ST,LOST ARTICLES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808451,10/24/2018,0:00,10/15/2018,0:01,500 blk of S THIRD ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808487,10/24/2018,0:00,10/20/2018,1:28,100 blk of CHALMERS ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808555,10/24/2018,0:00,10/22/2018,22:42,300 blk of E GREEN ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1805128,10/24/2018,0:00,10/15/2018,11:00,100 blk of BUSEY AV N,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
03008-2018,10/25/2018,14:00,10/24/2018,0:07,LUNDGREN RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
03026-2018,10/25/2018,14:05,10/24/2018,20:30,ALLEN RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
03030-2018,10/25/2018,14:13,10/25/2018,0:41,LAR MAIN BULDING,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
CC1807111,10/25/2018,0:00,9/5/2018,21:45,400 blk of E UNIVERSITY AV,RESIST/OBS CORRECT/POLICE/FIRE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807111,10/25/2018,0:00,9/5/2018,21:45,400 blk of E UNIVERSITY AV,WARRANT-IN STATE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807111,10/25/2018,0:00,9/5/2018,21:45,400 blk of E UNIVERSITY AV,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807111,10/25/2018,0:00,9/5/2018,21:45,400 blk of E UNIVERSITY AV,ASSIST OTHER POLICE DEPT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807111,10/25/2018,0:00,9/5/2018,21:45,400 blk of E UNIVERSITY AV,POSSESSION STOLEN PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807111,10/25/2018,0:00,9/5/2018,21:45,400 blk of E UNIVERSITY AV,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807241,10/25/2018,0:00,9/7/2018,14:00,600 blk of E UNIVERSITY AV,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807290,10/25/2018,0:00,9/10/2018,20:00,500 blk of STOUGHTON ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807303,10/25/2018,0:00,9/11/2018,21:15,1100 blk of EUCLID ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807369,10/25/2018,0:00,9/14/2018,14:30,LATITUDE APARTMENTS EAST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807384,10/25/2018,0:00,9/14/2018,15:00,2000 blk of N NEIL ST,THEFT OF LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807384,10/25/2018,0:00,9/14/2018,15:00,2000 blk of N NEIL ST,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807482,10/25/2018,0:00,9/12/2018,15:00,600 blk of E CLARK ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807521,10/25/2018,0:00,9/19/2018,14:10,500 blk of E CLARK ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807525,10/25/2018,0:00,9/12/2018,0:01,500 blk of E WHITE ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807652,10/25/2018,0:00,9/22/2018,23:55,900 blk of S FOURTH ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807652,10/25/2018,0:00,9/22/2018,23:55,900 blk of S FOURTH ST,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807652,10/25/2018,0:00,9/22/2018,23:55,900 blk of S FOURTH ST,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807724,10/25/2018,0:00,9/20/2018,13:00,500 blk of BASH CT,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807727,10/25/2018,0:00,9/24/2018,22:20,SIGMA ALPHA EPSILON,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807784,10/25/2018,0:00,9/27/2018,8:18,500 blk of STOUGHTON ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807936,10/25/2018,0:00,9/26/2018,1:00,500 blk of E UNIVERSITY AVE,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1807963,10/25/2018,0:00,9/28/2018,20:00,500 blk of E JOHN ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808271,10/25/2018,0:00,10/12/2018,22:00,THIRD ST / CHALMERS,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808271,10/25/2018,0:00,10/12/2018,22:00,THIRD ST / CHALMERS,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808424,10/25/2018,0:00,4/8/2017,18:00,LEGIONS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808427,10/25/2018,0:00,10/14/2017,19:30,LEGIONS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808430,10/25/2018,0:00,3/27/2018,17:00,LEGIONS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808432,10/25/2018,0:00,1/19/2018,18:00,LEGIONS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808435,10/25/2018,0:00,6/17/2018,22:00,LEGENDS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808506,10/25/2018,0:00,10/20/2018,23:00,JOE'S BREWERY,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CH1808595,10/25/2018,7:00,10/24/2018,13:20,"707 S THIRD ST, CHAMPAIGN",THREATS,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1801304,10/25/2018,11:31,9/25/2018,0:01,ALLEN RESIDENCE HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1801305,10/25/2018,14:15,10/24/2018,15:00,NOYES LAB,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1801307,10/25/2018,20:43,10/25/2018,20:14,ILLINI UNION BOOKSTORE,THEFT-RETAIL,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
UU1804105,10/25/2018,0:00,9/1/2018,20:40,GREEN ST W / LINCOLN,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1804105,10/25/2018,0:00,9/1/2018,20:40,GREEN ST W / LINCOLN,ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1804135,10/25/2018,0:00,9/3/2018,11:30,300 blk of LINCOLN AV N,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1804135,10/25/2018,0:00,9/3/2018,11:30,300 blk of LINCOLN AV N,UNLAWFUL RESTRAINT,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1804135,10/25/2018,0:00,9/3/2018,11:30,300 blk of LINCOLN AV N,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806971,10/26/2018,0:00,9/1/2018,8:26,E KIRBY / S OAK,OTHER TROUBLE/INFO RPT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808636,10/26/2018,0:00,10/26/2018,0:13,blk of E CHALMERS,ROBBERY-ARMED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808637,10/26/2018,0:00,10/26/2018,1:35,E GREEN ST / S SIXTH ST,BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CH1808635,10/26/2018,7:00,10/26/2018,0:46,RED LION,BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1801445,10/26/2018,2:08,10/26/2018,2:08,RED LION,ASSAULT,ADMIN CLOSED,
,,,,,,,,
II1801312,10/26/2018,13:00,10/26/2018,12:00,IKENBERRY DINING,THEFT $500 AND UNDER,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1801314,10/26/2018,18:22,10/26/2018,18:22,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1801316,10/26/2018,23:46,10/26/2018,20:50,ENGINEERING SENIOR DESIGN,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,
,,,,,,PROP,,
,,,,,,,,
,,,,,,,,
UR1805158,10/26/2018,7:00,10/25/2018,11:58,"702 W ELM ST, URBANA",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CH1808674,10/27/2018,7:00,10/27/2018,2:04,RED LION,DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1801451,10/27/2018,2:05,10/27/2018,2:05,800 BLOCK LINCOLN AVE,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1801456,10/27/2018,0:23,10/27/2018,0:23,FIFTH/ARMORY,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
IF1801458,10/27/2018,23:35,10/27/2018,23:35,OGLESBY RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1801464,10/27/2018,23:46,10/27/2018,23:46,FOURTH/DANIEL,PUBLIC POSSESSION OF ALCOHOL,ADMIN CLOSED,
,,,,,,,,
II1801319,10/27/2018,17:00,10/27/2018,17:00,CRCE,TRESPASS-STATE SUPPORTED LAND,ARREST,
,,,,,,,,
II1801320,10/27/2018,19:07,10/27/2018,18:40,SCHOOL OF SOCIAL WORK,TELEPHONE THREAT,ADMIN. CLOSE,
,,,,,,,,
CC1808686,10/28/2018,0:00,10/27/2018,14:10,600 blk of E GREEN ST,FIGHTING,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1801460,10/28/2018,3:10,10/28/2018,3:10,OGLESBY RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
IF1801461,10/28/2018,3:27,10/28/2018,3:27,SHERMAN RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
IF1801465,10/28/2018,1:49,10/28/2018,1:49,OGLESBY RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1801466,10/28/2018,2:44,10/28/2018,2:44,WASSAJA RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1801467,10/28/2018,1:26,10/28/2018,1:26,SCOTT RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1801468,10/28/2018,1:53,10/28/2018,1:53,OGLESBY RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
IF1801470,10/28/2018,2:50,10/28/2018,2:50,HOPKINS RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
IF1801476,10/28/2018,19:33,10/28/2018,19:33,LUNDGREN RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
II1801321,10/28/2018,0:29,10/27/2018,19:20,STATE FARM CENTER PARKING,FRAUD-CREDIT CARD,PENDING,
,,,,,,,,
II1801321,10/28/2018,0:29,10/27/2018,19:20,STATE FARM CENTER PARKING,BURGLARY FROM MOTOR VEHICLE,PENDING,
,,,,,,,,
II1801322,10/28/2018,0:38,10/28/2018,0:38,PARKING LOT E-24,BATTERY-DOMESTIC,ARREST,
,,,,,,,,
II1801323,10/28/2018,1:00,10/28/2018,1:00,RED LION,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1801326,10/28/2018,14:34,10/28/2018,11:00,SCOTT RESIDENCE HALL,DOMESTIC DISPUTE,ADMIN. CLOSE,
,,,,,,,,
II1801328,10/28/2018,21:06,10/28/2018,17:30,PARKING LOT E-2,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
UR1805221,10/28/2018,7:00,10/28/2018,1:14,"101 S COLER AVE, URBANA",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808718,10/29/2018,0:00,10/26/2018,23:00,blk of E GREEN ST,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
03098-2018,10/30/2018,14:15,10/27/2018,22:00,FAR MAIN BUILDING,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
03099-2018,10/30/2018,14:16,10/28/2018,1:15,TRELEASE RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
03106-2018,10/30/2018,14:23,10/28/2018,4:15,TRELEASE RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
CC1808368,10/30/2018,0:00,10/4/2018,12:00,400 blk of E SPRINGFIELD,FORGERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808368,10/30/2018,0:00,10/4/2018,12:00,400 blk of E SPRINGFIELD,FRAUD-DECEPTION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808368,10/30/2018,0:00,10/4/2018,12:00,400 blk of E SPRINGFIELD,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808564,10/30/2018,0:00,10/18/2018,12:55,100 blk of E ARMORY ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808576,10/30/2018,0:00,10/22/2018,13:00,200 blk of E WHITE ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808604,10/30/2018,0:00,4/8/2018,1:00,CLYBOURNES,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808605,10/30/2018,0:00,3/2/2018,1:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-222,10/30/2018,13:33,SEPT-OCT 2018,13:00,ON CAMPUS,STALKING,ADMIN CLOSED,
,,,,,,,,
II1801335,10/30/2018,9:43,10/30/2018,8:30,PARKING LOT F-29,CRIMINAL DAMAGE TO PROPERTY,PENDING,
,,,,,,,,
II1801338,10/30/2018,16:22,9/25/2018,10:00,PARKING LOT F-13,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
UR1805248,10/30/2018,7:00,10/29/2018,15:29,"305 N LINCOLN AVE, URBANA",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1805248,10/30/2018,0:00,10/29/2018,15:50,300 blk of LINCOLN AV N,BATTERY-AGG DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1805248,10/30/2018,0:00,10/29/2018,15:50,300 blk of LINCOLN AV N,UNLAWFUL RESTRAINT,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1801342,10/31/2018,9:41,10/30/2018,17:00,OAK STREET LIBRARY,THEFT OVER $500,PENDING,
,,,,,,,,
II1801347,10/31/2018,20:26,10/30/2018,18:29,ILLINI UNION BOOKSTORE,THEFT-RETAIL,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1801348,10/31/2018,20:22,10/31/2018,15:11,ACTIVITIES AND REC CENTER,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1801349,10/31/2018,20:55,10/31/2018,20:54,ELECTIRCAL & COMP ENG BLD,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1801350,10/31/2018,22:18,10/31/2018,10:00,ENGINEERING HALL,THEFT OVER $500,ADMIN. CLOSE,
,,,,,,,,
UR1805274,10/31/2018,7:00,10/30/2018,19:28,"901 WESTERN AVE, URBANA",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
03197-2018,11/1/2018,15:47,10/30/2018,0:24,GOODWIN/GREEN,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
CC1808539,11/1/2018,0:00,10/22/2018,13:52,500 blk of E CLARK ST,DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808652,11/1/2018,0:00,10/18/2018,14:30,300 blk of E WHITE ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808656,11/1/2018,0:00,10/25/2018,17:00,200 blk of S FIRST ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808690,11/1/2018,0:00,10/24/2018,20:00,500 blk of E CLARK ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1808706,11/1/2018,0:00,10/28/2018,0:59,RED LION,BATTERY -CITY,REPORTED TO OTHER AGENCY,
