Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
,,,,,,,,
CC1610126,11/17/2016,0:00,11/1/2016,1:00,RED LION,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609470,11/17/2016,0:00,8/19/2016,18:00,JOE'S BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610174,11/17/2016,0:00,11/1/2016,23:00,blk of E JOHN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610548,11/17/2016,0:00,11/13/2016,2:41,700 blk of S STATE ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601876,11/17/2016,11:34,11/15/2016,22:30,2100 blk of HAZELWOOD CT,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,
,,,,,,,,
CC1610392,11/17/2016,0:00,10/28/2016,15:30,200 blk of E GREEN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609758,11/17/2016,0:00,10/21/2016,21:13,100 blk of E GREEN ST,FUGITIVE FROM JUSTICE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610207,11/17/2016,0:00,4/9/2016,22:00,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610213,11/17/2016,0:00,9/10/2016,23:30,JOE'S BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610179,11/17/2016,0:00,11/2/2016,12:25,THE PHOENIX,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609573,11/17/2016,0:00,6/16/2016,23:30,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610070,11/17/2016,0:00,10/30/2016,15:02,200 blk of E GREEN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610134,11/17/2016,0:00,11/1/2016,2:30,400 blk of E JOHN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609931,11/17/2016,0:00,10/27/2016,0:30,1000 blk of W DANIEL ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601878,11/17/2016,14:09,11/17/2016,13:45,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ADMIN. CLOSE,
,,,,,,,,
CC1610061,11/17/2016,0:00,7/26/2016,23:00,KAMS,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610264,11/17/2016,0:00,11/3/2016,12:00,W WHITE ST / SIXTH ST,FRAUD-DECEPTION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609698,11/17/2016,0:00,8/27/2016,17:00,JOE'S BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610195,11/17/2016,0:00,11/2/2016,21:45,100 blk of E GREEN ST,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609598,11/17/2016,0:00,10/17/2016,4:00,100 blk of E GREEN ST,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609692,11/17/2016,0:00,8/27/2016,23:00,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610077,11/17/2016,0:00,10/30/2016,22:00,COUNTY MARKET,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1608799,11/17/2016,0:00,9/23/2016,22:00,1000 blk of S SECOND ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609941,11/17/2016,0:00,9/7/2016,0:00,KAMS,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610218,11/17/2016,0:00,11/2/2016,21:30,CLYBOURNE,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610400,11/17/2016,0:00,11/8/2016,0:01,HEARTLAND HEALTHCARE,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609816,11/17/2016,0:00,7/27/2016,0:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609468,11/17/2016,0:00,9/16/2016,23:30,JOE'S BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609934,11/17/2016,0:00,8/26/2016,22:00,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610504,11/17/2016,0:00,11/11/2016,16:22,blk of E DANIEL ST,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609943,11/17/2016,0:00,4/9/2016,23:00,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610462,11/17/2016,0:00,11/9/2016,0:01,500 blk of E WHITE ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609687,11/17/2016,0:00,9/3/2016,22:00,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609745,11/17/2016,0:00,10/21/2016,14:57,COUNTY MARKET,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1608851,11/17/2016,0:00,9/25/2016,2:00,300 blk of E CHALMERS ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1607565,11/17/2016,0:00,8/22/2016,21:10,300 blk of W CHURCH ST,PUBLIC URINATION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609254,11/17/2016,0:00,10/7/2016,2:24,SUBWAY,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609315,11/17/2016,0:00,10/8/2016,22:33,KAMS BAR,DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609623,11/17/2016,0:00,10/18/2016,9:46,READY SCHOOL,DRUGS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610131,11/17/2016,0:00,10/31/2016,23:00,100 blk of S FIRST ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610385,11/17/2016,0:00,11/5/2016,23:00,300 blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609686,11/17/2016,0:00,10/20/2016,3:00,CIRCLE K,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610055,11/17/2016,0:00,10/30/2016,3:33,200 blk of W JOHN ST,NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609969,11/17/2016,0:00,10/28/2016,3:15,1000 blk of S THIRD ST,DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609963,11/17/2016,0:00,10/28/2016,1:00,GREEN ST / SECOND ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609430,11/17/2016,0:00,10/12/2016,4:00,600 blk of E GREEN ST,STALKING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610115,11/17/2016,0:00,10/31/2016,19:49,600 blk of E STOUGHTON,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609777,11/17/2016,0:00,10/21/2016,21:00,200 blk of E JOHN ST,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1608614,11/17/2016,0:00,9/19/2016,2:30,blk of E ARMORY AV,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609531,11/17/2016,0:00,10/15/2016,2:30,WINGIN OUT,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1608817,11/17/2016,0:00,9/24/2016,21:57,blk of E DANIEL ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609937,11/17/2016,0:00,8/27/2016,0:30,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601880,11/17/2016,15:30,11/15/2016,15:30,ARMORY,THEFT OVER $500,ADMIN. CLOSE,
,,,,,,,,
CC1610453,11/17/2016,0:00,11/10/2016,12:44,RED LION,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609464,11/17/2016,0:00,8/19/2016,23:30,JOE'S BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609611,11/17/2016,0:00,10/17/2016,19:30,500 blk of E HEALEY ST,HARASSMENT BY ELECTRONIC COMM,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609658,11/17/2016,0:00,10/18/2016,10:00,BOMBAY INDIAN RESTAURANT,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609693,11/17/2016,0:00,9/24/2016,23:30,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609691,11/17/2016,0:00,9/13/2016,23:00,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610175,11/17/2016,0:00,3/13/2016,12:00,300 blk of E SPRINGFIELD AVE,FINANCIAL EXPLOIT OF ELDERLY/DISABL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610414,11/17/2016,0:00,11/9/2016,1:30,400 blk of E GREEN ST,MOTOR VEHICLE THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610208,11/17/2016,0:00,8/22/2016,22:30,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610225,11/17/2016,0:00,10/29/2016,0:01,blk of E JOHN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609459,11/17/2016,0:00,10/13/2016,0:55,300 blk of E CHALMERS,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1609566,11/17/2016,0:00,10/16/2016,0:01,600 blk of S FIRST ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601882,11/17/2016,17:47,11/17/2016,17:47,GREEN ST E / NEIL ST S,WARRANT ARREST,ARREST,
,,,,,,,,
CC1609940,11/17/2016,0:00,8/19/2016,22:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
F16-1835,11/17/2016,1:50,11/17/2016,1:50,WARDALL RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1836,11/17/2016,2:22,11/17/2016,2:22,OGLESBY RESD HALL - OUTSIDE,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1601889,11/18/2016,17:23,11/18/2016,17:23,ILLINOIS TERMINAL,WARRANT ARREST,ARREST,
,,,,,,,,
II1601892,11/18/2016,21:59,11/18/2016,21:59,JUNIPER DR / CRANE,METRO ACTIVATION,ADMIN. CLOSE,
,,,,,,,,
II1601885,11/18/2016,4:23,11/18/2016,4:14,WASSAJA RESIDENCE HALL,FALSE FIRE ALARM,ARREST,
,,,,,,,,
II1601887,11/18/2016,14:31,11/17/2016,14:00,GREGORY HALL,THEFT OVER $500,ADMIN. CLOSE,
,,,,,,,,
II1601890,11/18/2016,17:37,11/18/2016,16:30,PARKING LOT F-23,CRIMINAL DAMAGE GOVT SUPPORT PROP,ARREST,
,,,,,,,,
II1601885,11/18/2016,4:23,11/18/2016,4:14,WASSAJA RESIDENCE HALL,FALSE FIRE ALARM,ARREST,
,,,,,,,,
F16-1827,11/18/2016,2:33,11/18/2016,2:33,MAIN QUAD,VERBAL DOMESTIC,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1828,11/18/2016,19:15,11/18/2016,19:15,SHERMAN RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CSA16-053,11/18/2016,16:48,11/5/2016,UNKNOWN,WESTON RESIDENCE HALL,SEX OFFENSE,ADMIN CLOSED,
,,,,,,,,
II1601905,11/21/2016,23:51,11/21/2016,23:51,SPRINGFIELD AVE / MATHEWS AVE,BATTERY-AGGRAVATED,ARREST,
,,,,,,,,
II1601898,11/21/2016,9:46,11/18/2016,19:15,ARMORY,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1601905,11/21/2016,23:51,11/21/2016,23:51,SPRINGFIELD AVE / MATHEWS AVE,RESIST/OBSTRUCT/DISARM AN OFFICER,PENDING,
,,,,,,,,
II1601905,11/21/2016,23:51,11/21/2016,23:51,SPRINGFIELD AVE / MATHEWS AVE,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1601905,11/21/2016,23:51,11/21/2016,23:51,SPRINGFIELD AVE / MATHEWS AVE,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1601905,11/21/2016,23:51,11/21/2016,23:51,SPRINGFIELD AVE / MATHEWS AVE,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,
,,,,,,,,
II1601899,11/21/2016,10:59,11/11/2016,12:00,ILLINI UNION,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1601901,11/21/2016,14:36,11/19/2016,15:00,HOUSING FOOD STORES,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1601906,11/22/2016,0:47,11/22/2016,0:46,KIRBY AVE / FIRST ST,WARRANT ARREST,ARREST,
,,,,,,,,
F16-1851,11/23/2016,14:39,11/23/2016,14:39,ORCHARD DOWNS APT,CRIMINAL DAMAGE,ADMIN CLOSED,
,,,,,,,,
II1601909,11/24/2016,0:41,11/24/2016,0:41,1600 blk of IVANHOE WAY,ASSIST UPD,ADMIN. CLOSE,
,,,,,,,,
UU1606293,11/25/2016,0:00,11/15/2016,13:05,GREEN ST / MATTHEWS,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601915,11/26/2016,20:03,11/26/2016,20:03,UNIVERSITY E / SYCAMORE,ASSIST UPD,ADMIN. CLOSE,
,,,,,,,,
II1601916,11/26/2016,22:32,11/26/2016,21:22,ALLEN RESIDENCE HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,PENDING,
,,,,,,,,
II1601917,11/27/2016,11:44,11/25/2016,15:00,IFSI,BURGLARY FROM MOTOR VEHICLE,PENDING,
,,,,,,,,
II1601919,11/27/2016,21:47,11/27/2016,21:47,ORCHARD DOWNS LAUNDRY,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1601917,11/27/2016,11:44,11/25/2016,15:00,IFSI,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1601917,11/27/2016,11:44,11/25/2016,15:00,IFSI,TRESPASS-STATE SUPPORTED LAND,PENDING,
,,,,,,,,
II1601917,11/27/2016,11:44,11/25/2016,15:00,IFSI,TRESPASS-VEHICLE,PENDING,
,,,,,,,,
II1601918,11/27/2016,14:15,11/27/2016,14:05,WILLARD AIRPORT,ASSIST TSA W/DISORDERLY CONDUCT,ADMIN. CLOSE,
,,,,,,,,
II1601920,11/27/2016,21:43,11/11/2016,20:00,ORCHARD DOWNS,DECEPTIVE PRACTICES,ADMIN. CLOSE,
,,,,,,,,
F16-1862,11/27/2016,19:04,11/27/2016,19:04,VAN DOREN RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1601928,11/28/2016,19:35,11/28/2016,18:55,ACTIVITIES AND RECREATION,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1601921,11/28/2016,7:41,11/23/2016,17:00,ASHTON WOODS RESIDENCE HA,THEFT $500 AND UNDER,PENDING,
,,,,,,,,
II1601922,11/28/2016,12:14,11/19/2016,9:53,ALLEN RESIDENCE HALL,MISSING PERSON,UNFOUNDED,
,,,,,,,,
II1601921,11/28/2016,7:41,11/23/2016,17:00,ASHTON WOODS RESIDENCE HA,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1601979,11/29/2016,9:00,11/28/2016,11:50,OAK ST S / DANIEL ST,BATTERY,ARREST,
,,,,,,,,
II1601979,11/29/2016,9:00,11/28/2016,11:50,OAK ST S / DANIEL ST,FRAUD-CREDIT CARD,PENDING,
,,,,,,,,
UU1606358,11/29/2016,0:00,11/18/2016,0:02,CANOPY CLUB,LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601979,11/29/2016,9:00,11/28/2016,11:50,OAK ST S / DANIEL ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1601932,11/29/2016,12:33,11/29/2016,11:14,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1601979,11/29/2016,9:00,11/28/2016,11:50,OAK ST S / DANIEL ST,ROBBERY,PENDING,
,,,,,,,,
CSA16-054,11/29/2016,11:37,10/23/2016,UNKNOWN,SHERMAN RESIDENCE HALL,SEX OFFENSE,ADMIN CLOSED,
,,,,,,,,
II1601934,11/30/2016,2:35,11/30/2016,2:30,ALLEN RESIDENCE HALL,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1601937,11/30/2016,12:33,11/30/2016,12:33,BUSEY EVANS RESIDENCE HAL,DECEPTIVE PRACTICES,ADMIN. CLOSE,
,,,,,,,,
II1601936,11/30/2016,8:36,11/7/2016,8:00,BEVIER HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1601950,11/30/2016,18:00,7/14/2016,15:00,POST I,HARASSMENT,ADMIN. CLOSE,
,,,,,,,,
F16-1880,11/30/2016,21:56,11/30/2016,21:56,HOPKINS RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1601941,12/1/2016,9:47,11/29/2016,8:00,CHEMICAL & LIFE SCI LAB,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1601940,12/1/2016,8:44,11/30/2016,5:30,MUSIC BUILDING,HARASSMENT BY TELEPHONE,ADMIN. CLOSE,
,,,,,,,,
II1601945,12/2/2016,1:22,12/1/2016,15:30,PARKING LOT A-11,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1601947,12/2/2016,3:09,12/2/2016,3:09,600 blk of STATE ST S,ASSIST CPD,ARREST,
,,,,,,,,
II1601947,12/2/2016,3:09,12/2/2016,3:09,600 blk of STATE ST S,ASSIST CPD,ADMIN. CLOSE,
,,,,,,,,
F16-1883,12/2/2016,20:35,12/2/2016,20:35,ARMORY/FIFTH,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1885,12/2/2016,23:22,12/2/2016,23:22,THIRD/GREEN,LIQUOR - OPEN ALCOHOL,ADMIN CLOSED,
,,,,,,,,
F16-1887,12/2/2016,19:15,12/2/2016,19:15,WASSAJA RESD HALL - OUTSIDE,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1884,12/3/2016,0:26,12/3/2016,0:26,MCDONALDS,LIQUOR - UNDERAGE CONSUMPTION,ADMIN CLOSED,
,,,,,,,,
F16-1886,12/3/2016,15:00,12/3/2016,15:00,FOELLINGER AUDITORIUM,DOMESTIC DISPUTE,ADMIN CLOSED,
,,,,,,,,
II1601956,12/4/2016,19:51,12/4/2016,19:00,OGLESBY RESIDENCE HALL,DISORDERLY CONDUCT,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1601954,12/4/2016,1:33,12/4/2016,1:33,MARKET / UNIVERSITY,DEL/MANUF CANNABIS UNDER 30 G -MISD,ARREST,
,,,,,,,,
II1601957,12/4/2016,20:46,12/4/2016,19:49,WASSAJA RESIDENCE HALL,THEFT OVER $500,ARREST,
,,,,,,,,
II1601954,12/4/2016,1:33,12/4/2016,1:33,MARKET / UNIVERSITY,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1601955,12/4/2016,1:51,12/3/2016,13:00,ECE,THEFT OVER $500,UNFOUNDED,
,,,,,,,,
F16-1890,12/4/2016,3:04,12/4/2016,3:04,ALLEN RESD HALL,DRUGS,ADMIN CLOSED,
,,,,,,,,
F16-1892,12/4/2016,2:55,12/4/2016,2:55,TAFT RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,ADMIN CLOSED,
,,,,,,,,
F16-1894,12/4/2016,1:48,12/4/2016,1:48,TAFT RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1899,12/4/2016,2:24,12/4/2016,2:24,BOUSFIELD RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1900,12/4/2016,6:00,12/4/2016,6:00,DANIELS RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1901,12/4/2016,1:30,12/4/2016,1:30,OGLESBY RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1601959,12/5/2016,10:04,12/2/2016,16:00,VET RESEARCH FARM,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1601964,12/6/2016,11:41,11/11/2016,12:00,IFSI,THEFT OVER $500,PENDING,
,,,,,,,,
II1601966,12/6/2016,13:06,11/18/2016,12:00,BEVIER HALL,STALKING,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1601966,12/6/2016,13:06,11/18/2016,12:00,BEVIER HALL,DISORDERLY CONDUCT,PENDING,
,,,,,,,,
II1601962,12/6/2016,1:42,12/6/2016,1:42,RIDGEWAY AVE S / GREEN ST,DUI,ARREST,
,,,,,,,,
F16-1909,12/6/2016,1:02,12/6/2016,1:02,ALLEN RESD HALL - OUTSIDE,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1910,12/6/2016,21:15,12/6/2016,21:15,FLORIDA AVE RESD HALL,DRUGS,ADMIN CLOSED,
,,,,,,,,
F16-1913,12/7/2016,0:53,12/7/2016,0:53,TOWNSEND RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1914,12/7/2016,1:07,12/7/2016,1:07,SAUNDERS RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1915,12/7/2016,1:07,12/7/2016,1:07,SAUNDERS RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1917,12/7/2016,21:33,12/7/2016,21:33,WESTON RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
F16-1920,12/7/2016,23:23,12/7/2016,23:23,HOPKINS RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1611078,12/8/2016,0:00,9/2/2016,8:00,900 blk of S SECOND ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610897,12/8/2016,0:00,11/21/2016,8:00,700 blk of S SIXTH ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610964,12/8/2016,0:00,9/16/2016,23:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611133,12/8/2016,0:00,7/23/2016,23:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611083,12/8/2016,0:00,11/28/2016,12:29,WALGREENS,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610795,12/8/2016,0:00,8/19/2016,21:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611171,12/8/2016,0:00,12/1/2016,17:00,GASOLINE ALLEY,MOTOR VEHICLE THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610787,12/8/2016,0:00,8/19/2016,22:30,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601976,12/8/2016,12:33,12/6/2016,17:10,VET MED SMALL ANIMAL,HARASSMENT BY ELECTRONIC COMM,ARREST,
,,,,,,,,
CC1611179,12/8/2016,0:00,12/2/2016,17:02,COUNTY MARKET,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611249,12/8/2016,0:00,12/4/2016,2:34,200 blk of E DANIEL ST,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610905,12/8/2016,0:00,9/17/2016,22:00,JOE'S BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610878,12/8/2016,0:00,11/16/2016,12:00,300 blk of E DANIEL ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610433,12/8/2016,0:00,9/27/2016,12:00,HUB SPORTS BAR,FORGERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611237,12/8/2016,0:00,12/3/2016,23:30,blk of E JOHN ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610828,12/8/2016,0:00,8/27/2016,23:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611295,12/8/2016,0:00,12/3/2016,5:43,READY SCHOOL,TELEPHONE THREAT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611002,12/8/2016,0:00,8/27/2016,20:00,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610215,12/8/2016,0:00,11/2/2016,22:30,300 blk of E JOHN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611207,12/8/2016,0:00,12/3/2016,17:13,RED LION,TRESPASSING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611014,12/8/2016,0:00,11/18/2016,19:00,600 blk of STOUGHTON ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611132,12/8/2016,0:00,9/25/2016,0:01,KAMS,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611167,12/8/2016,0:00,12/1/2016,21:00,500 blk of S THIRD ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601981,12/8/2016,15:10,12/4/2016,1:00,FOURTH ST S / PEABODY DRIVE,CONTROLLED SUBSTANCE-MANUF-INTENT,PENDING,
,,,,,,,,
CC1610870,12/8/2016,0:00,11/21/2016,18:00,blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1610768,12/8/2016,0:00,9/1/2016,23:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1611264,12/8/2016,0:00,11/1/2016,0:30,JOE'S BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601981,12/8/2016,15:10,12/4/2016,1:00,1200 blk of FOURTH ST S,SEXUAL ABUSE-CRIMINAL,ARREST,
,,,,,,,,
CC1610839,12/8/2016,0:00,11/4/2016,23:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601973,12/8/2016,9:36,12/7/2016,7:30,PARKING LOT E-14,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,
