Incident;Date reported;Time reported;Date occurred;Time occurred;General Location;Crime Description;Disposition;
;;;;;;;;
CC1907539;10/4/2019;0:00;9/21/2019;23:24;KAMS BAR;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907540;10/4/2019;0:00;9/21/2019;23:55;JOE'S BREWERY;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907545;10/4/2019;0:00;9/22/2019;0:50;RED LION;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907717;10/4/2019;0:00;9/27/2019;17:00;400 blk of E CLARK ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907720;10/4/2019;0:00;9/28/2019;1:30;RED LION;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907750;10/4/2019;0:00;9/16/2019;15:00;200 blk of E JOHN ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907887;10/4/2019;0:00;10/4/2019;2:30;SIXTH ST / E GREEN ST;TRESPASS TO LAND/REAL PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CSA19-164;10/4/2019;11:33;9/1/2019;UNKNOWN;ON CAMPUS;FONDLING;ADMIN CLOSED;
;;;;;;;;
IF1901188;10/4/2019;23:33;10/4/2019;23:33;BLAISDELL RESIDENCE HALL;LIQUOR-ILLEGAL POSS. BY MINOR;STUDENT DISC REFERRAL;
;;;;;;;;
II1901168;10/4/2019;1:59;10/4/2019;1:59;FOURTH ST S / DANIEL ST;RESIST/OBS CORRECT/POLICE/FIRE;ARREST;
;;;;;;;;
II1901173;10/4/2019;13:08;9/20/2019;9:43;MORRILL HALL;DECEPTIVE PRACTICES;ADMIN. CLOSE;
;;;;;;;;
II1901176;10/4/2019;17:10;10/1/2019;1:50;ENGLISH BUILDING;DISORDERLY CONDUCT-ALL OTHER;PENDING;
;;;;;;;;
IF1901189;10/5/2019;2:21;10/5/2019;2:21;FOURTH ST/GREGORY DR;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
IF1901201;10/5/2019;1:05;10/5/2019;1:05;SAUNDERS RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
IF1901212;10/5/2019;20:30;10/5/2019;20:30;GRANGE GROVE;BATTERY;ADMIN CLOSED;
;;;;;;;;
UU1905026;10/5/2019;7:00;10/4/2019;17:21;714 W GREEN ST, URBANA;DOMESTIC DISPUTE;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1905039;10/5/2019;7:00;10/5/2019;1:42;507 W CALIFORNIA AVE, URBANA;DOMESTIC DISPUTE;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1901200;10/6/2019;2:21;10/6/2019;2:21;1200 BLK GREGORY DR;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1901203;10/6/2019;17:42;10/6/2019;17:42;OGLESBY RESIDENCE HALL;LARCENY;ADMIN CLOSED;
;;;;;;;;
II1901183;10/6/2019;0:30;10/5/2019;21:30;GRANGE GROVE;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
II1901184;10/6/2019;16:46;10/6/2019;15:42;FOREIGN LANGUAGES BLDG;DECEPTIVE PRACTICES;ADMIN. CLOSE;
;;;;;;;;
02569-2019;10/7/2019;11:11;10/4/2019;19:10;LINCOLN ALLEN RESIDENCE HALL;LIQUOR-ILLEGAL POSS. BY MINOR;STUDENT DISC REFERRAL;
;;;;;;;;
02570-2019;10/7/2019;11:13;10/4/2019;23:10;KAMS;FONDLING;ADMIN CLOSED;
;;;;;;;;
02575-2019;10/7/2019;11:17;10/5/2019;1:24;BUSEY RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
II1901188;10/7/2019;15:16;9/3/2019;8:00;PARKING LOT E-15;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1901189;10/7/2019;17:29;10/4/2019;8:30;KCPA;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1901191;10/7/2019;19:18;10/7/2019;19:18;FOREIGN LANGUAGE BUILDING;CRIMINAL DAMAGE GOVT SUPPORT PROP;ADMIN. CLOSE;
;;;;;;;;
II1901248;10/7/2019;12:57;7/10/2017;2:13;DIVISION OF RESEARCH SAFT;FRAUD-CREDIT CARD;ADMIN. CLOSE;
;;;;;;;;
02585-2019;10/8/2019;15:10;10/5/2019;21:00;WESTON RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
02586-2019;10/8/2019;15:12;10/6/2019;3:30;NUGENT RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
02590-2019;10/8/2019;15:14;10/6/2019;22:42;SCOTT RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
02612-2019;10/8/2019;15:25;10/7/2019;22:30;SAUNDERS RESIDENCE HALL;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CC1907748;10/8/2019;0:00;9/25/2019;19:00;400 blk of E JOHN ST;FRAUD-CREDIT CARD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907768;10/8/2019;0:00;9/29/2019;17:30;blk of E GREEN ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907779;10/8/2019;0:00;9/28/2019;3:12;200 blk of E GREEN ST;OTHER TROUBLE/INFO RPT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907825;10/8/2019;0:00;10/1/2019;12:00;1000 blk of S SECOND ST;DECEPTIVE PRACTICES;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907826;10/8/2019;0:00;9/1/2019;12:00;700 blk of S FOURTH ST;DECEPTIVE PRACTICES;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907827;10/8/2019;0:00;10/1/2019;0:12;200 blk of S FOURTH ST;FRAUD-CREDIT CARD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907878;10/8/2019;0:00;10/2/2019;16:15;500 blk of E JOHN ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907882;10/8/2019;0:00;10/3/2019;19:04;300 blk of E GREEN ST;DECEPTIVE PRACTICES;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1901215;10/8/2019;1:13;10/8/2019;1:13;HOPKINS RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1901216;10/8/2019;0:56;10/8/2019;0:56;LUNDGREN RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
IF1901218;10/8/2019;19:59;10/8/2019;19:59;WESTON RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1901220;10/8/2019;23:59;10/8/2019;23:59;THIRD ST/ DANIEL ST;"MIP; POSS LIQUOR-PUBLIC PROP";ADMIN CLOSED;
;;;;;;;;
II1901193;10/8/2019;16:35;10/8/2019;16:00;POST I;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1901195;10/8/2019;20:58;10/8/2019;20:58;FLORIDA AV E / LINCOLNWOOD DR;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
CC1907255;10/9/2019;0:00;9/14/2019;0:13;FIRST ST / CHALMERS;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907287;10/9/2019;0:00;9/14/2019;22:46;JOHN ST / S THIRD ST;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907287;10/9/2019;0:00;9/14/2019;22:46;JOHN ST / S THIRD ST;POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907537;10/9/2019;0:00;9/21/2019;22:50;BROTHERS BAR & GRILL;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907544;10/9/2019;0:00;9/22/2019;0:23;ILLINI INN;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907546;10/9/2019;0:00;9/22/2019;1:29;RED LION;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907546;10/9/2019;0:00;9/22/2019;1:29;RED LION;OBSTRUCTING IDENTIFICATION;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907546;10/9/2019;0:00;9/22/2019;1:29;RED LION;TRESPASS TO LAND/REAL PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907546;10/9/2019;0:00;9/22/2019;1:29;RED LION;USE OF FORCE BY OFFICER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907799;10/9/2019;0:00;10/1/2019;10:25;300 blk of S FIRST ST;FUGITIVE FROM JUSTICE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907799;10/9/2019;0:00;10/1/2019;10:25;300 blk of S FIRST ST;USE OF FORCE BY OFFICER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907799;10/9/2019;0:00;10/1/2019;10:25;300 blk of S FIRST ST;OBSTRUCTING JUSTICE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907799;10/9/2019;0:00;10/1/2019;10:25;300 blk of S FIRST ST;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907857;10/9/2019;0:00;12/17/2018;0:01;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907859;10/9/2019;0:00;11/9/2018;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907860;10/9/2019;0:00;2/2/2019;1:30;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907861;10/9/2019;0:00;2/14/2019;22:00;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907862;10/9/2019;0:00;12/13/2018;0:01;KAM'S BAR;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907863;10/9/2019;0:00;3/29/2019;0:01;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907865;10/9/2019;0:00;4/28/2019;0:01;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CSA19-165;10/9/2019;11:32;2019;UNKNOWN;ROGER ADAMS LAB;STALKING;ADMIN CLOSED;
;;;;;;;;
IF1901232;10/9/2019;15:06;10/9/2019;15:06;1041 W GREEN ST;BATTERY;ADMIN CLOSED;
;;;;;;;;
II1901197;10/9/2019;8:54;10/9/2019;6:53;ILLINI UNION;DECEPTIVE PRACTICES;ADMIN. CLOSE;
;;;;;;;;
II1901198;10/9/2019;12:00;9/23/2019;8:00;ROGER ADAMS LAB;HARASSMENT BY ELECTRONIC COMMUNICAT;PENDING;
;;;;;;;;
II1901202;10/9/2019;16:30;10/6/2019;0:01;BARTON RESIDENCE HALL;DECEPTIVE PRACTICES;PENDING;
;;;;;;;;
II1901203;10/9/2019;17:47;10/9/2019;17:45;ENGINEERING HALL;DECEPTIVE PRACTICES;ADMIN. CLOSE;
;;;;;;;;
II1901204;10/9/2019;19:18;10/9/2019;17:45;ILLINI UNION BOOKSTORE;THEFT-RETAIL;ARREST;
;;;;;;;;
II1901205;10/9/2019;20:45;10/9/2019;20:45;ILLINOIS TERMINAL;WARRANT-IN STATE;ARREST;
;;;;;;;;
02614-2019;10/10/2019;14:39;10/8/2019;16:00;ON CAMPUS;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
02621-2019;10/10/2019;14:44;10/5/2019;2:00;SHELDEN RESIDENCE HALL;LIQUOR-ILLEGAL POSS. BY MINOR;STUDENT DISC REFERRAL;
;;;;;;;;
CC1907915;10/10/2019;0:00;10/5/2019;0:27;SIGMA ALPHA EPSILON;VEHICULAR NOISE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907952;10/10/2019;0:00;10/5/2019;20:37;900 blk of S FOURTH ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907959;10/10/2019;0:00;10/6/2019;19:51;blk of E HEALEY ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907966;10/10/2019;0:00;10/7/2019;12:23;900 blk of S FIRST ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1907982;10/10/2019;0:00;10/7/2019;12:00;500 blk of S THIRD ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1901234;10/10/2019;20:17;10/10/2019;20:17;SIBEL CENTER;THEFT;ADMIN CLOSED;
;;;;;;;;
IF1901238;10/10/2019;1:04;10/10/2019;1:04;SCOTT RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
II1901207;10/10/2019;1:39;10/10/2019;1:29;PROSPECT AVE N / BLOOMINGTON RD;ILLEGAL TRANSPORTATION OF LIQUOR;ARREST;
;;;;;;;;
II1901209;10/10/2019;3:53;10/10/2019;3:53;100 blk of UNIVERSITY AVE E;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1901210;10/10/2019;10:42;10/10/2019;10:42;POST I;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1901211;10/10/2019;11:16;10/9/2019;10:00;ELECTRICAL AND COMPUTER E;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1901212;10/10/2019;10:49;10/9/2019;17:30;ASTRONOMY BUILDING;BURGLARY;PENDING;
;;;;;;;;
II1901213;10/10/2019;13:04;10/10/2019;9:00;TAFT RESIDENCE HALL;CRIMINAL DEFACEMENT OF PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1901214;10/10/2019;17:02;10/10/2019;17:02;1700 blk of HENRY ST;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1901215;10/10/2019;20:28;10/10/2019;16:30;ACTIVITIES AND RECREATION;THEFT OVER $500;UNFOUNDED;
;;;;;;;;
CC1908049;10/11/2019;0:00;10/9/2019;15:30;400 blk of E JOHN ST;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
CSA19-166;10/11/2019;23:17;2019;UNKNOWN;ON CAMPUS;RAPE;ADMIN CLOSED;
;;;;;;;;
IF1901255;10/11/2019;22:52;10/11/2019;22:52;TAFT RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
II1901218;10/11/2019;10:09;10/10/2019;18:50;WESTON RESIDENCE HALL;CRIMINAL DAMAGE GOVT SUPPORT PROP;ADMIN. CLOSE;
;;;;;;;;
II1901220;10/11/2019;12:33;10/11/2019;11:50;PARKING LOT C-6;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1901221;10/11/2019;12:37;10/10/2019;11:59;ACES LIBRARY;CRIMINAL DAMAGE GOVT SUPPORT PROP;ADMIN. CLOSE;
;;;;;;;;
UU1905147;10/11/2019;7:00;10/10/2019;17:35;700 BLK W WASHINGTON ST, URBANA;SEXUAL ASSAULT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1908105;10/12/2019;7:00;10/12/2019;1:32;609 E UNIVERSITY AVE, CHAMPAIGN;DOMESTIC BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1901251;10/12/2019;0:13;10/12/2019;0:13;601 S FIRST ST, CHAMPAIGN;"LIQUOR-UNDERAGE; FIGHT";ADMIN CLOSED;
;;;;;;;;
IF1901252;10/12/2019;1:49;10/12/2019;1:49;FIFTH/ARMORY;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1901259;10/12/2019;21:04;10/12/2019;21:04;FOURTH/DANIEL;THEFT;ADMIN CLOSED;
;;;;;;;;
IF1901277;10/12/2019;14:29;10/12/2019;14:29;MEMORIAL STADIUM;DISORDERLY CONDUCT;ADMIN CLOSED;
;;;;;;;;
II1901225;10/12/2019;6:43;10/12/2019;5:00;LUNDGREN RESIDENCE HALL;DISORDERLY CONDUCT-ALL OTHER;ADMIN. CLOSE;
;;;;;;;;
II1901226;10/12/2019;14:14;10/12/2019;14:14;MEMORIAL STADIUM;RESIST/OBSTRUCT/DISARM AN OFFICER;ARREST;
;;;;;;;;
II1901227;10/12/2019;16:06;10/12/2019;16:06;PARKING LOT F-27;PUBLIC INDECENCY;ARREST;
;;;;;;;;
II1901228;10/12/2019;18:57;10/12/2019;18:50;ILLINI UNION BOOKSTORE;THEFT-RETAIL;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
II1901235;10/12/2019;23:54;10/12/2019;23:50;SCOTT RESIDENCE HALL;THEFT OF LOST/MISLAID PROPERTY;UNFOUNDED;
;;;;;;;;
IF1901267;10/13/2019;0:50;10/13/2019;0:50;SNYDER RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1901269;10/13/2019;0:01;10/13/2019;0:01;MARYLAND/PENNSYLVANIA;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
02653-2019;10/14/2019;8:33;10/10/2019;1:55;SNYDER RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
02672-2019;10/14/2019;8:56;10/12/2019;7:10;BLAISDELL RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
02674-2019;10/14/2019;9:06;10/11/2019;23:18;LUNDGREN RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
02686-2019;10/14/2019;9:32;10/13/2019;3:30;HOPKINS RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
II1901236;10/14/2019;8:56;10/13/2019;16:00;ABBOTT POWER PLANT;CRIMINAL DEFACEMENT OF PROPERTY;PENDING;
;;;;;;;;
II1901238;10/14/2019;14:47;10/12/2019;14:00;IKENBERRY DINING;THEFT OVER $500;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
CSA19-167;10/15/2019;9:35;10/1/2019;15:30;UNIVERSITY HIGH SCHOOL;SIMPLE ASSAULT;ADMIN CLOSED;
;;;;;;;;
II1901240;10/15/2019;9:55;10/11/2019;13:00;700 blk of GREGORY ST S;DECEPTIVE PRACTICES;ADMIN. CLOSE;
;;;;;;;;
II1901241;10/15/2019;11:30;10/15/2019;6:00;ARMORY;CRIMINAL DAMAGE GOVT SUPPORT PROP;ADMIN. CLOSE;
;;;;;;;;
CC1907990;10/16/2019;0:00;7/12/2019;22:00;FOURTH ST / GREEN ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1908004;10/16/2019;0:00;10/2/2019;23:00;200 blk of S THIRD ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1908194;10/16/2019;7:00;10/15/2019;22:48;111 E HEALEY ST, CHAMPAIGN;DOMESTIC BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1908196;10/16/2019;0:00;10/16/2019;1:31;THIRD ST / JOHN ST;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CSA19-168;10/16/2019;10:20;2019;UNKNOWN;ON CAMPUS;STALKING;ADMIN CLOSED;
;;;;;;;;
CSA19-169;10/16/2019;10:24;SPRING 2018;UNKNOWN;FRATERNITY;DOMESTIC VIOLENCE;ADMIN CLOSED;
;;;;;;;;
CSA19-170;10/16/2019;10:47;9/16/2019;10:38;UNIVERSITY HIGH SCHOOL;FONDLING;ADMIN CLOSED;
;;;;;;;;
CSA19-172;10/16/2019;13:21;9/1/2019;UNKNOWN;RESIDENCE HALL;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA19-173;10/16/2019;16:18;9/28/2019;UNKNOWN;PRIVATE RESIDENCE;RAPE;ADMIN CLOSED;
;;;;;;;;
II1901249;10/16/2019;12:28;10/7/2019;10:00;CLARK HALL;THEFT $500 AND UNDER;PENDING;
;;;;;;;;
II1901250;10/16/2019;12:12;10/16/2019;10:50;WOHLERS HALL;THEFT OF LOST/MISLAID PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1901251;10/16/2019;16:38;10/9/2019;13:00;PARKING LOT C-6;BURGLARY FROM MOTOR VEHICLE;ADMIN. CLOSE;
;;;;;;;;
II1901252;10/16/2019;16:32;10/14/2019;0:01;ARMORY;CRIMINAL DAMAGE GOVT SUPPORT PROP;PENDING;
;;;;;;;;
II1901252;10/16/2019;16:32;10/14/2019;0:01;ARMORY;HATE CRIME;PENDING;
;;;;;;;;
IF1901285;10/17/2019;8:30;10/17/2019;8:30;OGELSBY RESIDENCE HALL;DISORDERLY CONDUCT;ADMIN CLOSED;
;;;;;;;;
II1901254;10/17/2019;11:01;10/4/2019;21:30;BRUCE NESBIT AFRICAN AMER;THEFT OVER $500;PENDING;
;;;;;;;;
II1901256;10/17/2019;14:18;10/15/2019;11:59;GRAINGER LIBRARY;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1901257;10/17/2019;14:46;10/15/2019;14:20;PSYCHOLOGY BUILDING;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1901258;10/17/2019;15:21;10/3/2019;15:00;ILLINOIS FIRE SERVICE INS;THEFT $500 AND UNDER;UNFOUNDED;
;;;;;;;;
CC1908239;10/18/2019;7:00;10/17/2019;14:41;310 E SPRINGFIELD AVE, CHAMPAIGN;DOMESTIC BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CSA19-175;10/18/2019;16:03;2016-2019;UNKNOWN;UNKNOWN LOCATION;RAPE;ADMIN CLOSED;
;;;;;;;;
IF1901290;10/18/2019;1:45;10/17/2019;1:45;THIRD ST/DANIEL ST;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1901291;10/18/2019;2:53;10/18/2019;2:53;WESTON RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1901411;10/18/2019;12:41;10/18/2018;12:41;1701 S OAK ST, CHAMPAIGN;THEFT-MOTOR VEHICLE;UNFOUNDED;
;;;;;;;;
II1901260;10/18/2019;0:01;10/18/2019;0:01;1100 blk of FALCON DR;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1901260;10/18/2019;0:01;10/18/2019;0:01;1100 blk of FALCON DR;METRO ACTIVATION;ADMIN. CLOSE;
;;;;;;;;
II1901262;10/18/2019;9:56;10/15/2019;19:00;ARMORY;THEFT $500 AND UNDER;PENDING;
;;;;;;;;
CC1908277;10/19/2019;0:00;10/18/2019;18:35;RED LION;BATTERY-AGGRAVATED;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1908280;10/19/2019;7:00;10/18/2019;19:39;RED LION;MOTOR VEHICLE THEFT;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1901310;10/19/2019;17:29;10/19/2019;17:29;112 DANIEL ST;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
II1901269;10/19/2019;2:49;10/19/2019;1:30;RED LION;THEFT OF LOST/MISLAID PROPERTY;CLEARED EXCEPT. REFUSAL TO COO;
;;;;;;;;
II1901270;10/19/2019;10:42;10/15/2019;10:30;PARKING LOT F-13;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1901273;10/19/2019;15:56;10/19/2019;15:50;LOT 31;BATTERY-AGGRAVATED;ARREST;
;;;;;;;;
II1901275;10/19/2019;17:50;10/19/2019;17:20;PI KAPPA ALPHA SENIOR HOU;BATTERY-AGGRAVATED;ARREST;
;;;;;;;;
II1901275;10/19/2019;17:50;10/19/2019;17:20;PI KAPPA ALPHA SENIOR HOU;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1901293;10/19/2019;11:34;10/19/2019;11:34;MEMORIAL STADIUM;OTHER CRIMINAL OFFENSES;ARREST;
;;;;;;;;
CC1908315;10/20/2019;0:00;10/19/2019;22:34;600 blk of S FIRST ST;BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1901309;10/20/2019;1:52;10/20/2019;1:52;SIXTH/GREGORY;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1901313;10/20/2019;1:52;10/20/2019;1:52;CARR RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
IF1901314;10/20/2019;3:11;10/20/2019;3:11;TRELEASE RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1901316;10/20/2019;3:53;10/20/2019;3:53;FOURTH/CHALMERS;"LIQUOR-UNDERAGE; DISORDERLY CONDUCT";ADMIN CLOSED;
;;;;;;;;
II1901276;10/20/2019;12:29;10/20/2019;12:29;ILLINI UNION;CRIMINAL DAMAGE GOVT SUPPORT PROP;ARREST;
;;;;;;;;
II1901279;10/20/2019;14:55;10/19/2019;20:30;1000 blk of PENNSYLVANIA AVE W;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1901280;10/20/2019;14:47;10/20/2019;14:47;WARDALL RESIDENCE HALL;BATTERY-DOMESTIC;PENDING;
;;;;;;;;
II1901280;10/20/2019;14:47;10/20/2019;14:47;WARDALL RESIDENCE HALL;TRESPASS-STATE SUPPORTED LAND;ARREST;
;;;;;;;;
II1901282;10/20/2019;19:25;10/20/2019;17:15;ACTIVITIES AND RECREATION;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1901283;10/20/2019;19:36;10/20/2019;1:00;COORDINATED SCIENCE LAB;CRIMINAL DAMAGE GOVT SUPPORT PROP;ADMIN. CLOSE;
;;;;;;;;
II1901284;10/20/2019;23:06;10/20/2019;23:06;ILLINI UNION;RESIST/OBS CORRECT/POLICE/FIRE;ARREST;
;;;;;;;;
II1901284;10/20/2019;23:06;10/20/2019;23:06;ILLINI UNION;BATTERY-AGGRAVATED;ARREST;
;;;;;;;;
II1901285;10/20/2019;23:06;10/20/2019;23:06;ILLINI UNION;RESIST/OBS CORRECT/POLICE/FIRE;PENDING;
;;;;;;;;
CC1908346;10/21/2019;7:00;10/21/2019;2:08;618 E DANIEL ST, CHAMPAIGN;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
CSA19-176;10/21/2019;6:38;10/19/2019;23:26;ON CAMPUS;HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA19-177;10/21/2019;21:50;10/20/2019;3:30;220S MTD BUS;FONDLING;ADMIN CLOSED;
;;;;;;;;
IF1901318;10/21/2019;22:17;10/21/2019;22:17;500 GOODWIN AVE;DRUGS;ADMIN CLOSED;
;;;;;;;;
IF1901328;10/21/2019;0:51;10/21/2019;0:51;214 W VERMONT ST;THEFT;ADMIN CLOSED;
;;;;;;;;
IF1901330;10/21/2019;2:06;10/21/2019;2:06;SIXTH ST / DANIEL ST;DISORDERLY CONDUCT;ADMIN CLOSED;
;;;;;;;;
