Incident;Date reported;Time reported;Date occurred;Time occurred;General Location;Crime Description;Disposition;
;;;;;;;;
CC1709764;11/3/2017;0:00;9/19/2017;23:00;CLYBOURNES;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701563;11/3/2017;22:20;11/3/2017;22:20;OGLESBY RESIDENCE HALL;WARRANT-IN STATE;ARREST;
;;;;;;;;
IF1701595;11/3/2017;0:30;11/3/2017;0:30;OGLESBY RESIDENCE HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
II1701570;11/4/2017;22:02;11/4/2017;21:45;ARC;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
IT1700524;11/4/2017;2:28;11/4/2017;2:28;BLAISDELL RESIDENCE HALL;POSS OF DRUG PARAPHERNALIA -ORD;ARREST;
;;;;;;;;
II1701565;11/4/2017;0:23;11/4/2017;0:23;SPRINGFIELD W / STATE;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1701566;11/4/2017;8:03;11/3/2017;11:00;ILLINI UNION;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
IT1700524;11/4/2017;2:28;11/4/2017;2:28;BLAISDELL RESIDENCE HALL;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
IF1701599;11/4/2017;2:28;11/4/2017;2:28;SAUNDERS RESIDENCE HALL;LIQUOR-UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
CSA17-213;11/4/2017;0:29;10/24/2017;UNKNOWN;UNKNOWN LOCATION;RAPE;ADMIN CLOSED;
;;;;;;;;
II1701575;11/5/2017;12:12;10/29/2017;21:00;PARKING LOT C-6;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1701576;11/5/2017;15:49;11/4/2017;18:40;PARKING LOT F-23;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1701573;11/5/2017;2:49;11/5/2017;2:49;HENRY ADMINISTRATION BLDG;TRESPASS-STATE SUPPORTED LAND;ARREST;
;;;;;;;;
II1701572;11/5/2017;1:53;11/4/2017;23:00;1000 blk of COLLEGE CT;CRIMINAL DEFACEMENT OF PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1701572;11/5/2017;1:53;11/4/2017;23:00;1000 blk of COLLEGE CT;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1701574;11/5/2017;6:43;11/5/2017;6:43;FIRST ST / SPRINGFIELD AVE;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
IF1701605;11/5/2017;18:15;11/5/2017;18:15;ALLEN RESIDENCE HALL;VERBAL DOMESTIC;ADMIN CLOSED;
;;;;;;;;
CC1709230;11/6/2017;0:00;10/13/2017;23:55;JOES BREWERY;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709230;11/6/2017;0:00;10/13/2017;23:55;JOES BREWERY;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701578;11/6/2017;1:07;11/6/2017;1:07;ASHTON WOODS APARTMENTS;CRIMINAL DAMAGE TO PROPERTY;ARREST;
;;;;;;;;
II1701578;11/6/2017;1:07;11/6/2017;1:07;ASHTON WOODS APARTMENTS;DISORDERLY CONDUCT-ALL OTHER;PENDING;
;;;;;;;;
II1701579;11/6/2017;11:14;11/5/2017;18:00;SMITH MUSIC BUILDING;THEFT $500 AND UNDER;PENDING;
;;;;;;;;
II1701581;11/6/2017;20:02;11/6/2017;17:30;CRCE;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1701578;11/6/2017;1:07;11/6/2017;1:07;ASHTON WOODS APARTMENTS;CRIMINAL DAMAGE GOVT SUPPORT PROP;PENDING;
;;;;;;;;
IF1701611;11/6/2017;23:34;11/6/2017;23:34;WASSAJA RESIDENCE HALL;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1701612;11/6/2017;2:45;11/6/2017;2:45;2400 BLK CLAYTON;DISORDERLY CONDUCT;ADMIN CLOSED;
;;;;;;;;
CSA17-214;11/6/2017;16:45;UNKNOWN;UNKNOWN;ON CAMPUS;STALKING;ADMIN CLOSED;
;;;;;;;;
II1701582;11/7/2017;0:12;11/5/2017;1:00;TRELEASE RESIDENCE HALL;DISORDERLY CONDUCT-ALL OTHER;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
UU1705710;11/7/2017;0:00;11/4/2017;0:20;CANOPY CLUB;FALSE ID-POSS (MISC);REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705572;11/7/2017;0:00;10/28/2017;13:15;1600 blk of MELROSE VALLEY CT;DISORDERLY CONDUCT-ALL OTHER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1708761;11/7/2017;0:00;9/30/2017;22:46;CLYBOURNE;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701586;11/7/2017;12:24;11/6/2017;13:30;CARR RESIDENCE HALL;HARASSMENT BY ELECTRONIC COMMUNICAT;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
II1701587;11/7/2017;15:18;10/31/2017;17:15;ISR DINING HALL;THEFT OF LOST/MISLAID PROPERTY;ADMIN. CLOSE;
;;;;;;;;
IT1700528;11/7/2017;21:00;11/7/2017;21:00;OGLESBY RESIDENCE HALL;POSS OF DRUG PARAPHERNALIA -ORD;ARREST;
;;;;;;;;
UU1705710;11/7/2017;0:00;11/4/2017;0:20;CANOPY CLUB;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709956;11/7/2017;0:00;11/3/2017;18:00;200 blk of E ARMORY;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705567;11/7/2017;0:00;10/28/2017;2:00;1600 blk of MELROSE VALLEY CT;BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705710;11/7/2017;0:00;11/4/2017;0:20;CANOPY CLUB;DOMESTIC DISPUTE;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705710;11/7/2017;0:00;11/4/2017;0:20;CANOPY CLUB;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709866;11/7/2017;0:00;11/2/2017;2:18;MCDONALDS;ASSIST SICK & INJURED;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701589;11/7/2017;19:35;11/7/2017;19:35;ILLINI UNION BOOKSTORE;THEFT-RETAIL;ARREST;
;;;;;;;;
CC1709827;11/7/2017;0:00;11/1/2017;1:07;300 blk of E GREEN ST;TRESPASS-RESIDENCE;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701586;11/7/2017;12:24;11/6/2017;13:30;CARR RESIDENCE HALL;CYBERSTALKING;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
II1701588;11/7/2017;16:58;11/7/2017;12:00;GRAINGER LIBRARY;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1701583;11/7/2017;8:00;11/7/2017;8:00;2100 blk of NEIL ST S;ASSIST OTHER GOVT AGENCY/EOD;ADMIN. CLOSE;
;;;;;;;;
II1701582;11/7/2017;0:12;11/5/2017;1:00;TRELEASE RESIDENCE HALL;BATTERY;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
UU1705567;11/7/2017;0:00;10/28/2017;2:00;1600 blk of MELROSE VALLEY CT;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709848;11/7/2017;0:00;10/31/2017;18:30;S SECOND ST / HEALEY;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705645;11/7/2017;0:00;11/1/2017;21:04;900 blk of GREEN ST W;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701590;11/7/2017;22:16;11/7/2017;22:16;BABCOCK RESIDENCE HALL;BATTERY;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
CC1709827;11/7/2017;0:00;11/1/2017;1:07;300 blk of E GREEN ST;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
02610-2017;11/7/2017;9:51;11/2/2017;18:15;TAFT RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
02634-2017;11/7/2017;9:57;11/3/2017;23:25;TOWNSEND RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
02636-2017;11/7/2017;9:59;11/3/2017;22:55;ALLEN RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
02642-2017;11/7/2017;10:00;11/4/2017;15:00;SNYDER RES HALL;VERBAL DISPUTE;ADMIN CLOSED;
;;;;;;;;
CC1709731;11/8/2017;0:00;10/29/2017;0:15;CYBOURNES;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709508;11/8/2017;0:00;10/22/2017;2:00;100 blk of E DANIEL ST;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;ACCIDENT INVOLVING PEDESTRIAN;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709747;11/8/2017;0:00;10/28/2017;23:45;1000 blk of LOCUST ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709965;11/8/2017;0:00;11/3/2017;15:00;100 blk of E DANIEL ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709255;11/8/2017;0:00;10/14/2017;14:30;600 blk of STOUGHTON ST;BURGLARY RESIDENTIAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709733;11/8/2017;0:00;10/29/2017;0:50;IT'S BROTHERS;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709690;11/8/2017;0:00;10/27/2017;23:57;700 blk of S FIFTH ST;POSSESSION OF CANNABIS;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;CANNABIS POSS 10 GM OR LESS -ORD;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701598;11/8/2017;21:30;11/8/2017;21:30;STATE FARM CENTER;RESIST/OBS CORRECT/POLICE/FIRE;ARREST;
;;;;;;;;
CC1709583;11/8/2017;0:00;10/20/2017;23:45;600 blk of E CLARK ST;UNLAWFUL RESTRAINT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709844;11/8/2017;0:00;11/1/2017;13:24;THE HUB;ALCOHOL/LIQUOR LICENSE REQUIRED;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709969;11/8/2017;0:00;10/4/2017;20:06;FOURTH / GREEN;RECKLESS DRIVING;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709969;11/8/2017;0:00;10/4/2017;20:06;FOURTH / GREEN;DRIVING UNDER SUSPENDED LICENSE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709730;11/8/2017;0:00;10/28/2017;23:48;JOE'S BREWERY;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709583;11/8/2017;0:00;10/20/2017;23:45;600 blk of E CLARK ST;SEXUAL-ASSAULT-CRIMINAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709983;11/8/2017;0:00;11/4/2017;4:00;200 blk of S THIRD ST;BURGLARY RESIDENTIAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709508;11/8/2017;0:00;10/22/2017;2:00;100 blk of E DANIEL ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709730;11/8/2017;0:00;10/28/2017;23:48;JOE'S BREWERY;DELIVERY OF ALCOHOL/LIQ TO A MINOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;IMPROPER BACKING;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709751;11/8/2017;0:00;10/28/2017;20:30;1100 blk of S SECOND ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709730;11/8/2017;0:00;10/28/2017;23:48;JOE'S BREWERY;POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701597;11/8/2017;19:36;11/8/2017;19:36;600 blk of GREEN ST E;RESIST/OBS CORRECT/POLICE/FIRE;PENDING;
;;;;;;;;
CC1709969;11/8/2017;0:00;10/4/2017;20:06;FOURTH / GREEN;TRAFFIC SIGNAL VIOLATION;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709355;11/8/2017;0:00;10/17/2017;20:00;400 blk of E SPRINGFIELD AV;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709688;11/8/2017;0:00;10/27/2017;22:58;S OAK / CHALMERS;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709910;11/8/2017;0:00;11/3/2017;0:00;100 blk of CHALMERS ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709893;11/8/2017;0:00;10/15/2017;0:01;500 blk of S THIRD ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709467;11/8/2017;0:00;10/20/2017;21:20;blk of E JOHN ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709745;11/8/2017;0:00;10/29/2017;1:15;1100 blk of S SECOND ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709936;11/8/2017;0:00;11/3/2017;20:08;FOURTH ST / DANIEL ST;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701598;11/8/2017;21:30;11/8/2017;21:30;STATE FARM CENTER;TRESPASS-STATE SUPPORTED LAND;ARREST;
;;;;;;;;
CC1709846;11/8/2017;0:00;11/1/2017;13:51;PIZZA ANTICA;ALCOHOL/LIQUOR LICENSE REQUIRED;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709554;11/8/2017;0:00;10/22/2017;15:00;400 blk of E PARK ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701594;11/8/2017;15:56;11/8/2017;15:56;ILLINI UNION BOOKSTORE;THEFT-RETAIL;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
CC1709969;11/8/2017;0:00;10/4/2017;20:06;FOURTH / GREEN;IMPOUNDED VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709742;11/8/2017;0:00;10/27/2017;21:50;600 blk of E UNIVERSITY AVE;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709654;11/8/2017;0:00;10/26/2017;20:15;300 blk of S FOURTH ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709726;11/8/2017;0:00;10/28/2017;22:49;KAMS;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701597;11/8/2017;19:36;11/8/2017;19:36;600 blk of GREEN ST E;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;OPERATE UNINSURED MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709726;11/8/2017;0:00;10/28/2017;22:49;KAMS;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;DRIVING UNDER REVOKED LICENSE;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;DRIVING UNDER THE INFL-ALCOHOL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709688;11/8/2017;0:00;10/27/2017;22:58;S OAK / CHALMERS;POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;LEAVING SCENE INJURY ACCIDENT;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;ACCIDENT INVOLVING INJURY;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;ACCIDENT HIT AND RUN;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709841;11/8/2017;0:00;11/1/2017;12:18;WINGSTOP;ALCOHOL/LIQUOR LICENSE REQUIRED;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709688;11/8/2017;0:00;10/27/2017;22:58;S OAK / CHALMERS;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705541;11/8/2017;0:00;10/26/2017;23:32;CANOPY CLUB;LIQUOR-OPEN CONTAINER/PUBLIC PROP.;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705439;11/8/2017;0:00;10/22/2017;0:17;700 blk of LINCOLN AVE S;LIQUOR-PURCH/POSS/CONSUMP BY MINORS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709846;11/8/2017;0:00;11/1/2017;13:51;PIZZA ANTICA;ALCOHOL/LIQUOR SERVER NAME TAG REQ;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701595;11/8/2017;17:04;11/6/2017;17:30;ARMORY;THEFT OVER $500;UNFOUNDED;
;;;;;;;;
CC1709881;11/8/2017;0:00;11/2/2017;12:30;600 blk of E WHITE ST;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1705578;11/8/2017;0:00;10/29/2017;1:20;900 blk of WESTERN AV;ASSIST TOW TRUCK;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709654;11/8/2017;0:00;10/26/2017;20:15;300 blk of S FOURTH ST;FRAUD-CREDIT CARD;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1701620;11/8/2017;0:43;11/8/2017;0:43;500 BLK JOHN ST;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1701632;11/8/2017;23:10;11/8/2017;23:10;STATE FARM CENTER;FURNISHING ALCOHOL TO MINOR;ADMIN CLOSED;
;;;;;;;;
CSA17-215;11/8/2017;16:51;9/20/2017;20:19;1000 BLK GREGORY DR;FONDLING;ADMIN CLOSED;
;;;;;;;;
CSA17-216;11/8/2017;16:51;10/3/2017;UNKNOWN;PRIVATE APARTMENT;FONDLING;ADMIN CLOSED;
;;;;;;;;
II1701599;11/9/2017;0:04;11/9/2017;0:04;PARKING LOT E-14;DISORDERLY CONDUCT-ALL OTHER;PENDING;
;;;;;;;;
CC1709728;11/9/2017;0:00;10/28/2017;23:32;700 blk of S SIXTH ST;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709728;11/9/2017;0:00;10/28/2017;23:32;700 blk of S SIXTH ST;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702079;11/9/2017;0:00;2/25/2017;1:35;AEO SORORITY;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701600;11/9/2017;10:04;11/8/2017;8:00;TRELEASE RESIDENCE HALL;MISSING PERSON ADULT/MALE;PENDING;
;;;;;;;;
CC1709985;11/9/2017;0:00;11/5/2017;13:11;blk of E GREEN ST;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701602;11/9/2017;12:52;11/5/2017;12:00;1100 blk of SPRINGFIELD AVE W;DISORDERLY CONDUCT-ALL OTHER;PENDING;
;;;;;;;;
II1701607;11/9/2017;20:32;11/9/2017;20:32;ILLINI UNION BOOKSTORE;THEFT-RETAIL;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
CC1709728;11/9/2017;0:00;10/28/2017;23:32;700 blk of S SIXTH ST;POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709975;11/9/2017;0:00;11/5/2017;1:30;200 blk of GREEN ST E;SUICIDE THREAT-NO ATTEMPT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709975;11/9/2017;0:00;11/5/2017;1:30;200 blk of GREEN ST E;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701599;11/9/2017;0:04;11/9/2017;0:04;PARKING LOT E-14;CRIMINAL DAMAGE TO PROPERTY;ARREST;
;;;;;;;;
IF1701625;11/9/2017;0:27;11/9/2017;0:27;OAK/KIRBAY;VERBAL DOMESTIC;ADMIN CLOSED;
;;;;;;;;
CSA17-218;11/9/2017;15:44;2017;UNKNOWN;PRIVATE APARTMENT;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-219;11/9/2017;16:12;2017;UNKNOWN;RESIDENCE HALL;RAPE;ADMIN CLOSED;
;;;;;;;;
CC1710079;11/10/2017;0:00;11/8/2017;19:36;HOMETOWN PANTRY;DEL/MANUF CANNABIS UNDER 30 G -MISD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709988;11/10/2017;0:00;11/3/2017;4:00;500 blk of S FOURTH ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701610;11/10/2017;15:09;10/28/2017;20:00;CANOPY CLUB;BATTERY;ADMIN. CLOSE;
;;;;;;;;
CC1710033;11/10/2017;0:00;9/1/2017;12:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709907;11/10/2017;0:00;11/3/2017;1:46;200 blk of W JOHN;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710079;11/10/2017;0:00;11/8/2017;19:36;HOMETOWN PANTRY;POSSESSION W/INTENT TO DELIVER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710076;11/10/2017;0:00;11/8/2017;18:34;MARRIOTT;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709907;11/10/2017;0:00;11/3/2017;1:46;200 blk of W JOHN;OPERATE MV W/SUSPEND REGISTRATION;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710054;11/10/2017;0:00;11/7/2017;18:47;BURRITO KING;ALCOHOL/LIQ SALES INTOX SUBJ OR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709895;11/10/2017;0:00;11/2/2017;17:42;CIRCLE K;THEFT-RETAIL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709828;11/10/2017;0:00;11/1/2017;1:55;blk of E JOHN ST;DRIVING UNDER THE INFL-ALCOHOL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709907;11/10/2017;0:00;11/3/2017;1:46;200 blk of W JOHN;USE OF FORCE BY OFFICER;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701609;11/10/2017;2:10;11/10/2017;2:05;PARKING LOT C-10;BATTERY;ARREST;
;;;;;;;;
CC1709907;11/10/2017;0:00;11/3/2017;1:46;200 blk of W JOHN;IMPOUNDED VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703296;11/10/2017;0:00;4/18/2017;0:01;1000 blk of LOCUST ST;SEXUAL-ASSAULT-CRIMINAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709801;11/10/2017;0:00;10/31/2017;1:00;300 blk of E ARMORY AV;SEXUAL-ASSAULT-CRIMINAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710079;11/10/2017;0:00;11/8/2017;19:36;HOMETOWN PANTRY;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701611;11/10/2017;17:09;11/10/2017;8:00;PARKING LOT C-16;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
CC1709907;11/10/2017;0:00;11/3/2017;1:46;200 blk of W JOHN;ILLEGAL TRANSPORTATION OF LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1701610;11/10/2017;15:09;10/28/2017;20:00;CANOPY CLUB;DISORDERLY CONDUCT-ALL OTHER;ADMIN. CLOSE;
;;;;;;;;
CC1709907;11/10/2017;0:00;11/3/2017;1:46;200 blk of W JOHN;FAILURE TO SIGNAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709828;11/10/2017;0:00;11/1/2017;1:55;blk of E JOHN ST;IMPOUNDED VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710079;11/10/2017;0:00;11/8/2017;19:36;HOMETOWN PANTRY;USE OF FORCE BY OFFICER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710039;11/10/2017;0:00;11/2/2017;9:00;100 blk of E HEALEY ST;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710079;11/10/2017;0:00;11/8/2017;19:36;HOMETOWN PANTRY;CONTROLLED SUBSTANCE-POSSESSION;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709907;11/10/2017;0:00;11/3/2017;1:46;200 blk of W JOHN;TRAFFIC SIGN VIOLATION;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709828;11/10/2017;0:00;11/1/2017;1:55;blk of E JOHN ST;ACCIDENT INVOLVING NON-INJURY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709907;11/10/2017;0:00;11/3/2017;1:46;200 blk of W JOHN;FLEEING OR ATTEMPT TO ELUDE POLICE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710079;11/10/2017;0:00;11/8/2017;19:36;HOMETOWN PANTRY;DISORDERLY CONDUCT-ALL OTHER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710032;11/10/2017;0:00;9/2/2017;23:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710030;11/10/2017;0:00;9/2/2017;12:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709828;11/10/2017;0:00;11/1/2017;1:55;blk of E JOHN ST;IMPROPER LANE USAGE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710079;11/10/2017;0:00;11/8/2017;19:36;HOMETOWN PANTRY;BRINGING CONTRABAND INTO PENAL INST;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1710069;11/10/2017;0:00;11/7/2017;18:30;500 blk of E WHITE ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1709900;11/10/2017;0:00;11/2/2017;19:07;SECOND ST / E GREEN ST;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
CSA17-220;11/10/2017;16:25;11/8/2017;UNKNOWN;PRIVATE HOUSE;RAPE;ADMIN CLOSED;
;;;;;;;;
