Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
,,,,,,,,
FI153110016,11/7/2015,0:43,11/7/2015,0:43,ALLEN RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI153110065,11/7/2015,2:59,11/7/2015,2:59,TOWNSEND RESD HALL EXTERIOR,THEFT,ADMIN. CLOSED,
,,,,,,,,
FI153110439,11/7/2015,22:30,11/7/2015,22:30,BOUSFIELD RESD HALL EXTERIOR,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502037,11/7/2015,8:49,11/7/2015,8:00,ORCHARD DOWN APARTMENTS,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1502038,11/7/2015,14:32,11/7/2015,14:32,NEWMARK CIVIL ENG LAB,BATTERY-DOMESTIC,ARREST,
,,,,,,,,
II1502038,11/7/2015,14:32,11/7/2015,14:32,NEWMARK CIVIL ENG LAB,UNLAWFUL RESTRAINT,ARREST,
,,,,,,,,
II1502039,11/7/2015,14:31,11/7/2015,14:31,BROMLEY HALL,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1502039,11/7/2015,14:31,11/7/2015,14:31,BROMLEY HALL,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1502040,11/7/2015,22:06,11/7/2015,21:07,TRELEASE RESIDENCE HALL,TELEPHONE THREAT,ADMIN. CLOSE,
,,,,,,,,
FI153120038,11/8/2015,1:19,11/8/2015,1:19,RED LION PARKING LOT,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,
,,,,,,,,
FI153120072,11/8/2015,2:55,11/8/2015,2:55,ALLEN RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,
,,,,,,,,
FI153120073,11/8/2015,2:35,11/8/2015,2:35,NOYES LABORATORY,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502041,11/8/2015,9:38,11/8/2015,9:38,LINCOLN HALL,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1502042,11/8/2015,11:23,11/8/2015,11:23,ILLINI UNION,THEFT UNDER,UNFOUNDED,
,,,,,,,,
II1502044,11/8/2015,23:38,11/5/2015,14:21,GREGORY PLACE,DECEPTIVE PRACTICES,ADMIN. CLOSE,
,,,,,,,,
II1502045,11/9/2015,0:17,11/8/2015,23:15,WESTON RESIDENCE HALL,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1502046,11/9/2015,0:10,11/9/2015,0:10,1000 blk of LINCOLN AV S,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,
,,,,,,,,
II1502049,11/9/2015,12:19,11/9/2015,12:19,ILLINOIS ST RESIDENCE HAL,DISORDERLY CONDUCT-ALL OTHER,ARREST,
,,,,,,,,
II1502049,11/9/2015,12:19,11/9/2015,12:19,ILLINOIS ST RESIDENCE HAL,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1502051,11/9/2015,15:17,11/9/2015,12:00,TRELEASE RESIDENCE HALL,UNLAWFUL RESTRAINT,ADMIN. CLOSE,
,,,,,,,,
II1502051,11/9/2015,15:17,11/9/2015,12:00,TRELEASE RESIDENCE HALL,BATTERY-DOMESTIC,ADMIN. CLOSE,
,,,,,,,,
II1502053,11/9/2015,18:10,11/9/2015,18:10,ILLINOIS STREET RESIDENCE,TRESPASS-STATE SUPPORTED LAND,ARREST,
,,,,,,,,
II1502054,11/9/2015,23:37,11/6/2015,0:00,PENNSYLVANIA AVE RESIDENC,FRAUD-CREDIT CARD,ADMIN. CLOSE,
,,,,,,,,
II1502054,11/9/2015,23:37,11/6/2015,0:00,PENNSYLVANIA AVE RESIDENC,DECEPTIVE PRACTICES,ADMIN. CLOSE,
,,,,,,,,
FI153140498,11/10/2015,23:38,11/10/2015,23:38,BLAISDELL RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502055,11/10/2015,0:53,11/10/2015,0:53,NEIL ST S / JOHN ST W,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1502056,11/10/2015,2:01,11/10/2015,2:01,RED LION,MIP ALCOHOL/LIQUOR,ARREST,
,,,,,,,,
II1502057,11/10/2015,11:51,6/21/2015,0:01,ILLINI UNION,THEFT OVER,ADMIN. CLOSE,
,,,,,,,,
II1502058,11/10/2015,13:32,11/10/2015,13:20,TAFT RESD HALL,DEL/MANUF CANNABIS UNDER 10 G -MISD,PENDING,
,,,,,,,,
II1502059,11/10/2015,16:55,11/5/2015,21:00,LINCOLN AVE RESIDENCE HAL,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1502060,11/10/2015,17:17,11/9/2015,11:00,MATERIAL SCIENCE AND ENGI,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1502063,11/10/2015,19:26,11/10/2015,19:26,PENNSYLVANIA AV RES HALL,TRESPASS-STATE SUPPORTED LAND,ARREST,
,,,,,,,,
II1502064,11/10/2015,23:15,11/10/2015,23:05,BARDEEN QUAD,PURSE SNATCHING,ADMIN. CLOSE,
,,,,,,,,
AI153150024,11/11/2015,1:28,11/11/2015,1:28,ALLEN RESD HALL - OUTSIDE,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1504245,11/11/2015,0:00,5/18/2015,9:16,600 blk of GREEN ST E,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1504861,11/11/2015,0:00,6/8/2015,0:01,500 blk of JOHN ST E,BATTERY-AGG DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506154,11/11/2015,0:00,7/18/2015,1:30,1100 blk of EUCLID ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1508400,11/11/2015,0:00,9/19/2015,12:00,400 blk of GREEN ST E,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1508400,11/11/2015,0:00,9/19/2015,12:00,400 blk of GREEN ST E,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1508929,11/11/2015,0:00,10/4/2015,3:45,500 blk of GREEN ST E,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509627,11/11/2015,0:00,10/23/2015,22:56,DANIEL / SECOND,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509627,11/11/2015,0:00,10/23/2015,22:56,DANIEL / SECOND,PUBLIC URINATION (C),REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509659,11/11/2015,0:00,10/25/2015,0:01,JOES BREWERY,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509661,11/11/2015,0:00,10/25/2015,0:40,CLYBOURNES,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509662,11/11/2015,0:00,10/25/2015,0:55,FIREHAUS,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509663,11/11/2015,0:00,10/15/2015,1:30,ITS BROTHERS,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509721,11/11/2015,0:00,10/27/2015,4:00,blk of E DANIEL ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509779,11/11/2015,0:00,10/20/2015,3:00,500 blk of S FIRST ST,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509792,11/11/2015,0:00,8/24/2015,23:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509794,11/11/2015,0:00,10/29/2015,8:26,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509799,11/11/2015,0:00,9/4/2015,17:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509814,11/11/2015,0:00,10/29/2015,14:10,COUNTY MARKET,WARRANT-IN STATE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509814,11/11/2015,0:00,10/29/2015,14:10,COUNTY MARKET,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509831,11/11/2015,0:00,10/30/2015,0:15,GREEN ST E / FOURTH,THEFT-MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509869,11/11/2015,0:00,10/31/2015,0:01,DEVA THE SALON,TRESPASS TO LAND/REAL PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509869,11/11/2015,0:00,10/31/2015,0:01,DEVA THE SALON,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509899,11/11/2015,0:00,10/31/2015,22:30,300 blk of E GREEN ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509905,11/11/2015,0:00,11/1/2015,1:05,BROTHERS BAR,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509905,11/11/2015,0:00,11/1/2015,1:05,BROTHERS BAR,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509907,11/11/2015,0:00,11/1/2015,2:10,TOWN PLACE SUITES,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509930,11/11/2015,0:00,10/31/2015,23:00,blk of E GREEN ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
FI153150007,11/11/2015,0:40,11/11/2015,0:40,ALLEN RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502065,11/11/2015,2:25,11/11/2015,2:23,THIRD ST S / DANIEL ST,MOB ACTION,ADMIN. CLOSE,
,,,,,,,,
II1502065,11/11/2015,2:25,11/11/2015,2:23,THIRD ST S / DANIEL ST,BATTERY,ADMIN. CLOSE,
,,,,,,,,
II1502068,11/11/2015,16:53,11/11/2015,12:05,KRANNERT CENTER FOR PERFO,THEFT OVER,WARNING (TRAFFIC),
,,,,,,,,
II1502069,11/11/2015,18:08,11/10/2015,9:30,FOELLINGER AUDITORIUM,FRAUD-CREDIT CARD,ADMIN. CLOSE,
,,,,,,,,
II1502069,11/11/2015,18:08,11/10/2015,9:30,FOELLINGER AUDITORIUM,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1502071,11/11/2015,22:28,11/11/2015,22:28,WESTON RESIDENCE HALL,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,
,,,,,,,,
FI153160046,11/12/2015,2:20,11/12/2015,2:20,1000 FOURTH ST S,THEFT,ADMIN. CLOSED,
,,,,,,,,
II1502076,11/12/2015,14:25,11/10/2015,19:00,ACTIVITIES AND RECREATION,TRESPASS-STATE SUPPORTED LAND,ADMIN. CLOSE,
,,,,,,,,
II1502076,11/12/2015,14:25,11/10/2015,19:00,ACTIVITIES AND RECREATION,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1502077,11/12/2015,16:01,11/5/2015,16:01,SHELDON RESIDENCE HALL,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1502078,11/12/2015,17:38,11/12/2015,17:38,ILLINOIS TERMINAL,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1502082,11/12/2015,22:05,11/12/2015,12:00,MEDICAL SCIENCES BLDG,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1501848,11/13/2015,19:20,11/13/2015,19:20,600 blk of ARMORY AV E,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1501848,11/13/2015,19:20,11/13/2015,19:20,600 blk of ARMORY AV E,DEL/MANUF CANNABIS OVER 30 G -FEL,ARREST,
,,,,,,,,
II1501848,11/13/2015,19:20,11/13/2015,19:20,600 blk of ARMORY AV E,CONTROLLED SUBSTANCE-POSSESSION,ARREST,
,,,,,,,,
II1502083,11/13/2015,0:06,11/13/2015,0:06,OGLESBY RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1502084,11/13/2015,2:59,11/13/2015,2:59,OAK ST E / ARMORY AVE S,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1502086,11/13/2015,8:10,11/9/2015,9:00,POST I,THEFT-IDENTITY,PENDING,
,,,,,,,,
II1502087,11/13/2015,10:24,11/13/2015,10:24,MEMORIAL STADIUM,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
AI153180012,11/14/2015,0:30,11/14/2015,0:30,BARTON RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI153180044,11/14/2015,2:06,11/14/2015,2:06,SCOTT RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI153180228,11/14/2015,15:10,11/14/2015,15:10,ORCHARD DOWNS RESD HALL,DOMESTIC DISPUTE,ADMIN. CLOSED,
,,,,,,,,
FI153180456,11/14/2015,22:48,11/14/2015,22:48,TAFT RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI153190006,11/15/2015,0:20,11/15/2015,0:20,ALLEN RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI153190356,11/15/2015,21:40,11/15/2015,21:40,BLAISDELL RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502094,11/15/2015,9:44,11/12/2015,14:30,BIELFELDT ATHLETIC ADMIN,BATTERY,UNFOUNDED,
,,,,,,,,
II1502097,11/15/2015,20:13,3/1/2015,0:01,ORCHARD DOWNS RESIDENCE,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,
,,,,,,,,
II1502098,11/16/2015,2:44,11/16/2015,2:43,FIRST STREET / GREGORY STREET,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1502100,11/16/2015,7:37,11/13/2015,18:00,NATURAL HISTORY BUILDING,BURGLARY,ADMIN. CLOSE,
,,,,,,,,
CSA15-33,11/17/2015,15:12,11/13/2015,UNKNOWN,UNKNOWN PRIV APT,SEX OFFENSE,ADMIN. CLOSED,
,,,,,,,,
FI153210480,11/17/2015,23:30,11/17/2015,23:30,FOELLINGER HALL - OUTSIDE,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502106,11/17/2015,6:49,11/5/2015,7:00,LOOMIS LABORATORY,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1502109,11/17/2015,0:00,11/7/2015,0:23,FLORIDA AVE / CARLE AVE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
AR153220049,11/18/2015,4:29,11/18/2015,4:29,CRAVINGS RESTAURANT,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI153220025,11/18/2015,2:10,11/18/2015,2:10,ADVANCED COMPUTATIONS,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502114,11/18/2015,11:40,11/10/2015,21:00,MAIN LIBRARY,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,
,,,,,,,,
II1502115,11/18/2015,12:24,11/9/2015,13:13,WRIGHT ST S / GREEN,INTIMIDATION,PENDING,
,,,,,,,,
II1502115,11/18/2015,12:24,11/9/2015,13:13,WRIGHT ST S / GREEN,HARASSMENT BY ELECTRONIC COMMUNICAT,PENDING,
,,,,,,,,
II1502117,11/18/2015,15:39,11/11/2015,12:00,ASTRONOMY BUILDING,STALKING,ADMIN. CLOSE,
,,,,,,,,
II1502120,11/18/2015,19:33,11/18/2015,19:33,BECKMAN INSTITUTE,THEFT UNDER,PENDING,
,,,,,,,,
II1502122,11/18/2015,21:29,11/18/2015,19:00,FOELLINGER AUDITORIUM,THEFT OVER $500,ADMIN. CLOSE,
,,,,,,,,
FI153230493,11/19/2015,23:39,11/19/2015,23:39,TAFT RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502125,11/19/2015,0:45,11/19/2015,0:45,800 blk of OAK ST S,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502125,11/19/2015,0:45,11/19/2015,0:45,800 blk of OAK ST S,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502125,11/19/2015,0:45,11/19/2015,0:45,800 blk of OAK ST S,OTHER CRIMINAL OFFENSES,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502125,11/19/2015,0:45,11/19/2015,0:45,800 blk of OAK ST S,CONTROLLED SUBSTANCE-POSSESSION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502126,11/19/2015,1:51,11/19/2015,1:51,LOCUST ST / CHALMERS ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,ARREST,
,,,,,,,,
II1502127,11/19/2015,2:49,11/19/2015,2:49,PENNSYLVANIA AVE / BUSEY AVE,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1502130,11/19/2015,11:37,11/18/2015,22:00,ORCHARD DOWNS,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,
,,,,,,,,
II1502131,11/19/2015,12:23,11/19/2015,12:23,IKENBERRY DINING,THEFT-LOST/MISLAID PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1502133,11/19/2015,11:51,11/18/2015,12:00,FACILITIES AND SERVICES,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1502134,11/19/2015,13:36,8/10/2015,8:00,1100 blk of STOUGHTON ST,CYBERSTALKING,PENDING,
,,,,,,,,
II1502136,11/19/2015,14:18,11/19/2015,12:20,LINCOLN HALL,THEFT OVER,PENDING,
,,,,,,,,
II1502138,11/19/2015,23:35,11/19/2015,23:35,DAVID KINLEY HALL,BREATH ALCOHOL OVER LIMIT,ARREST,
,,,,,,,,
II1502138,11/19/2015,23:35,11/19/2015,23:35,DAVID KINLEY HALL,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
AI153240040,11/20/2015,1:39,11/20/2015,1:39,SAUNDERS RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1502139,11/20/2015,1:11,11/20/2015,1:11,US RT 45 / 1000 N,ASSIST COUNTY POLICE,ADMIN. CLOSE,
,,,,,,,,
II1502144,11/20/2015,17:50,11/17/2015,18:05,IKENBERRY DINING,THEFT-RETAIL,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AR153250019,11/21/2015,1:04,11/21/2015,1:04,WESTON RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI153250008,11/21/2015,0:28,11/21/2015,0:28,GREEN/WRIGHT,LIQUOR - ILLEGAL TRANSPORTATION,ADMIN. CLOSED,
,,,,,,,,
II1502140,11/21/2015,6:33,11/20/2015,6:33,LINCOLN S / WEST,METRO ACTIVATION,ADMIN. CLOSE,
,,,,,,,,
II1502140,11/21/2015,6:33,11/20/2015,6:33,LINCOLN S / WEST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1502146,11/21/2015,5:09,11/21/2015,5:09,GREEN E / LOCUST,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,
,,,,,,,,
II1502147,11/21/2015,14:22,11/20/2015,19:12,"RANTOUL, IL",CYBERSTALKING,PENDING,
,,,,,,,,
II1502148,11/21/2015,14:59,11/21/2015,10:00,PARKING LOT E-38,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1502153,11/24/2015,9:01,11/24/2015,9:01,2800 blk of SWEET CLOVER LN S,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1502155,11/24/2015,16:51,11/24/2015,14:26,PARKING LOT B-4,BURGLARY FROM MOTOR VEHICLE,ARREST,
,,,,,,,,
II1502160,11/27/2015,2:14,11/27/2015,2:14,200 blk of WALNUT S,BREATH ALCOHOL OVER LIMIT,ARREST,
,,,,,,,,
II1502160,11/27/2015,2:14,11/27/2015,2:14,200 blk of WALNUT S,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1502163,11/28/2015,3:00,11/28/2015,3:00,UNIVERSITY AVE W / COLER AVE,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1502166,11/29/2015,3:37,11/20/2015,23:59,DANIEL ST E / OAK,BURGLARY RESIDENTIAL,ADMIN. CLOSE,
,,,,,,,,
II1502167,11/29/2015,18:24,11/29/2015,18:24,COORDINATED SCIENCES LAB,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1502167,11/29/2015,18:24,11/29/2015,18:24,COORDINATED SCIENCES LAB,DEL/MANUF CANNABIS UNDER 10 G -MISD,ARREST,
,,,,,,,,
II1502167,11/29/2015,18:24,11/29/2015,18:24,COORDINATED SCIENCES LAB,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,
,,,,,,,,
CC1509479,11/30/2015,0:00,9/11/2015,21:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509634,11/30/2015,0:00,10/24/2015,2:20,400 blk of JOHN ST E,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509634,11/30/2015,0:00,10/24/2015,2:20,400 blk of JOHN ST E,MOB ACTION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509634,11/30/2015,0:00,10/24/2015,2:20,400 blk of JOHN ST E,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509655,11/30/2015,0:00,10/24/2015,22:15,RED LION,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509655,11/30/2015,0:00,10/24/2015,22:15,RED LION,RESISTING/OBSTR. OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509655,11/30/2015,0:00,10/24/2015,22:15,RED LION,USE OF FORCE BY OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509656,11/30/2015,0:00,10/24/2015,23:00,KAM'S,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509656,11/30/2015,0:00,10/24/2015,23:00,KAM'S,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509796,11/30/2015,0:00,9/17/2015,23:00,JOE'S BREWERY,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509798,11/30/2015,0:00,9/25/2015,17:00,CLYBOURNE,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509848,11/30/2015,0:00,10/29/2015,14:00,SIXTH ST S / HEALEY,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509873,11/30/2015,0:00,10/31/2015,1:53,300 blk of E GREEN ST,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509901,11/30/2015,0:00,11/1/2015,0:34,SPRINGFIELD AVE / THIRD,NO REAR REGISTRATION LIGHT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509901,11/30/2015,0:00,11/1/2015,0:34,SPRINGFIELD AVE / THIRD,POSSESSION OF CANNABIS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509970,11/30/2015,0:00,11/2/2015,16:27,blk of E GREEN ST,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509994,11/30/2015,0:00,11/2/2015,20:00,900 blk of S THIRD ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509997,11/30/2015,0:00,11/3/2015,14:04,100 blk of E GREEN ST,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1509998,11/30/2015,0:00,11/1/2015,1:00,400 blk of E GREEN ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510000,11/30/2015,0:00,11/3/2015,0:01,600 blk of STOUGHTON ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510000,11/30/2015,0:00,11/3/2015,0:01,600 blk of STOUGHTON ST,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510001,11/30/2015,0:00,10/31/2015,21:00,WINGIN OUT,THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510013,11/30/2015,0:00,11/3/2015,19:24,CIRCLE K,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510015,11/30/2015,0:00,11/3/2015,21:14,300 blk of E GREEN ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510018,11/30/2015,0:00,11/3/2015,16:25,GAME DAY SPIRIT,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510030,11/30/2015,0:00,11/4/2015,9:00,1000 blk of S FIRST ST,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510037,11/30/2015,0:00,11/3/2015,4:00,blk of E GREEN ST,THEFT-MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510065,11/30/2015,0:00,9/25/2015,19:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510069,11/30/2015,0:00,8/26/2015,21:00,100 blk of HEALEY ST E,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510089,11/30/2015,0:00,11/5/2015,18:12,300 blk of E GREEN ST,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510105,11/30/2015,0:00,11/6/2015,3:06,LOGAN / MARKET,CONTROLLED SUBSTANCE-POSSESSION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510105,11/30/2015,0:00,11/6/2015,3:06,LOGAN / MARKET,RESIST/OBSTRUCT/DISARM AN OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510105,11/30/2015,0:00,11/6/2015,3:06,LOGAN / MARKET,OBSTRUCTING IDENTIFICATION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510138,11/30/2015,0:00,11/6/2015,22:13,HOULIHANS,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510171,11/30/2015,0:00,11/7/2015,13:00,REPHONED,THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510174,11/30/2015,0:00,11/7/2015,16:10,300 blk of E WHITE ST,THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1510182,11/30/2015,0:00,11/7/2015,20:09,COUNTY MARKET,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
